"","hydration","ambient.humidity","ambient.temp","bins10lfm","bins20lfm","bins5lfm","bottle.wt","dry.wt","dw.flam.sample","fd","fh","fresh.wt","gd","gdw.gfw","gdw.gww","gdw.gww.saturated","glow","gr","gti","gww.gdw","gww.gdw.saturated","ignition","ignition.temp","ignition.temp.higher","individual","lfm","lfm.NAs.imputed","lfm.notes","lfm.outliers.out","max.mpa.sample","model","model.spp.gr","month","mpa","pfg","prop.ignite","prop.new","prop.new.lfm","ros","round","RWC","RWD","sample","sample.length","sample.wt","site","spp","start.temp","temp.change","temp.max","temp.max.higher","temp.start.higher","ttfg","tti","ttms","video.notes...56","video.notes...57","water.wt","ww.flam.sample","year","year.month","fh_nas_imputed","flam.index","mean.wt","dry.norm.fh","dry.norm.gd","dry.norm.fd","dry.norm.pfg","dry.norm.ttfg","dry.norm.tti","dry.norm.gti","ignition_num"
"496","hydrated",53,26,"(150,160]","(140,160]","(150,155]",7.1932,8.2786,9.04129235167977,60,40,9.9329,109,0.833452466047177,5.00429184549357,3.25767375780461,1,"(150,160]",1,1.524138566,1.771324503,1,318.8,245.7,"2020_September_PIJE_1.6",152.4138566,152.4138566,NA,152.4138566,-0.275,"HP","2020_September_HP_PIJE_(150,160]","September",0.361,48,100,NA,NA,0.166666666666667,2,86.0451353446896,13.9548646553104,1.6,10,10.848,1,"PIJE",319.7,126.4,446.1,307,269.5,82,83,134,NA,NA,1.6543,1.80670764832023,2020,"2020_September",40,3.37417679701846,8.71149090909091,4.42414628839741,12.055798635883,6.63621943259612,5.3089755460769,9.0694998912147,9.18010354842464,0.110603657209935,1
"497","hydrated",50,27,"(170,180]","(160,180]","(175,180]",7.2033,8.7133,8.50901030031612,56,38,11.388,153,0.765129961362838,3.25767375780461,3.25767375780461,0,"(170,180]",0.5,1.771324503,1.771324503,1,317.1,255,"2020_September_PIJE_1.6",177.1324503,177.1324503,NA,177.1324503,-0.275,"HP","2020_September_HP_PIJE_(170,180]","September",0.521,97,100,NA,NA,0.178571428571429,3,100,0,1.6,10,11.121,1,"PIJE",331.4,118.2,449.6,301.1,270,90,90,133,"flam height approx40; surface temp reaches449.6 during flame",NA,2.6747,2.61198969968388,2020,"2020_September",38,3.15108912368623,10.49205,4.46585427198134,17.980939568767,6.5812589271304,11.3996806416366,10.5770232757453,10.5770232757453,0.0587612404208071,1
"498","hydrated",53,26,"(160,170]","(160,180]","(165,170]",7.2205,7.8521,6.21931668725019,32,42,8.9068,140,0.881584856514124,7.4448658386271,3.25767375780461,1,"(160,170]",22,1.669886004,1.771324503,1,301,245.4,"2020_September_PIJE_1.6",166.9886004,166.9886004,NA,166.9886004,-0.275,"HP","2020_September_HP_PIJE_(160,170]","September",1.66,86,100,NA,NA,0.3125,4,94.2732966868465,5.72670331315345,1.6,10,7.0547,1,"PIJE",304.5,65.6,370.1,302.6,255.9,48,70,75,NA,NA,1.0547,0.835383312749809,2020,"2020_September",42,3.8434372832411,10.3321222222222,6.75315345914149,22.5105115304716,5.14525977839351,13.8278856544326,7.71788966759027,11.2552557652358,3.53736609764554,1
"499","hydrated",59,23,"(130,140]","(120,140]","(130,135]",7.1817,7.8031,5.50806525808512,87,48,8.6115,98,0.906125529814783,9.65252350321623,3.25767375780461,0,"(130,140]",0.5,1.300933376,1.771324503,1,285.9,226.6,"2020_September_PIJE_1.6",130.0933376,130.0933376,NA,130.0933376,-0.275,"HP","2020_September_HP_PIJE_(130,140]","September",2.74,11,100,NA,NA,0.114942528735632,5,73.4441020714543,26.5558979285457,1.6,10,6.0787,1,"PIJE",281.7,19.6,301.3,241.6,229.6,67,67,137,"tough to tell glow end time",NA,0.8084,0.570634741914882,2020,"2020_September",48,4.09534882832412,7.95488571428571,8.71449370167543,17.7920913075873,15.7950198342867,1.99707147330062,12.1639807919219,12.1639807919219,0.090775976059119,1
"500","hydrated",53,26,"(130,140]","(120,140]","(130,135]",7.1658,7.9067,6.32502184443619,51,41,8.8851,365,0.889883062655457,8.0812551103843,3.25767375780461,0,"(130,140]",0.5,1.32055608,1.771324503,1,218.1,201.1,"2020_September_PIJE_1.6",132.055608,132.055608,NA,132.055608,-0.275,"HP","2020_September_HP_PIJE_(130,140]","September",2.915,314,100,NA,NA,0.196078431372549,6,74.5519004430551,25.4480995569449,1.6,7.5,7.1077,1,"PIJE",215.6,7.59999999999999,223.2,233,208.5,97,97,NA,"gpe, ros -75% of sample burned (time:16:25:45)",NA,0.9784,0.782678155563809,2020,"2020_September",41,3.04876318290778,7.95488571428571,6.48219105141363,57.7073105796579,8.06321325907549,49.6440973205824,15.33591541432,15.33591541432,0.079051110383093,1
"501","dry",65,23,"(10,20]","(0,20]","(15,20]",7.171,8.1109,5.591764432316,21,42,8.2634,74,0.981545126703294,53.1862295081968,3.25767375780461,0,"(10,20]",0.5,0.1622513033,1.771324503,1,274.6,217.6,"2020_September_PIJE_1.6",16.22513033,16.22513033,NA,16.22513033,-0.275,"HP","2020_September_HP_PIJE_(10,20]","September",4.139,53,100,NA,NA,0.476190476190476,8,9.15988589471909,90.8401141052809,1.6,10,5.6969,1,"PIJE",262.4,163.4,425.8,417.1,224.4,79,79,91,NA,NA,0.1525,0.105135567684004,2020,"2020_September",42,3.5336405484618,5.6969,7.51104602283906,13.233747754526,3.75552301141953,9.47822474310644,14.127919900102,14.127919900102,0.0894172145576079,1
"502","hydrated",66,22,"(100,110]","(100,120]","(105,110]",7.2548,8.2649,7.6034888258001,34,NA,9.3519,169,0.883766935061324,7.60340386384545,3.25767375780461,1,"(100,110]",12,1.076131076,1.771324503,1,241.1,205.4,"2020_September_PIJE_1.6",107.6131076,107.6131076,NA,107.6131076,-0.275,"HP","2020_September_HP_PIJE_(100,110]","September",3.854,123,100,NA,NA,0.294117647058824,9,60.7529040657098,39.2470959342902,1.6,10,8.6035,1,"PIJE",243.6,90.2,333.8,342.1,210.9,62,74,80,"2nd ignition:17:41:15 to17:41:21 w/ max temps of395.7 and288.8;3rd ignition:17:41:41 to17:42:17 w/ max temps of280.3 and236",NA,1.087,1.0000111741999,2020,"2020_September",44,3.74039184483846,7.59176,NA,22.2266388327619,4.47163148114737,16.1767844759155,8.1541515244452,9.73237440014428,1.57822287569907,1
"503","moderate",70,22,"(80,90]","(80,100]","(85,90]",7.1759,7.5599,5.8848558278481,44,NA,7.9,142,0.956949367088608,22.228462216995,3.25767375780461,1,"(80,90]",12,0.8856770833,1.771324503,1,284.1,208.6,"2020_September_PIJE_1.6",88.56770833,88.56770833,NA,88.56770833,-0.275,"HP","2020_September_HP_PIJE_(80,90]","September",3.339,86,100,NA,NA,0.227272727272727,11,50.0008373282239,49.9991626717761,1.6,10,6.1496,1,"PIJE",301.3,86.7,388,306.5,218.2,60,72,75,"very long burn time; double check glow end time",NA,0.3401,0.264744172151899,2020,"2020_September",41.5,3.75783424564078,8.995525,NA,24.1297330221809,7.47681868292929,14.61378197118,10.1956618403581,12.2347942084297,2.03913236807162,1
"504","hydrated",54,25,"(190,200]","(180,200]","(190,195]",7.2265,8.348,8.14654429004403,18,44,10.4922,83,0.795638664912983,3.89329353605074,3.22063089195069,1,"(190,200]",13,1.9119037,1.949716503,1,287.3,247.8,"2020_September_PIJE_2.1",191.19037,191.19037,NA,191.19037,-0.361,"HP","2020_September_HP_PIJE_(190,200]","September",0.493,52,100,100,100,0.555555555555556,1,98.060599941488,1.93940005851199,2.1,10,10.239,2,"PIJE",287.8,50,337.8,290.6,238.6,199,212,216,NA,NA,2.1442,2.09245570995597,2020,"2020_September",44,1.87259026182587,9.3218,5.4010631297706,10.1883690857036,2.20952582581524,6.3830746079107,24.4275355187352,26.0233041707129,1.59576865197768,1
"505","hydrated",53,26,"(190,200]","(180,200]","(190,195]",7.1385,7.8087,7.19979375781644,38,44,9.1154,124,0.85664918708998,5.97589347210531,3.22063089195069,1,"(190,200]",64,1.949716503,1.949716503,1,371.6,266.9,"2020_September_PIJE_2.1",194.9716503,194.9716503,NA,194.9716503,-0.361,"HP","2020_September_HP_PIJE_(190,200]","September",0.361,22,100,NA,NA,0.263157894736842,2,100,0,2.1,10,8.4046,2,"PIJE",323.6,60,383.6,294.8,257.7,82,146,153,NA,NA,1.3067,1.20480624218356,2020,"2020_September",44,2.36009902776648,9.3218,6.1112861673616,17.2227155625645,5.27792896272138,3.0556430836808,11.389215130083,20.2783586462453,8.88914351616232,1
"506","hydrated",51,27,"(180,190]","(180,200]","(185,190]",7.1823,9,3.18463779473899,19,40,11.7392,63,0.766662123483713,3.2856308411215,3.22063089195069,0,"(180,190]",0.5,1.899713649,1.949716503,1,317.9,260,"2020_September_PIJE_2.1",189.9713649,189.9713649,NA,189.9713649,-0.361,"HP","2020_September_HP_PIJE_(180,190]","September",0.786,44,100,NA,NA,0.526315789473684,3,97.4353782243182,2.56462177568181,2.1,10,4.1539,2,"PIJE",327.1,23.5,350.6,303.7,268.1,73,73,80,NA,NA,2.7392,0.969262205261006,2020,"2020_September",40,3.68862975470999,7.90216666666667,12.5602980866709,19.7824694865067,5.96614159116867,13.816327895338,22.9225440081744,22.9225440081744,0.157003726083386,1
"507","hydrated",52,26,"(160,170]","(160,180]","(160,165]",7.1755,8.8825,7.50943436708045,10,38,11.6405,142,0.763068596709763,3.22063089195069,3.22063089195069,1,"(160,170]",59,1.615700059,1.949716503,1,292.5,247.3,"2020_September_PIJE_2.1",161.5700059,161.5700059,NA,161.5700059,-0.361,"HP","2020_September_HP_PIJE_(160,170]","September",2.228,73,100,NA,NA,1,4,82.8684609538847,17.1315390461153,2.1,10,9.8411,2,"PIJE",296.1,65.3,361.4,281.5,254.1,46,105,108,"flame height approx39",NA,2.758,2.33166563291955,2020,"2020_September",38,2.83526338387076,10.3321222222222,5.0603012347485,18.9095467193233,1.33165821967066,9.72110500359579,6.12562781048502,13.9824113065419,7.85678349605687,1
"508","hydrated",59,23,"(150,160]","(140,160]","(155,160]",7.2693,7.7355,6.59806606333774,15,44,8.4752,84,0.912721823673778,10.4576179532243,3.22063089195069,0,"(150,160]",0.5,1.586658087,1.949716503,1,293,230.4,"2020_September_PIJE_2.1",158.6658087,158.6658087,NA,158.6658087,-0.361,"HP","2020_September_HP_PIJE_(150,160]","September",2.919,69,100,NA,NA,0.666666666666667,5,81.3789125013115,18.6210874986885,2.1,10,7.229,2,"PIJE",282.1,64.4,346.5,250.1,234.2,126,126,129,NA,NA,0.739699999999999,0.63093393666226,2020,"2020_September",44,2.59956017633592,8.71149090909091,6.66862071061803,12.7310031748162,2.27339342407433,10.4576097507419,19.0965047622243,19.0965047622243,0.0757797808024776,1
"509","hydrated",52,26,"(150,160]","(140,160]","(155,160]",7.2546,8.4227,7.14989199353721,63,26,10.2742,140,0.819791321952074,4.54912233324332,3.22063089195069,1,"(150,160]",3,1.58505265,1.949716503,1,222.1,199.3,"2020_September_PIJE_2.1",158.505265,158.505265,NA,158.505265,-0.361,"HP","2020_September_HP_PIJE_(150,160]","September",2.792,74,100,NA,NA,0.158730158730159,6,81.2965704276034,18.7034295723966,2.1,10,8.7216,2,"PIJE",220.8,12.1,232.9,234.5,212.1,73,76,86,NA,NA,1.8515,1.57170800646279,2020,"2020_September",26,3.24528917489732,8.71149090909091,3.63641856737156,19.58071536277,8.81132191324648,10.3498066917498,10.2099444391586,10.6295311969323,0.419586757773642,1
"510","hydrated",64,22,"(140,150]","(140,160]","(145,150]",7.2269,7.6265,4.36636218659389,39,33,8.2082,92,0.92913184376599,13.1107099879663,3.22063089195069,0,"(140,150]",0.5,1.455705706,1.949716503,1,262.6,223.5,"2020_September_PIJE_2.1",145.5705706,145.5705706,NA,145.5705706,-0.361,"HP","2020_September_HP_PIJE_(140,150]","September",3.991,53,100,NA,NA,0.256410256410256,7,74.6624293203718,25.3375706796282,2.1,10,4.6994,2,"PIJE",264.1,15.2,279.3,271.5,228.6,57,57,71,NA,NA,0.5817,0.333037813406106,2020,"2020_September",33,4.18283862792398,8.29541428571429,7.55777889917616,21.0701714764911,8.93192051720819,12.1382509592829,13.0543453713043,13.0543453713043,0.114511801502669,1
"511","hydrated",62,24,"(140,150]","(140,160]","(145,150]",6.2207,6.6357,5.14238835066619,18,40,7.2502,78,0.915243717414692,10.7985353946298,3.22063089195069,0,"(140,150]",0.5,1.480722892,1.949716503,1,279.9,204,"2020_September_PIJE_2.1",148.0722892,148.0722892,NA,148.0722892,-0.361,"HP","2020_September_HP_PIJE_(140,150]","September",3.126,60,100,NA,NA,0.555555555555556,8,75.9455484795679,24.0544515204321,2.1,10,5.6186,2,"PIJE",260,81.3,341.3,273.3,211,106,106,107,NA,NA,0.6145,0.476211649333812,2020,"2020_September",40,2.85234410393796,8.29541428571429,7.77848681825402,15.1680492955953,3.50031906821431,11.667730227381,20.6129900683732,20.6129900683732,0.0972310852281753,1
"512","hydrated",67,22,"(140,150]","(140,160]","(140,145]",7.228,7.9683,4.63831302364302,15,NA,9.009,90,0.884482184482185,7.65667339290862,3.22063089195069,1,"(140,150]",42,1.40578144,1.949716503,1,287.3,206.5,"2020_September_PIJE_2.1",140.578144,140.578144,NA,140.578144,-0.361,"HP","2020_September_HP_PIJE_(140,150]","September",4.13,33,100,NA,NA,0.666666666666667,9,72.1018382845375,27.8981617154625,2.1,10,5.2441,2,"PIJE",246.2,171.3,417.5,345.1,202.9,68,110,113,"very hot!",NA,1.0407,0.605786976356976,2020,"2020_September",38,2.74717593262971,8.29541428571429,NA,19.4036063416247,3.23393439027078,7.1146556585957,14.6605025692275,23.7155188619857,9.05501629275817,1
"513","hydrated",55,25,"(160,170]","(160,180]","(165,170]",7.2056,8.4377,10.2899760859002,40,44,10.4959,56,0.803904381710954,4.09955300748226,3.32900621795571,0,"(160,170]",0.5,1.670481292,1.808264463,1,291,NA,"2020_September_PIJE_2.2",167.0481292,167.0481292,NA,167.0481292,-0.982,"HP","2020_September_HP_PIJE_(160,170]","September",1.18,16,100,100,100,0.25,1,92.3803639445853,7.61963605541473,2.2,10,12.8,2,"PIJE",280.2,85.55,365.75,NA,240.4,131,131,134,"thermocoupler turned off for ignition and post ignition",NA,2.0582,2.51002391409979,2020,"2020_September",44,2.53343719367345,10.3321222222222,4.27600605022696,5.44218951847067,3.88727822747905,1.55491129099162,12.7308361949939,12.7308361949939,0.0485909778434882,1
"514","hydrated",51,27,"(160,170]","(160,180]","(165,170]",7.2006,8.2333,8.35804696969697,17,42,9.9726,108,0.825592122415418,4.73368596561835,3.32900621795571,1,"(160,170]",61,1.684225816,1.808264463,1,304.7,252.8,"2020_September_PIJE_2.2",168.4225816,168.4225816,NA,168.4225816,-0.982,"HP","2020_September_HP_PIJE_(160,170]","September",1.134,30,100,NA,NA,0.588235294117647,3,93.1404587360959,6.85954126390415,2.2,10,10.1237,2,"PIJE",312.7,28,340.7,272.8,267.3,38,99,104,"a lot (almost all) of sample falls off of mesh as it ignites -- take flam. Metrics with grain of salt?",NA,1.7393,1.76565303030303,2020,"2020_September",42,3.02425877229253,10.3321222222222,5.02509738845399,12.9216789988817,2.03396799056471,3.58935527746713,4.5465166847917,11.8448724156415,7.29835573084984,1
"515","hydrated",53,26,"(180,190]","(180,200]","(180,185]",7.2154,8.4254,8.42770215199653,96,38,10.6134,132,0.793845516045753,3.85073126142596,3.32900621795571,1,"(180,190]",7,1.808264463,1.808264463,1,293.8,249.1,"2020_September_PIJE_2.2",180.8264463,180.8264463,NA,180.8264463,-0.982,"HP","2020_September_HP_PIJE_(180,190]","September",1.42,29,100,NA,NA,0.104166666666667,4,100,0,2.2,10,10.6163,2,"PIJE",300,58,358,286.5,255.8,81,88,167,"part of sample hanging off of wire mesh, so spread metric may be off; SUPER long flame (real, not mistake)",NA,2.188,2.18859784800347,2020,"2020_September",38,3.20032232359113,7.90216666666667,4.50893960354279,15.6626323070434,11.3910053142134,3.44103285533529,9.61116073386754,10.4417548713623,0.830594137494725,1
"516","hydrated",58,23,"(150,160]","(140,160]","(150,155]",7.2836,7.9526,9.92662637254793,45,37,8.9669,255,0.886883984431632,7.84048111998422,3.32900621795571,0,"(150,160]",0.5,1.516143498,1.808264463,1,290.6,220.5,"2020_September_PIJE_2.2",151.6143498,151.6143498,NA,151.6143498,-0.982,"HP","2020_September_HP_PIJE_(150,160]","September",2.294,210,100,NA,NA,0.222222222222222,5,83.845229999413,16.154770000587,2.2,5,11.1927,2,"PIJE",285.7,59.5,345.2,249.6,232.8,73,73,81,"only half burned",NA,1.0143,1.26607362745207,2020,"2020_September",37,3.61964635966781,8.71149090909091,3.72734891103824,25.6884857382365,4.53326218910056,21.155223549136,7.35395866231869,7.35395866231869,0.0503695798788952,1
"517","hydrated",52,26,"(120,130]","(120,140]","(120,125]",7.237,8.8251,8.44958126706413,47,45,10.7682,134,0.819552014264223,4.5417631619577,3.32900621795571,1,"(120,130]",57,1.223537561,1.808264463,1,222.7,217.7,"2020_September_PIJE_2.2",122.3537561,122.3537561,NA,122.3537561,-0.982,"HP","2020_September_HP_PIJE_(120,130]","September",3.118,30,NA,NA,NA,0.212765957446809,6,67.6636402492858,32.3363597507142,2.2,10,10.31,2,"PIJE",221.7,16.2,237.9,296,207.6,40,97,136,NA,NA,1.9431,1.86041873293587,2020,"2020_September",45,3.11943738812565,6.3958875,5.32570769813254,15.8587740344391,5.56240581804955,3.55047179875503,4.73396239834004,11.4798588159746,6.74589641763456,1
"518","hydrated",65,22,"(130,140]","(120,140]","(130,135]",7.2068,8.1306,7.17001569208504,49,39,8.7063,123,0.933875469487612,6.85663686962388,3.32900621795571,1,"(130,140]",42,1.31103580333853,1.808264463,1,297.2,227.4,"2020_September_PIJE_2.2",NA,131.103580333853,"Dry weight written somewhere else?",NA,-0.982,"HP","2020_September_HP_PIJE_(130,140]","September",3.196,32,100,NA,NA,0.204081632653061,7,72.5024370142993,27.4975629857007,2.2,10,7.6777,2,"PIJE",260.7,59.8,320.5,308.4,228.2,70,112,148,NA,NA,1.1858,0.50768430791496,2020,"2020_September",39,2.73105040969663,7.95488571428571,5.43931863957452,17.1547741709658,6.83401572664492,4.46303067862525,9.76287960949274,15.6206073751884,5.85772776569564,1
"519","hydrated",64,23,"(140,150]","(140,160]","(140,145]",7.2222,7.7074,5.930998117899,29,32,8.4055,183,0.916947236928202,11.0405386047844,3.32900621795571,1,"(140,150]",75,1.438788129,1.808264463,1,257.2,215.1,"2020_September_PIJE_2.2",143.8788129,143.8788129,NA,143.8788129,-0.982,"HP","2020_September_HP_PIJE_(140,150]","September",4.04,79,100,NA,NA,0.344827586206897,8,79.5673508184184,20.4326491815816,2.2,10,6.4682,2,"PIJE",246.3,41.2,287.5,255.1,206.9,96,171,184,NA,NA,0.6981,0.537201882101005,2020,"2020_September",32,1.97674724965878,8.29541428571429,5.39538191783067,30.8548403425942,4.88956486303405,13.3198491096445,16.186145753492,28.8315721234077,12.6454263699156,1
"520","hydrated",70,23,"(110,120]","(100,120]","(115,120]",7.2481,8.1333,5.91148022305401,28,NA,9.1637,144,0.88755633641433,7.89334239130435,3.32900621795571,1,"(110,120]",12,1.164030728,1.808264463,1,312.1,214.9,"2020_September_PIJE_2.2",116.4030728,116.4030728,NA,116.4030728,-0.982,"HP","2020_September_HP_PIJE_(110,120]","September",4.986,104,88,NA,NA,0.357142857142857,10,64.3728144758658,35.6271855241342,2.2,10,6.6604,2,"PIJE",300.3,110.8,411.1,295.5,223.4,95,107,109,"2nd ignition:13:49:07 to13:49:10 w/ max temps of400.4 and269.1;3rd ignition:13:49:20 to13:50:06 w/ max temps of334.7 and259.8",NA,1.0304,0.748919776945994,2020,"2020_September",35,2.74450392320975,7.3081,NA,24.3593811645379,4.73654633754903,17.5928863966107,16.0704250738271,18.1003735042052,2.02994843037816,1
"521","hydrated",66,23,"(120,130]","(120,140]","(120,125]",7.2505,8.026,5.97113400896354,33,NA,9.9068,322,0.810150603625792,4.26733304976606,3.32900621795571,1,"(120,130]",40,1.20066979393056,1.808264463,1,304,211.2,"2020_September_PIJE_2.2",242.5274017,120.066979393056,NA,NA,-0.982,"HP","2020_September_HP_PIJE_(120,130]","September",4.132,249,NA,NA,NA,0.303030303030303,11,66.3990151052679,33.6009848947321,2.2,10,7.3704,2,"PIJE",279.1,121.9,401,300.7,213.2,56,96,101,"gpe",NA,1.8808,1.39926599103646,2020,"2020_September",44,3.12427803875423,6.3958875,NA,53.9261050776337,5.52658840857737,41.7006216283565,9.37845305697977,16.0773480976796,6.69889504069984,1
"522","hydrated",64,22,"(140,150]","(140,160]","(145,150]",7.2066,8.6291,8.8153043157297,33,38,10.7421,151,0.803297306858063,4.08381448177946,3.32900621795571,1,"(140,150]",40,1.485413005,1.808264463,1,258.7,221.2,"2020_September_PIJE_2.2",148.5413005,148.5413005,NA,148.5413005,-0.982,"HP","2020_September_HP_PIJE_(140,150]","September",2.793,78,100,NA,NA,0.303030303030303,7.5,82.1457831746373,17.8542168253627,2.2,10,10.9739,2,"PIJE",249,37.3,286.3,263.1,224,75,115,NA,NA,"Yellow0633: empty",2.113,2.1585956842703,2020,"2020_September",38,2.66599730109385,8.29541428571429,4.31068499044261,17.1293008830746,3.74348959696332,8.84824813827694,8.50793090218937,13.0454940500237,4.53756314783433,1
"523","hydrated",54,25,"(160,170]","(160,180]","(160,165]",7.2225,8.3604,7.61735369444581,53,34,10.1815,183,0.821136374797427,4.59085168304871,3.24815971447691,1,"(160,170]",12,1.600404253,1.78985893,1,289.3,226.7,"2020_September_PIJE_2.3",160.0404253,160.0404253,NA,160.0404253,-0.331,"HP","2020_September_HP_PIJE_(160,170]","September",0.331,118,100,100,100,0.188679245283019,1,89.4151056362861,10.5848943637139,2.3,10,9.2766,2,"PIJE",316.6,12.1,328.7,308.8,265.6,52,64,92,"gpe, flame, surface temp. out of frame",NA,1.8211,1.65924630555419,2020,"2020_September",34,3.88720882493737,10.3321222222222,4.46349235756127,24.0240912186386,6.9577969103161,15.4909440644774,6.82651772332901,8.40186796717416,1.57535024384516,1
"524","hydrated",52,27,"(170,180]","(160,180]","(175,180]",7.2341,8.7369,7.54136525768595,77,35,11.4267,79,0.764603953897451,3.24815971447691,3.24815971447691,0,"(170,180]",0.5,1.78985893,1.78985893,1,344.3,258.9,"2020_September_PIJE_2.3",178.985893,178.985893,NA,178.985893,-0.331,"HP","2020_September_HP_PIJE_(170,180]","September",1.221,2,100,NA,NA,0.12987012987013,2,100,0,2.3,10,9.8631,2,"PIJE",331.1,50.4,381.5,281.2,269.4,101,101,120,"needles hanging off of wire mesh",NA,2.6898,2.32173474231405,2020,"2020_September",35,2.8544916225704,10.49205,4.64106946210157,10.4755567858864,10.2103528166235,0.265203969262947,13.3928004477788,13.3928004477788,0.0663009923157368,1
"525","hydrated",51,27,"(150,160]","(140,160]","(155,160]",7.2216,8.2752,7.25912575865924,17,42,9.9287,142.5,0.833462588254253,5.00465678863018,3.24815971447691,1,"(150,160]",4,1.569381169,1.78985893,1,317,260.7,"2020_September_PIJE_2.3",156.9381169,156.9381169,NA,156.9381169,-0.331,"HP","2020_September_HP_PIJE_(150,160]","September",2.89,79,100,NA,NA,0.588235294117647,3,87.6818358528401,12.3181641471599,2.3,10,8.7096,2,"PIJE",318.1,30.8,348.9,282.3,272.9,49,53,64,NA,NA,1.6535,1.45047424134076,2020,"2020_September",42,4.66089075389286,8.71149090909091,5.78582068920616,19.6304630526638,2.34187980277392,10.8828532011259,6.75012413740719,7.30115467923634,0.551030541829158,1
