hydration,bins10lfm,bins20lfm,bins5lfm,bottle_wt,dry_wt,dw_flam_sample,fd,fh,fh_old,fresh_wt,gd,gdw_gfw,gdw_gww,gdw_gww_saturated,glow_pre_ignition,gr,gti,gww_gdw,gww_gdw_saturated,ignition,ignition_num,ignition2,individual,lfm,lfm_NAs_imputed,lfm_notes,lfm_outliers_out,max_mpa_sample,model,model_spp_gr,model_spp_gr_sample,month,mpa,n,notes_flam,pfg,prop_ignite,prop_new,prop_new_flam,prop_new_lfm,ros,round,RWC,RWD,sample,sample_length,sample_wt,site,spp,start_temp,surface_temp_max_within_5_secs_of_flame_end,surface_temp_start,taller_temp_max,taller_temp_start,temp_at_ignition_lower,temp_at_ignition_taller,temp_change,total,ttfg,tti,water_wt,ww_flam_sample,year,year_month,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti
moderate,"(80,90]","(80,100]","(80,85]",7.2438,8.0863,1.8858130661981152,20,31,31,8.7646,205,0.9226091321908587,11.921421200058969,1,NA,"(80,90]",NA,0.8051038575667664,1.0943166441136674,1,1,1,2021_August_QUKE_1.9,80.51038575667664,80.51038575667664,NA,80.51038575667664,1,HP,"2021_August_HP_QUKE_(80,90]","2021_August_HP_QUKE_(80,90]_1.9",August,3.99,9,sample touching pilot flame causing it to ignite,185,22,NA,NA,NA,0.5,3,73.57138008431312,26.42861991568688,1.9,NA,2.044,1,QUKE,NA,377.9,298.2,249.4,230.9,297.7,227.8,18.5,2,4,4,0.6783000000000001,0.15818693380188487,2021,2021_August,19.162063756291484,2.3639,16.438532830031455,108.70642677924027,10.605505051633198,98.10092172760707,2.1211010103266394,2.1211010103266394,NA
hydrated,"(120,130]","(120,140]","(125,130]",12.1192,16.1115,13.154555484621495,47,60,above 56,21.1464,127,0.761902735217342,3.199964249538223,1,NA,"(120,130]",NA,1.2611527189840444,1.403043989828064,1,1,1,2021_August_PIJE_2.1,126.11527189840443,126.11527189840443,NA,126.11527189840443,1,HP,"2021_August_HP_PIJE_(120,130]","2021_August_HP_PIJE_(120,130]_2.1",August,0.16,19,NA,80,84,NA,NA,NA,0.2127659574468085,1,89.88689792531682,10.113102074683184,2.1,18.5,17.2654,2,PIJE,NA,471.6,238.9,274.1,191.9,257.7,180.3,82.20000000000002,16,253,253,5.0349,4.1108445153785045,2021,2021_August,2.1066931017409174,12.4595375,4.561157545015017,9.654450136948451,3.5729067435950963,6.081543393353355,19.232880981479987,19.232880981479987,NA
hydrated,"(110,120]","(100,120]","(110,115]",12.2539,13.146,7.38537656945131,21,60,above 52,14.161,115,0.9283242708848246,12.95172413793105,1,NA,"(110,120]",NA,1.1377648245712337,1.7519935669771511,1,1,1,2021_August_ABCO_2.1,113.77648245712338,113.77648245712338,NA,113.77648245712338,1,HP,"2021_August_HP_ABCO_(110,120]","2021_August_HP_ABCO_(110,120]_2.1",August,3.49,20,NA,94,70,NA,10,NA,0.47619047619047616,10,64.94115309648691,35.058846903513086,2.1,NA,7.9556,2,ABCO,NA,373.5,260.1,288,209.1,305.3,220.7,78.9,14,225,225,1.0149999999999988,0.5702234305486895,2021,2021_August,2.2660709663993654,7.6655,8.12416258477361,15.571311620816083,2.843456904670763,12.72785471614532,30.465609692901033,30.465609692901033,NA
hydrated,"(110,120]","(100,120]","(110,115]",12.1433,14.5134,2.78488735005896,NA,NA,NA,17.2151,NA,0.843062195398226,5.371950993818709,1,NA,"(110,120]",NA,1.1399097084511194,1.6209997167941097,1,1,1,2021_August_CADE_2.1,113.99097084511195,113.99097084511195,NA,113.99097084511195,1,HP,"2021_August_HP_CADE_(110,120]","2021_August_HP_CADE_(110,120]_2.1",August,2.97,12,thermocoupler turned off,NA,58,NA,90,100,NA,12,70.32140083932565,29.678599160674352,2.1,NA,3.3033,2,CADE,NA,NA,240.7,NA,246.8,NA,NA,NA,7,NA,NA,2.701699999999999,0.5184126499410402,2021,2021_August,NA,4.6034500000000005,NA,NA,NA,NA,NA,NA,NA
dry,"(40,50]","(40,60]","(40,45]",12.1856,15.7148,7.188752043451266,18,60,above 52,17.2331,111,0.9118962925997064,10.35026015938879,1,NA,"(40,50]",NA,0.43021081264875893,1.403043989828064,1,1,1,2021_August_PIJE_2.1,43.021081264875896,43.021081264875896,NA,43.021081264875896,1,HP,"2021_August_HP_PIJE_(40,50]","2021_August_HP_PIJE_(40,50]_2.1",August,4.05,1,NA,93,100,NA,NA,90,0.5555555555555556,13,30.662674568135177,69.33732543186483,2.1,16,7.8833,2,PIJE,NA,559.5,279,367.3,211.7,292.8,208.4,155.60000000000002,1,106,106,1.5183,0.6945479565487345,2021,2021_August,3.7836912029730025,12.4595375,8.34637217104437,15.440788516432086,2.5039116513133113,12.936876865118775,14.745257502178388,14.745257502178388,NA
moderate,"(60,70]","(60,80]","(65,70]",12.2071,14.4889,4.892674276115224,NA,NA,NA,16.073,NA,0.901443414421701,9.146455400542887,1,NA,"(60,70]",NA,0.6942326233675178,1.6209997167941097,1,1,1,2021_August_CADE_2.1,69.42326233675178,69.42326233675178,NA,69.42326233675178,1,HP,"2021_August_HP_CADE_(60,70]","2021_August_HP_CADE_(60,70]_2.1",August,4.63,10,NA,NA,70,NA,25,NA,NA,14,42.827436437837164,57.172563562162836,2.1,NA,5.4276,2,CADE,NA,419.7,262,382.9,199.1,280,187.3,183.79999999999998,7,NA,NA,1.5841000000000012,0.5349257238847756,2021,2021_August,NA,4.6034500000000005,NA,NA,NA,NA,NA,NA,NA
hydrated,"(130,140]","(120,140]","(135,140]",12.0226,15.9709,10.00003068162732,39,46,46,21.434,78,0.7451199029579173,2.9234134465779498,1,NA,"(130,140]",NA,1.383658789858927,1.403043989828064,1,1,1,2021_August_PIJE_2.1,138.3658789858927,138.3658789858927,NA,138.3658789858927,1,HP,"2021_August_HP_PIJE_(130,140]","2021_August_HP_PIJE_(130,140]_2.1",August,0.53,6,sample falls off of mesh mid-burn; for rate of spread metric only 3/4ths of sample burns,39,100,NA,NA,NA,0.2564102564102564,2,98.61834695778052,1.381653042219483,2.1,17,13.4207,2,PIJE,NA,512.5,271.1,234.2,201.8,285.1,202.4,32.39999999999998,6,225,225,5.463100000000001,3.4206693183726795,2021,2021_August,2.120785402342094,12.4595375,4.599985886494735,7.799976068404116,3.899988034202058,3.899988034202058,22.499930966550334,22.499930966550334,NA
hydrated,"(140,150]","(140,160]","(140,145]",7.2426,8.1981,8.863714677809023,11,60,above 52,10.0996,222,0.8117252168402709,4.31138574809361,1,1,"(140,150]",72,1.4215425557301389,1.7519935669771511,1,1,1,2021_August_ABCO_2.1,199.0057561486134,142.1542555730139,NA,NA,1,HP,"2021_August_HP_ABCO_(140,150]","2021_August_HP_ABCO_(140,150]_2.1",August,1.77,13,NA,139,69,NA,85,100,0.9090909090909091,4,81.13857165485118,18.861428345148823,2.1,NA,10.9196,2,ABCO,NA,445.6,258.1,290.7,198.4,280.8,207.8,92.29999999999998,9,63,135,1.9015000000000004,2.055885322190978,2021,2021_August,3.1881857547803847,7.6655,6.769170960592235,25.04593255419127,1.2410146761085765,15.681912725372012,7.107629508621847,15.23063466133253,8.123005152710682
hydrated,"(130,140]","(120,140]","(130,135]",12.2073,14.9612,14.69408586338015,47,60,above 52,18.6459,58,0.8023855110238711,4.060357695334761,1,NA,"(130,140]",NA,1.3379933911906756,1.403043989828064,1,1,1,2021_August_PIJE_2.1,133.79933911906755,133.79933911906755,NA,133.79933911906755,1,HP,"2021_August_HP_PIJE_(130,140]","2021_August_HP_PIJE_(130,140]_2.1",August,0.84,6,sample falls off of mesh; 2/3rds of sample burned,11,100,NA,NA,NA,0.2127659574468085,4,95.36360947276073,4.636390527239271,2.1,23,18.313,2,PIJE,NA,410.3,262.1,232.5,201.5,272.8,199.5,31,6,314,314,3.684700000000001,3.618914136619848,2021,2021_August,1.8541239905793268,12.4595375,4.083275445499399,3.947166263982752,3.1985657656411957,0.7486004983415564,21.369141498113517,21.369141498113517,NA
hydrated,"(170,180]","(160,180]","(175,180]",12.1255,13.617799999999999,7.588226115830782,23,60,above 50,16.2323,116,0.8389322523610333,5.208567603748327,1,NA,"(170,180]",NA,1.7519935669771511,1.7519935669771511,1,1,1,2021_August_ABCO_2.1,175.1993566977151,175.1993566977151,NA,175.1993566977151,1,HP,"2021_August_HP_ABCO_(170,180]","2021_August_HP_ABCO_(170,180]_2.1",August,0.38,7,NA,93,57,NA,40,50,0.43478260869565216,5,100,0,2.1,NA,9.0451,2,ABCO,NA,464.6,281.6,307.7,214.4,324.9,225.8,93.29999999999998,4,154,154,2.6144999999999996,1.4568738841692177,2021,2021_August,2.910505208729711,7.6655,7.906986308015548,15.286840195496726,3.031011418072627,12.2558287774241,20.29459819057324,20.29459819057324,NA
hydrated,"(110,120]","(100,120]","(115,120]",7.2086,8.2906,5.013726225544075,NA,NA,NA,9.5529,NA,0.8678621151692156,6.567852333042859,1,NA,"(110,120]",NA,1.1666358595194084,1.6209997167941097,1,1,1,2021_August_CADE_2.1,116.66358595194085,116.66358595194085,NA,116.66358595194085,1,HP,"2021_August_HP_CADE_(110,120]","2021_August_HP_CADE_(110,120]_2.1",August,1.87,12,sample loaded shortly before video start,NA,58,NA,80,60,NA,5,71.97014579537942,28.029854204620577,2.1,video started 5seconds after,5.7771,2,CADE,NA,357.6,252.9,227.1,199.3,282.8,211.3,27.799999999999983,7,NA,NA,1.2622999999999998,0.7633737744559248,2021,2021_August,NA,4.6034500000000005,NA,NA,NA,NA,NA,NA,NA
hydrated,"(110,120]","(100,120]","(115,120]",12.1077,15.4442,5.815255470415573,20,60,above 56,19.419,80,0.7953138678613729,3.885528831639328,1,NA,"(110,120]",NA,1.1913082571557019,1.403043989828064,1,1,1,2021_August_PIJE_2.1,119.13082571557018,119.13082571557018,NA,119.13082571557018,1,HP,"2021_August_HP_PIJE_(110,120]","2021_August_HP_PIJE_(110,120]_2.1",August,2.63,21,NA,60,71,NA,50,50,0.5,5,84.90883149727121,15.091168502728792,2.1,15,7.3119,2,PIJE,NA,402.9,254.5,316.8,217.4,269.8,228.2,99.4,15,215,215,3.9748,1.4966445295844268,2021,2021_August,2.3324992600678396,12.4595375,10.317689447220838,13.756919262961116,3.439229815740279,10.317689447220838,36.971720519208,36.971720519208,NA
hydrated,"(110,120]","(100,120]","(110,115]",7.2423,7.9228,4.517531539453088,10,41,41,8.6888,NA,0.9118405303379061,10.343080939947768,1,1,"(110,120]",36,1.1256429096252778,1.7519935669771511,1,1,1,2021_August_ABCO_2.1,112.56429096252778,112.56429096252778,NA,112.56429096252778,1,HP,"2021_August_HP_ABCO_(110,120]","2021_August_HP_ABCO_(110,120]_2.1",August,3.92,20,NA,NA,70,NA,15,50,1,7,64.24926043349781,35.75073956650219,2.1,NA,4.9543,2,ABCO,NA,332.1,244.1,238.3,196.5,268.5,192.9,41.80000000000001,14,368,404,0.7660000000000009,0.43676846054691154,2021,2021_August,1.4707204564061525,7.6655,9.075752906633527,NA,2.2135982699106163,NA,81.46041633271068,89.42937010438891,7.968953771678219
hydrated,"(100,110]","(100,120]","(105,110]",12.0232,14.9563,7.24516041460187,32,60,above 52,18.0607,70,0.8281129745801658,4.81777477129236,1,NA,"(100,110]",NA,1.058402372916027,1.403043989828064,1,1,1,2021_August_PIJE_2.1,105.8402372916027,105.8402372916027,NA,105.8402372916027,1,HP,"2021_August_HP_PIJE_(100,110]","2021_August_HP_PIJE_(100,110]_2.1",August,3.08,20,sample not loaded prior to video start (but video started at 16:24:58 w/ temps of 248.7 and 212),38,70,NA,NA,40,0.3125,7,75.43615029816199,24.56384970183801,2.1,16.5,8.749,2,PIJE,NA,530.2,259.05,358.8,202.7,263.8,223.4,156.10000000000002,14,NA,NA,3.1044,1.5038395853981301,2021,2021_August,NA,12.4595375,8.281390137211623,9.661621826746893,4.416741406512865,5.244880420234027,NA,NA,NA
hydrated,"(130,140]","(120,140]","(135,140]",6.2039,6.7726,4.894413886606409,21,60,above 52,7.5454,190,0.8975799825058977,8.763716356107658,1,1,"(130,140]",125,1.3588886935115183,1.7519935669771511,1,1,1,2021_August_ABCO_2.1,135.88886935115184,135.88886935115184,NA,135.88886935115184,1,HP,"2021_August_HP_ABCO_(130,140]","2021_August_HP_ABCO_(130,140]_2.1",August,2.84,17,sample touching pilot flame,44,71,NA,75,100,0.47619047619047616,8,77.56242483561816,22.43757516438184,2.1,NA,5.4529,2,ABCO,NA,305.9,224.5,242,177.9,231.9,165.2,64.1,12,7,132,0.7728000000000002,0.5584861133935908,2021,2021_August,3.238705307777038,7.6655,12.258873358501686,38.819765635255344,4.29060567547559,8.989840462901237,1.4302018918251969,26.96952138870371,25.539319496878512
hydrated,"(110,120]","(100,120]","(110,115]",7.2932,9.2102,3.1649553637571377,NA,NA,NA,11.3661,NA,0.8103219222072655,4.272090542232944,1,NA,"(110,120]",NA,1.1246218049034942,1.6209997167941097,1,1,1,2021_August_CADE_2.1,112.46218049034941,112.46218049034941,NA,112.46218049034941,1,HP,"2021_August_HP_CADE_(110,120]","2021_August_HP_CADE_(110,120]_2.1",August,2.05,12,NA,NA,58,NA,80,80,NA,8,69.37828509481086,30.621714905189137,2.1,NA,3.9058,2,CADE,NA,297.6,280.7,222,206.2,286.4,211.3,15.800000000000011,7,NA,NA,2.155899999999999,0.7408446362428625,2021,2021_August,NA,4.6034500000000005,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(125,130]",12.3117,16.4381,12.395203050491366,32,60,above 56,21.7047,98,0.7573520942468681,3.1211977366802106,1,NA,"(120,130]",NA,1.2763183404420324,1.403043989828064,1,1,1,2021_August_PIJE_2.1,127.63183404420325,127.63183404420325,NA,127.63183404420325,1,HP,"2021_August_HP_PIJE_(120,130]","2021_August_HP_PIJE_(120,130]_2.1",August,1.33,19,NA,66,84,NA,NA,NA,0.3125,8,90.96780640487536,9.032193595124639,2.1,20,16.3665,2,PIJE,NA,471.8,202.3,198.7,137.7,224.1,130.2,61,16,384,384,5.2666,3.9712969495086323,2021,2021_August,1.6600489102271403,12.4595375,4.840582260378663,7.906284358618484,2.581643872201954,5.32464048641653,30.979726466423447,30.979726466423447,NA
moderate,"(70,80]","(60,80]","(70,75]",12.1011,14.0541,2.5556463203043127,58,28,28,15.4578,NA,0.9091914761479641,10.012182090190207,1,1,"(70,80]",5,0.7187403993855612,1.5637962502073988,1,1,1,2021_August_ARPA_2.1,71.87403993855612,71.87403993855612,NA,71.87403993855612,1,HP,"2021_August_HP_ARPA_(70,80]","2021_August_HP_ARPA_(70,80]_2.1",August,4.98,16,sample being scorched by pilot flame,NA,25,NA,25,40,0.1724137931034483,9,45.96125609651757,54.03874390348243,2.1,NA,2.8109,2,ARPA,NA,358.6,274.2,244.3,190.5,267.5,226.1,53.80000000000001,4,6,11,1.4037000000000006,0.25525367969568746,2021,2021_August,13.335522129918358,2.8109,10.956132614103625,NA,22.694846129214653,NA,2.3477427030222056,4.3041949555407095,1.9564522525185044
hydrated,"(100,110]","(100,120]","(105,110]",12.2391,15.7751,8.373403694316435,32,60,above 52,19.53,104,0.8077368151561699,4.201203760419717,1,NA,"(100,110]",NA,1.0619061085972854,1.403043989828064,1,1,1,2021_August_PIJE_2.1,106.19061085972854,106.19061085972854,NA,106.19061085972854,1,HP,"2021_August_HP_PIJE_(100,110]","2021_August_HP_PIJE_(100,110]_2.1",August,2.89,20,NA,72,70,NA,NA,NA,0.3125,9,75.68587416331948,24.314125836680518,2.1,16,10.3665,2,PIJE,NA,324.3,206.4,200.9,156.1,249.7,165.5,44.80000000000001,14,278,278,3.754900000000001,1.993096305683565,2021,2021_August,1.9903535306308202,12.4595375,7.1655448835848965,12.42027779821382,3.8216239379119448,8.598653860301875,33.20035796061002,33.20035796061002,NA
dry,"(50,60]","(40,60]","(50,55]",12.186,15.0619,3.7395968582960624,NA,NA,NA,16.5006,NA,0.9128092311794723,10.469104052269417,1,NA,"(50,60]",NA,0.5002607879272573,1.1052709505478218,1,1,1,2021_August_CADE_2.2,50.02607879272573,50.02607879272573,NA,50.02607879272573,1,HP,"2021_August_HP_CADE_(50,60]","2021_August_HP_CADE_(50,60]_2.2",August,8.43,11,NA,NA,55,NA,90,NA,NA,10,45.26137122117483,54.73862877882517,2.2,NA,4.0968,2,CADE,NA,326.2,265.4,246.6,213.8,282.2,222.7,32.79999999999998,6,NA,NA,1.438699999999999,0.35720314170393763,2021,2021_August,NA,4.1801,NA,NA,NA,NA,NA,NA,NA
hydrated,"(120,130]","(120,140]","(120,125]",12.1033,14.3378,5.971569341188572,19,60,above 52,17.1096,114,0.8379973815869453,5.172739735911681,1,NA,"(120,130]",NA,1.240456477959276,1.2964377473786541,1,1,1,2021_August_PIJE_2.2,124.0456477959276,124.0456477959276,NA,124.0456477959276,1,HP,"2021_August_HP_PIJE_(120,130]","2021_August_HP_PIJE_(120,130]_2.2",August,1.82,19,barely above 52,95,84,NA,NA,NA,0.5263157894736842,10,95.68191611725514,4.318083882744858,2.2,13,7.126,2,PIJE,NA,333.7,248.2,196,190,248.5,174.8,6,16,413,413,2.7718000000000007,1.1544306588114281,2021,2021_August,1.5983534293369377,9.042877777777777,10.047610028766355,19.090459054656076,3.181743175776013,15.908715878880065,69.16104903134175,69.16104903134175,NA
hydrated,"(120,130]","(120,140]","(125,130]",12.1242,13.76,6.231007309590839,27,49,49,15.8422,274,0.8685662344876343,6.608394966861972,1,1,"(120,130]",100,1.2728939968211277,1.7020241339042446,1,1,1,2021_August_ABCO_2.2,127.28939968211277,127.28939968211277,NA,127.28939968211277,1,HP,"2021_August_HP_ABCO_(120,130]","2021_August_HP_ABCO_(120,130]_2.2",August,3.32,13,sample touching pilot flame,147,85,NA,25,10,0.37037037037037035,11,74.78707096245795,25.212929037542054,2.2,NA,7.1739,2,ABCO,NA,406.3,268.4,283.7,204.2,266.8,184,79.5,11,5,105,2.0822000000000003,0.9428926904091606,2021,2021_August,3.6215968083678813,8.1042875,7.863897049932621,43.973628401664044,4.333167762207771,23.591691149797864,0.8024384744829205,16.85120796414133,16.04876948965841
moderate,"(70,80]","(60,80]","(75,80]",12.114,15.0752,3.7934145205321665,NA,NA,NA,17.363,NA,0.8682370558083281,6.589387184194426,1,NA,"(70,80]",NA,0.7725921923544505,1.1052709505478218,1,1,1,2021_August_CADE_2.2,77.25921923544506,77.25921923544506,NA,77.25921923544506,1,HP,"2021_August_HP_CADE_(70,80]","2021_August_HP_CADE_(70,80]_2.2",August,4.58,24,NA,NA,67,NA,60,75,NA,12,69.90070552125877,30.09929447874123,2.2,NA,4.3691,2,CADE,NA,450.3,250.4,365.8,207.2,279.7,195.8,158.60000000000002,16,NA,NA,2.287799999999999,0.5756854794678339,2021,2021_August,NA,4.1801,NA,NA,NA,NA,NA,NA,NA
hydrated,"(90,100]","(80,100]","(90,95]",12.1063,15.1739,8.062816875813013,28,48,48,18.0655,122,0.8399380033766017,5.247579194909392,1,NA,"(90,100]",NA,0.9426261572564871,1.2964377473786541,1,1,1,2021_August_PIJE_2.2,94.26261572564871,94.26261572564871,NA,94.26261572564871,1,HP,"2021_August_HP_PIJE_(90,100]","2021_August_HP_PIJE_(90,100]_2.2",August,3.52,23,NA,94,65,NA,NA,20,0.35714285714285715,12,72.70894103187291,27.29105896812709,2.2,13.5,9.5993,2,PIJE,NA,470,276.2,249,213.9,273.1,202.7,35.099999999999994,15,160,160,2.8916000000000004,1.5364831241869865,2021,2021_August,2.6818965849912506,9.042877777777777,5.953254394750212,15.131188253323458,3.4727317302709575,11.6584565230525,19.844181315834042,19.844181315834042,NA
hydrated,"(90,100]","(80,100]","(90,95]",12.0764,16.1782,2.7239342328026463,NA,NA,NA,20.0118,NA,0.8084330245155358,4.220106427378965,1,NA,"(90,100]",NA,0.934614071870886,1.1052709505478218,1,1,1,2021_August_CADE_2.2,93.4614071870886,93.4614071870886,NA,93.4614071870886,1,HP,"2021_August_HP_CADE_(90,100]","2021_August_HP_CADE_(90,100]_2.2",August,2.97,13,NA,NA,46,NA,80,80,NA,13,84.55972460034793,15.440275399652066,2.2,NA,3.3694,2,CADE,NA,272.3,253.7,256.2,217.2,268.1,230.4,39,6,NA,NA,3.8336000000000006,0.6454657671973538,2021,2021_August,NA,4.1801,NA,NA,NA,NA,NA,NA,NA
moderate,"(70,80]","(60,80]","(70,75]",7.0999,8.3864,2.7776640051375363,NA,NA,NA,9.343,NA,0.8976131863427165,8.766882709596489,1,NA,"(70,80]",NA,0.7435678196657595,1.1052709505478218,1,1,1,2021_August_CADE_2.2,74.35678196657595,74.35678196657595,NA,74.35678196657595,1,HP,"2021_August_HP_CADE_(70,80]","2021_August_HP_CADE_(70,80]_2.2",August,5.71,24,NA,NA,67,NA,100,100,NA,14,67.27470936399929,32.72529063600071,2.2,NA,3.0945,2,CADE,NA,279.9,275.1,216,204.8,269.2,205.6,11.199999999999989,16,NA,NA,0.9565999999999999,0.3168359948624637,2021,2021_August,NA,4.1801,NA,NA,NA,NA,NA,NA,NA
hydrated,"(140,150]","(140,160]","(140,145]",12.1776,14.066699999999999,9.59282339684637,34,60,above 46,16.7997,305,0.8373185235450632,5.146981339187701,1,1,"(140,150]",155,1.4467206606320488,1.7020241339042446,1,1,1,2021_August_ABCO_2.2,144.67206606320488,144.67206606320488,NA,144.67206606320488,1,HP,"2021_August_HP_ABCO_(140,150]","2021_August_HP_ABCO_(140,150]_2.2",August,0.76,13,sample touching pilot flame,116,69,NA,35,NA,0.29411764705882354,2,85.00000862581429,14.999991374185711,2.2,NA,11.4566,2,ABCO,NA,531,263.2,327.7,188.7,257.8,172.6,139,9,4,159,2.7330000000000023,1.8637766031536298,2021,2021_August,2.8476574558641676,8.1042875,6.254675763104837,31.79460179578292,3.544316265759407,12.092373142002684,0.41697838420698913,16.574890772227818,16.15791238802083
hydrated,"(110,120]","(100,120]","(115,120]",12.0143,15.7174,7.122671312684366,16,60,above 56,20.0688,64,0.7831758749900343,3.612032908948844,1,NA,"(110,120]",NA,1.1750695363344228,1.2964377473786541,1,1,1,2021_August_PIJE_2.2,117.50695363344228,117.50695363344228,NA,117.50695363344228,1,HP,"2021_August_HP_PIJE_(110,120]","2021_August_HP_PIJE_(110,120]_2.2",August,1.92,21,NA,48,71,NA,NA,NA,0.625,2,90.63833097349772,9.361669026502284,2.2,13.5,9.0946,2,PIJE,NA,534.3,254.6,303.2,203,266.5,178.4,100.19999999999999,15,224,224,4.3514,1.9719286873156339,2021,2021_August,2.272461003105318,9.042877777777777,8.423805811893828,8.985392866020083,2.246348216505021,6.739044649515062,31.44887503107029,31.44887503107029,NA
hydrated,"(130,140]","(120,140]","(135,140]",7.1941,8.1889,7.298295420294709,29,60,above 52,9.5552,227,0.8570097957133289,5.993486057234873,1,1,"(130,140]",124,1.3734418978689162,1.7020241339042446,1,1,1,2021_August_ABCO_2.2,137.34418978689163,137.34418978689163,NA,137.34418978689163,1,HP,"2021_August_HP_ABCO_(130,140]","2021_August_HP_ABCO_(130,140]_2.2",August,1.73,17,sample touching pilot flame,74,71,NA,25,NA,0.3448275862068966,3,80.69461945397924,19.305380546020757,2.2,NA,8.516,2,ABCO,NA,373.3,275.5,286.7,218.5,251.5,185.4,68.19999999999999,12,3,127,1.366299999999999,1.2177045797052912,2021,2021_August,3.327733193882251,8.1042875,8.221097741967968,31.103153123778817,3.9735305752845185,10.139353881760496,0.41105488709839844,17.401323553832203,16.9902686667338
hydrated,"(120,130]","(120,140]","(125,130]",12.1052,15.5257,9.321979507559222,23,60,above 52,19.9293,102,0.7790389025204096,3.5256835316559174,1,NA,"(120,130]",NA,1.2874141207425815,1.2964377473786541,1,1,1,2021_August_PIJE_2.2,128.74141207425816,128.74141207425816,NA,128.74141207425816,1,HP,"2021_August_HP_PIJE_(120,130]","2021_August_HP_PIJE_(120,130]_2.2",August,0.63,19,NA,79,84,NA,NA,NA,0.43478260869565216,3,99.30396761014418,0.6960323898558158,2.2,17,11.966,2,PIJE,NA,357.8,256.8,221.4,188.9,257,174.1,32.5,16,230,NA,4.403600000000001,2.6440204924407773,2021,2021_August,NA,9.042877777777777,6.436401190470953,10.94188202380062,2.467287123013865,8.474594900786753,24.67287123013865,NA,NA
