model_spp_gr_sample,sample,round,model_spp_gr,spp,model,lfm_notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,prop_new,glow,year_month,year,month,dry_wt,fresh_wt,water_wt,site,bottle_wt,ttms,lfm_outliers_out,precip_2mo,season,ignition_no_double,prop_ignite,ros,hydration,bins5lfm,bins10lfm,bins20lfm,temp_change,gdw_gfw,gww_gdw,gdw_gww,dw_flam_sample,ww_flam_sample,gww_gdw_saturated,gdw_gww_saturated,rwc,rwd,max_mpa_sample,flam_index,mean_wt,dry_norm_fh,dry_norm_gd,dry_norm_fd,dry_norm_pfg,dry_norm_ttfg,dry_norm_tti,dry_norm_gti,location,ambient_humidity,ambient_temp,prop_new_lfm,sample_length,temp_start_higher,taller_temp_start,taller_temp_max,lower_temp_max,surface_temp_start,temp_at_ignition_taller,temp_at_ignition_lower,ignition_num,glow_pre_ignition,ignition2,n,notes_flam,prop_new_flam,start_temp,id,individual,mpa,sample_wt,lfm
NA,1.3,6,"2020_september_hp_pije_(130,140]",pije,hp,NA,44,70,31,101,67,150,52,1,NA,1,2020_september,2020,september,8.851,11.0843,2.2333,1,7.1834,106,133.9230031,NA,NA,NA,100,0.149253731343284,hydrated,"(130,135]","(130,140]","(120,140]",7.59999999999999,0.798516821089288,1.339230031,3.96319348049971,8.92366503071912,2.25163496928088,1.637583149,3.96319348049971,81.7808873899202,18.2191126100798,-0.2,3.01756229140484,7.95488571428571,4.93070950652371,16.8092369540581,7.50812583947929,5.82720214407348,7.84431057856045,11.3182195490658,3.47390897050534,czo,52,26,NA,10,220.2,220.2,287.3,226.6,219,210.9,215.8,1,NA,NA,NA,NA,NA,NA,659,2020_september_pije_1.3,2.66,11.1753,133.9230031
NA,1.3,6,"2020_september_hp_quke_(80,90]",quke,hp,reweighed fresh weight in am (there was some confusion over if it was entered correctly); newer wt:6.7574,42,21,0.5,21,11,277,266,1,NA,0,2020_september,2020,september,6.4972,6.7639,0.266699999999999,1,6.1853,22,85.5081757,NA,NA,NA,NA,0.909090909090909,moderate,"(85,90]","(80,90]","(80,100]",0.699999999999989,0.960570085305815,0.855081757,24.3614548181478,1.58196287349015,0.0649371265098537,1.415974441,7.63921480144404,60.3882197475343,39.6117802524657,-0.185,8.45031509545678,1.94309375,26.5492956274878,175.098925924146,6.95338695005633,168.14553897409,13.2746478137439,13.2746478137439,0.316063043184379,czo,56,25,NA,10,231.4,231.4,259.7,234.5,233.8,220.6,234.8,1,NA,NA,NA,NA,NA,NA,741,2020_september_quke_1.3,3.898,1.6469,85.5081757
NA,1.3,7,"2020_september_hp_abco_(130,140]",abco,hp,NA,NA,54,4,58,23,97,70,1,70,1,2020_september,2020,september,7.8285,8.6213,0.7928,1,7.2533,64,137.8303199,NA,NA,NA,100,0.434782608695652,hydrated,"(135,140]","(130,140]","(120,140]",29.9,0.908041710646886,1.378303199,9.87449545913219,3.19349189217403,0.323408107825966,2.066450567,5.0941707147814,66.6990646188538,33.3009353811462,-1.16,4.1905951525106,3.7278125,NA,30.3742747046605,7.20214761038341,21.9195796837756,16.9093900417697,18.1619374522712,1.25254741050146,czo,61,22,NA,10,220,220,241.6,291.3,261.4,213.7,262.9,1,NA,NA,NA,NA,NA,NA,421,2020_september_abco_1.3,2.84,3.5169,137.8303199
NA,1.3,7,"2020_september_hp_cade_(80,90]",cade,hp,NA,NA,55,0.5,55,20,179,159,1,NA,0,2020_september,2020,september,7.9003,8.4936,0.593300000000001,1,7.2201,57,87.22434578,NA,NA,NA,100,0.5,moderate,"(85,90]","(80,90]","(80,100]",16.8,0.93014740510502,0.8722434578,13.3158604415978,3.08241548577753,0.231484514222474,1.450806452,5.67620900500278,60.1212833453818,39.8787166546182,-0.46,4.64652734250561,3.83148888888889,NA,58.0713407475138,6.48841796061607,51.5829227868977,17.8431493916942,17.8431493916942,0.162210449015402,czo,59,23,NA,10,220.1,220.1,242.2,280.1,263.3,213.9,264,1,NA,NA,NA,NA,NA,NA,564,2020_september_cade_1.3,3.47,3.3139,87.22434578
NA,1.3,7,"2020_september_hp_pije_(130,140]",pije,hp,NA,42,69,18,87,46,126,62,1,NA,1,2020_september,2020,september,8.1437,9.4161,1.2724,1,7.2016,101,135.0599724,NA,NA,NA,100,0.217391304347826,hydrated,"(135,140]","(130,140]","(120,140]",17.6,0.864869744373998,1.350599724,6.40026721156869,6.53262064018012,1.02067935981988,1.637583149,3.96319348049971,82.475184531836,17.5248154681641,-0.2,3.3053146467819,7.95488571428571,6.42927277020666,19.28781831062,7.04158446260729,9.49083123220982,10.5623766939109,13.3177793097138,2.75540261580285,czo,65,22,NA,10,232.1,232.1,264.1,281.2,263.6,219.2,270.2,1,NA,NA,NA,NA,NA,NA,660,2020_september_pije_1.3,3.364,7.5533,135.0599724
NA,1.3,7,"2020_september_hp_quke_(100,110]",quke,hp,NA,48,28,0.5,28,10,240,230,1,NA,0,2020_september,2020,september,6.9316,7.7376,0.805999999999999,1,6.1594,31,104.3771044,NA,NA,NA,71,1,hydrated,"(100,105]","(100,110]","(100,120]",5.70000000000005,0.895833333333333,1.043771044,8.60000000000001,2.17320208333333,0.252697916666667,1.415974441,7.63921480144404,73.713974897941,26.286025102059,-0.185,7.34844162824188,1.92524,22.0872234423666,110.436117211833,4.60150488382638,105.834612328007,12.8842136747139,12.8842136747139,0.230075244191319,czo,62,22,NA,10,236.5,236.5,246,285.6,279.9,224,272.4,1,NA,NA,NA,NA,NA,NA,742,2020_september_quke_1.3,1.85,2.4259,104.3771044
NA,1.3,8,"2020_september_hp_abco_(130,140]",abco,hp,NA,NA,83,1,84,12,81,68,1,75,1,2020_september,2020,september,7.3407,8.7817,1.441,1,7.207,90,NA,NA,NA,NA,100,0.833333333333333,hydrated,"(130,135]","(130,140]","(120,140]",35,0.835908764817746,1.32908461665801,5.0941707147814,3.35241210130157,0.65808789869843,2.066450567,5.0941707147814,64.3172712612976,35.6827287387024,-1.16,3.24039837775376,3.7278125,NA,24.1617073177107,3.5795121952164,20.2839024395596,24.7582926835801,25.0565853665148,0.2982926829347,czo,57,23,NA,10,212,212,253.9,283.6,248.6,210.2,252.4,1,NA,NA,NA,NA,NA,NA,422,2020_september_abco_1.3,3.78,4.0105,132.908461665801
NA,1.3,8,"2020_september_hp_cade_(80,90]",cade,hp,NA,NA,54,0.5,54,19,108,89,1,NA,0,2020_september,2020,september,6.6555,7.0741,0.4186,1,6.1818,56,88.36816551,NA,NA,NA,100,0.526315789473684,moderate,"(85,90]","(80,90]","(80,100]",10.9,0.940826394877087,0.8836816551,15.8994266602962,2.40625758753764,0.151342412462363,1.450806452,5.67620900500278,60.9096860495627,39.0903139504373,-0.46,4.70572934603598,3.83148888888889,NA,44.8829753553185,7.89607899769493,36.9868963576236,22.4414876776593,22.4414876776593,0.207791552570919,czo,59,24,NA,10,220,220,232,275.7,264.8,214.5,265.3,1,NA,NA,NA,NA,NA,NA,565,2020_september_cade_1.3,3.25,2.5576,88.36816551
NA,1.3,8,"2020_september_hp_quke_(100,110]",quke,hp,NA,44,23,0.5,23,12,73,61,1,NA,0,2020_september,2020,september,7.6508,8.1347,0.4839,1,7.2089,25,109.5044128,NA,NA,NA,71,0.833333333333333,hydrated,"(105,110]","(100,110]","(100,120]",20.1,0.940514093943231,1.095044128,15.8107046910519,1.72217535741945,0.10892464258055,1.415974441,7.63921480144404,77.3350207668049,22.6649792331951,-0.185,8.1056488819282,1.92524,25.5490823338285,42.38825023567,6.96793154558958,35.4203186900804,13.3552021290467,13.3552021290467,0.290330481066233,czo,65,22,NA,10,229.2,229.2,244.3,278.7,258.6,219.7,256.7,1,NA,NA,NA,NA,NA,NA,743,2020_september_quke_1.3,1.174,1.8311,109.5044128
NA,1.3,9,"2020_september_hp_abco_(170,180]",abco,hp,NA,NA,72,5,77,14,73,54,1,95,1,2020_september,2020,september,6.6653,7.4389,0.7736,1,6.224,83,175.3002493,NA,NA,NA,100,0.714285714285714,hydrated,"(175,180]","(170,180]","(160,180]",33.2,0.896006129938566,1.753002493,8.61595139607032,4.2835365053973,0.497163494602696,2.066450567,5.0941707147814,84.8315716327513,15.1684283672487,-1.16,3.46510392969516,3.6676,NA,17.0419932007161,3.26832746315103,12.6064059292968,16.8085412390624,17.9758010473307,1.16725980826823,czo,55,24,NA,10,214.7,214.7,240.4,290.6,257.4,208.1,263.2,1,NA,NA,NA,NA,NA,NA,423,2020_september_abco_1.3,3.67,4.7807,175.3002493
NA,1.3,9,"2020_september_hp_arpa_(80,90]",arpa,hp,NA,45,84,0.5,84,43,227,184,1,NA,0,2020_september,2020,september,7.791,8.2752,0.4842,1,7.2261,90,85.71428571,NA,NA,NA,NA,0.232558139534884,moderate,"(85,90]","(80,90]","(80,100]",-13.4,0.941487819025522,0.8571428571,16.090458488228,3.28635738109049,0.204242618909512,1.577175052,3.63196809836338,54.3467166826577,45.6532833173423,-0.19,3.44459862916727,3.439125,13.6929721213303,69.0734371453771,13.0843955826045,55.9890415627726,25.5602146264832,25.5602146264832,0.152144134681447,czo,56,23,NA,10,188.4,188.4,203.3,209.8,223.2,177.9,204.7,1,NA,NA,NA,NA,NA,NA,488,2020_september_arpa_1.3,4.12,3.4906,85.71428571
NA,1.3,9,"2020_september_hp_cade_(50,60]",cade,hp,NA,NA,44,0.5,44,42,89,47,1,NA,0,2020_september,2020,september,7.1381,7.6809,0.542800000000001,1,6.1686,49,55.98762249,NA,NA,NA,100,0.238095238095238,dry,"(55,60]","(50,60]","(40,60]",58.2,0.929331198166881,0.5598762249,13.150515843773,2.67535865328282,0.203441346717182,1.450806452,5.67620900500278,38.5906903107707,61.4093096892293,-0.46,NA,2.7932,NA,33.2665677892539,15.6988297432434,17.5677380460105,16.4463930643503,16.4463930643503,0.186890830276708,czo,58,24,NA,10,231.8,231.8,306,328.3,270.1,218.2,266.3,1,NA,NA,NA,NA,NA,NA,566,2020_september_cade_1.3,5.59,2.8788,55.98762249
NA,1.3,9,"2020_september_hp_quke_(20,30]",quke,hp,NA,44,8,0.5,8,10,199,189,1,NA,0,2020_september,2020,september,7.9142,8.132,0.2178,1,-7.1981,10,NA,NA,NA,NA,100,1,dry,"(25,30]","(20,30]","(20,40]",21,0.97321692080669,0.254866662685316,36.3370064279156,1.35744296114117,0.0373570388588294,1.415974441,7.63921480144404,17.9993829906507,82.0006170093493,-0.185,13.5230769121759,1.50161111111111,32.413884973119,146.59916158297,7.36679203934524,139.232369543625,5.89343363147619,5.89343363147619,0.368339601967262,czo,66,22,NA,10,227.2,227.2,242.7,279.4,258.4,224,258.9,1,NA,NA,NA,NA,NA,NA,744,2020_september_quke_1.3,9.5,1.3948,25.4866662685316
NA,1.3,10,"2020_september_hp_arpa_(70,80]",arpa,hp,NA,NA,31,0.5,31,28,255,227,1,NA,0,2020_september,2020,september,8.4339,9.3156,0.8817,1,7.2175,32,72.48438014,NA,NA,NA,78,0.357142857142857,moderate,"(70,75]","(70,80]","(60,80]",28.1,0.905352312250419,0.7248438014,9.56549846886696,2.88327550882391,0.301424491176092,1.577175052,3.63196809836338,45.9583608351421,54.0416391648579,-0.19,6.1070930665612,3.0629,NA,88.4410800215256,9.7111774141283,78.7299026073972,10.7516607084992,10.7516607084992,0.173413882395148,czo,58,24,NA,10,225.5,225.5,248,279.7,251.6,215,253.2,1,NA,NA,NA,NA,NA,NA,489,2020_september_arpa_1.3,5.11,3.1847,72.48438014
NA,1.3,10,"2020_september_hp_pije_(80,90]",pije,hp,NA,41,80,8,88,47,129,74,1,NA,1,2020_september,2020,september,9.5123,11.5206,2.0083,1,7.2562,93,89.01644431,NA,NA,NA,100,0.212765957446809,moderate,"(85,90]","(80,90]","(80,100]",103.5,0.825677482075586,0.8901644431,4.73649355176019,7.54091244379633,1.59208755620367,1.637583149,3.96319348049971,54.3584271518417,45.6415728481583,-0.2,3.26001798961784,8.995525,5.43700782969963,17.106683171494,6.2326675120947,9.8131360828725,10.6087957652676,11.6696753417943,1.06087957652676,czo,68,22,NA,10,207.2,207.2,336.5,353.5,250,198.7,252.4,1,NA,NA,NA,NA,NA,NA,661,2020_september_pije_1.3,3.395,9.133,89.01644431
NA,1.3,11,"2020_september_hp_pije_(110,120]",pije,hp,NA,NA,81,0.5,81,36,122,86,1,NA,0,2020_september,2020,september,8.4098,9.734,1.3242,1,7.2331,84,112.5350557,NA,NA,NA,88,0.277777777777778,hydrated,"(110,115]","(110,120]","(100,120]",91.5,0.863961372508732,1.125350557,6.3508533454161,7.6581536059174,1.2058463940826,1.637583149,3.96319348049971,68.7202086616,31.2797913384,-0.2,3.32306666975749,7.3081,NA,15.9307329518347,4.70087201857417,11.2298609332605,10.5769620417919,10.5769620417919,0.0652898891468635,czo,67,22,NA,10,209.2,209.2,307.4,337,245.5,208.2,250.9,1,NA,NA,NA,NA,NA,NA,662,2020_september_pije_1.3,3.722,8.864,112.5350557
NA,1.3,11,"2020_september_hp_quke_(30,40]",quke,hp,NA,55,2,0.5,2,8,102,94,1,NA,0,2020_september,2020,september,7.926,8.1749,0.248899999999999,1,7.2051,3,34.52628659,NA,NA,NA,100,1.25,dry,"(30,35]","(30,40]","(20,40]",36,0.969553144380971,0.3452628659,31.8441141020491,1.8323584875656,0.0575415124344025,1.415974441,7.63921480144404,24.3834108796601,75.6165891203399,-0.185,19.9040454093833,1.73678,30.0159605083997,55.6659631246686,4.36595789213087,51.3000052325377,1.09148947303272,1.09148947303272,0.272872368258179,czo,62,23,NA,10,217.5,217.5,302.5,319.7,283.7,217.7,286.3,1,NA,NA,NA,NA,NA,NA,745,2020_september_quke_1.3,7.82,1.8899,34.52628659
NA,1.3,12,"2020_september_hp_pije_(100,110]",pije,hp,NA,NA,87,0.5,87,47,117,70,1,NA,0,2020_september,2020,september,8.9809,10.7855,1.8046,1,7.2563,92,104.6387568,NA,NA,NA,100,0.212765957446809,hydrated,"(100,105]","(100,110]","(100,120]",45,0.832682768531825,1.046387568,4.97667073035576,6.14203463724445,1.23416536275555,1.637583149,3.96319348049971,63.8982862420747,36.1017137579253,-0.2,3.34339388984449,7.59176,NA,19.0490622261438,7.65218738998939,11.3968748361544,14.1646872963633,14.1646872963633,0.0814062488296743,czo,74,22,NA,10,216.2,216.2,233,323.5,278.5,NA,256.8,1,NA,NA,NA,NA,NA,NA,663,2020_september_pije_1.3,2.97,7.3762,104.6387568
NA,1.3,13,"2020_september_hp_pije_(120,130]",pije,hp,NA,NA,88,2,90,22,119,95,1,NA,1,2020_september,2020,september,7.7615,8.5541,0.7926,1,7.1255,92,124.6226415,NA,NA,NA,NA,0.454545454545455,hydrated,"(120,125]","(120,130]","(120,140]",177.7,0.907342677780246,1.246226415,9.79245521069896,5.0930051846483,0.520094815351703,1.637583149,3.96319348049971,76.1015656372023,23.8984343627977,-0.2,3.26607984157361,6.3958875,NA,23.3653797091545,4.31965003026386,18.6530342215939,17.2786001210554,17.6712955783521,0.392695457296714,czo,65,23,NA,10,211.7,211.7,355.4,449.1,271.4,207.1,284,1,NA,NA,NA,NA,NA,NA,664,2020_september_pije_1.3,3.359,5.6131,124.6226415
NA,1.4,1,"2020_september_hp_abco_(200,210]",abco,hp,NA,NA,59,6,65,6,24,12,1,100,1,2020_september,2020,september,7.9639,9.5368,1.5729,1,7.2647,68,NA,NA,NA,NA,100,1.66666666666667,hydrated,"(205,210]","(200,210]","(200,220]",43.6,0.835070463887258,2.07773772247054,5.06319537160659,2.20416848943042,0.435331510569583,2.07773772247054,5.06319537160659,100,0,-0.2,3.92383879988001,3.1894,NA,10.888459804723,2.72211495118074,5.44422990236148,26.7674636866106,29.4895786377913,2.72211495118074,czo,60,23,NA,10,241.6,241.6,242.7,326.2,282.6,230.4,298.5,1,NA,NA,NA,NA,NA,NA,424,2020_september_abco_1.4,0.2,2.6395,207.773772247054
NA,1.4,1,"2020_september_hp_arpa_(110,120]",arpa,hp,NA,26,16,95,111,17,399,287,1,NA,1,2020_september,2020,september,8.1126,9.1364,1.0238,1,7.1962,115,111.719773,NA,NA,NA,100,0.588235294117647,hydrated,"(110,115]","(110,120]","(100,120]",47.4,0.88794273455628,1.11719773,7.9240085954288,4.15708150037214,0.524618499627862,1.42569718467398,7.38774398547436,78.3615021485415,21.6384978514585,-0.17,2.50137074361451,3.751875,6.2543878434119,95.9807980585134,4.08940743607701,69.0388196561237,3.84885405748425,26.701425023797,22.8525709663127,czo,66,24,NA,10,224.6,224.6,260.1,330.2,282.8,244.1,319.3,1,NA,NA,NA,NA,NA,NA,490,2020_september_arpa_1.4,0.17,4.6817,111.719773
NA,1.4,1,"2020_september_hp_cade_(120,130]",cade,hp,NA,37,51,42,93,27,118,49,1,NA,1,2020_september,2020,september,7.8917,8.7782,0.8865,1,7.1959,94,127.4073009,NA,NA,NA,100,0.37037037037037,hydrated,"(125,130]","(120,130]","(120,140]",14,0.899011186803673,1.274073009,8.90208685843204,5.03931730650931,0.566082693490693,1.274073009,7.21876288659794,100,0,-0.29,3.06099910572361,3.54028888888889,7.34226438811601,23.4158702107484,5.35786860754412,9.72353932480229,10.1204184809167,18.4548807593186,8.33446227840196,czo,52,25,NA,10,215.4,215.4,235.3,253,239,208.5,246.4,1,NA,NA,NA,NA,NA,NA,567,2020_september_cade_1.4,0.29,5.6054,127.4073009
NA,1.4,1,"2020_september_hp_pije_(140,150]",pije,hp,NA,36,88,0.5,88,31,130,99,1,100,0,2020_september,2020,september,8.1661,9.5734,1.4073,1,7.2272,94,149.888167,NA,NA,NA,100,0.32258064516129,hydrated,"(145,150]","(140,150]","(140,160]",19.3,0.85299893454781,1.49888167,5.80267178284659,7.98074333152276,1.37535666847724,1.49888167,4.68890723919626,100,0,-0.25,3.15899448471362,8.29541428571429,4.51085801216101,16.2892094883592,3.88434995491643,12.4048595334428,11.0265418075047,11.0265418075047,0.0626508057244585,czo,57,24,NA,10,242.8,242.8,301.5,297.2,277.9,226.5,270.9,1,NA,NA,NA,NA,NA,NA,665,2020_september_pije_1.4,0.25,9.3561,149.888167
NA,1.4,2,"2020_september_hp_abco_(170,180]",abco,hp,NA,36,113,0.5,113,11,68,57,1,40,0,2020_september,2020,september,7.6335,8.4121,0.778600000000001,1,7.275,116,NA,NA,NA,NA,100,0.909090909090909,hydrated,"(175,180]","(170,180]","(160,180]",11.3,0.907442850180098,1.77660351231131,9.80413562805034,1.9443777950809,0.198322204919105,2.07773772247054,5.06319537160659,85.5066302689463,14.4933697310537,-0.2,2.66285548931616,3.6676,18.5149203467952,34.9726273217242,5.65733677263186,29.3152905490924,58.1162777552182,58.1162777552182,0.257151671483266,czo,63,23,NA,10,221.5,221.5,244.3,253,241.7,222.8,246.9,1,NA,NA,NA,NA,NA,NA,425,2020_september_abco_1.4,1.64,2.1427,177.660351231131
NA,1.4,2,"2020_september_hp_arpa_(140,150]",arpa,hp,NA,27,4,38,42,37,216,141,1,NA,1,2020_september,2020,september,9.0949,9.1999,0.104999999999999,1,7.2124,46,NA,NA,NA,NA,87,0.27027027027027,hydrated,"(140,145]","(140,150]","(140,160]",24.5,0.98858683246557,1.42569718467398,86.6180952380964,4.65397023119817,0.0537297688018343,1.42569718467398,7.38774398547436,100,0,-0.17,4.92348598782881,4.36007692307692,5.80149821737232,46.4119857389786,7.95020126084355,30.2967129129443,0.859481217388492,9.02455278257916,8.16507156519067,czo,57,26,NA,10,260.2,260.2,289.5,351.9,327.4,245.6,331.2,1,NA,NA,NA,NA,NA,NA,491,2020_september_arpa_1.4,1.63,4.7077,142.569718467398
NA,1.4,2,"2020_september_hp_cade_(100,110]",cade,hp,NA,NA,76,0.5,76,20,131,111,1,NA,0,2020_september,2020,september,7.8866,8.5785,0.6919,1,7.2284,79,105.1200243,NA,NA,NA,94,0.5,hydrated,"(105,110]","(100,110]","(100,120]",63,0.919344873812438,1.051200243,11.3984679867033,5.05731615084222,0.443683849157779,1.274073009,7.21876288659794,82.5070647894088,17.4929352105912,-0.29,3.62990507056836,3.65619411764706,NA,25.9030671788601,3.95466674486413,21.9484004339959,15.0277336304837,15.0277336304837,0.0988666686216032,czo,53,24,NA,10,229.2,229.2,275.3,344.7,281.7,220.6,276.9,1,NA,NA,NA,NA,NA,NA,568,2020_september_cade_1.4,1.07,5.501,105.1200243
NA,1.4,2,"2020_september_hp_pije_(80,90]",pije,hp,NA,42,97,0.5,97,48,201,153,1,NA,0,2020_september,2020,september,8.7352,10.0791,1.3439,1,7.1892,111,86.92755498,NA,NA,NA,100,0.208333333333333,moderate,"(85,90]","(80,90]","(80,100]",49.5,0.866664682362513,0.8692755498,6.49988838455242,9.64745124465478,1.48424875534522,1.49888167,4.68890723919626,57.9949416420577,42.0050583579423,-0.25,3.06682355084914,8.995525,4.3534814465396,20.8345183512967,4.97540736747383,15.8591109838228,10.0544690551034,10.0544690551034,0.0518271600778524,czo,53,25,NA,10,249.4,249.4,277.6,348.8,299.3,238.5,305.7,1,NA,NA,NA,NA,NA,NA,666,2020_september_pije_1.4,1.26,11.1317,86.92755498
NA,1.4,2,"2020_september_hp_quke_(120,130]",quke,hp,NA,NA,27,0.5,27,14,59,45,1,NA,0,2020_september,2020,september,7.7307,8.3794,0.648700000000001,1,7.1903,31,120.0407106,NA,NA,NA,93,0.714285714285714,hydrated,"(120,125]","(120,130]","(120,140]",12.2,0.92258395589183,1.200407106,11.9172190534916,2.08854555934792,0.175254440652076,1.363902296,8.39903485254692,88.0126904632764,11.9873095367236,-0.107,7.0514376550997,2.245225,NA,28.2493239067386,6.70322940159898,21.5460945051396,12.9276567030838,12.9276567030838,0.239401050057107,czo,53,25,NA,10,224.7,224.7,245.5,290.3,278.1,216.2,277.4,1,NA,NA,NA,NA,NA,NA,746,2020_september_quke_1.4,1.63,2.2638,120.0407106
NA,1.4,3,"2020_september_hp_abco_(140,150]",abco,hp,NA,23,75,6,81,19,92,67,1,75,1,2020_september,2020,september,8.1699,9.6283,1.4584,1,7.1384,83,141.3863306,NA,NA,NA,100,0.526315789473684,hydrated,"(140,145]","(140,150]","(140,160]",7.30000000000001,0.848529854699168,1.413863306,5.601961053209,3.58325672340912,0.639643276590883,2.07773772247054,5.06319537160659,68.0482089105472,31.9517910894528,-0.2,3.02487859948864,3.80108571428571,6.41874188074299,25.674967522972,5.3024389449616,18.6980741743383,20.9306800459011,22.6051344495731,1.67445440367208,czo,48,26,NA,10,236.9,236.9,263.9,270.1,262.8,231.5,263.5,1,NA,NA,NA,NA,NA,NA,426,2020_september_abco_1.4,1.97,4.2229,141.3863306
NA,1.4,3,"2020_september_hp_arpa_(110,120]",arpa,hp,NA,23,15,58,73,24,173,91,1,NA,1,2020_september,2020,september,8.1376,9.2391,1.1015,1,7.1962,76,117.0065859,NA,NA,NA,100,0.416666666666667,hydrated,"(115,120]","(110,120]","(100,120]",3.30000000000001,0.880778430799537,1.170065859,7.38774398547436,4.95702100853979,0.670978991460207,1.42569718467398,7.38774398547436,82.0697320285135,17.9302679714865,-0.17,3.25136273714216,3.751875,4.63988350268767,34.8999933028247,4.84161756802192,18.3577999454164,3.0260109800137,14.7265867694,11.7005757893863,czo,55,26,NA,10,227.5,227.5,258.2,267.3,264,224.3,258.4,1,NA,NA,NA,NA,NA,NA,492,2020_september_arpa_1.4,3.08,5.628,117.0065859
NA,1.4,3,"2020_september_hp_cade_(100,110]",cade,hp,NA,39,49,27,76,15,104,62,1,NA,1,2020_september,2020,september,6.858,7.5766,0.7186,1,6.1528,76,101.9001702,NA,NA,NA,94,0.666666666666667,hydrated,"(100,105]","(100,110]","(100,120]",28.7,0.905155346725444,1.019001702,9.54355691622599,3.70389567880052,0.388104321199483,1.274073009,7.21876288659794,79.9798516099009,20.0201483900991,-0.29,3.56480881064609,3.65619411764706,10.5294542238916,28.0785445970443,4.04979008611216,16.7391323559303,13.2293142812997,20.5189364363016,7.28962215500189,czo,55,24,NA,10,220.1,220.1,250.8,301.3,272.6,218.4,290.5,1,NA,NA,NA,NA,NA,NA,569,2020_september_cade_1.4,1.45,4.092,101.9001702
NA,1.4,3,"2020_september_hp_pije_(140,150]",pije,hp,NA,44,105,0.5,105,40,97,57,1,NA,0,2020_september,2020,september,8.5174,10.3339,1.8165,1,7.2542,111,143.8014566,NA,NA,NA,100,0.25,hydrated,"(140,145]","(140,150]","(140,160]",19.9,0.824219317005197,1.438014566,4.68890723919626,7.06191110810052,1.50608889189948,1.49888167,4.68890723919626,95.9391654979676,4.06083450203245,-0.25,2.93872887123524,8.29541428571429,6.23060802188926,13.7356585937104,5.66418911080842,8.071469482902,14.8684964158721,14.8684964158721,0.0708023638851052,czo,51,27,NA,10,270.5,270.5,290.6,351.7,331.8,259.1,322.5,1,NA,NA,NA,NA,NA,NA,667,2020_september_pije_1.4,2.29,8.568,143.8014566
NA,1.4,4,"2020_september_hp_abco_(150,160]",abco,hp,NA,26,82,0.5,82,16,72,56,1,30,0,2020_september,2020,september,6.6627,7.3839,0.7212,1,6.1955,85,154.3664384,NA,NA,NA,100,0.625,hydrated,"(150,155]","(150,160]","(140,160]",2,0.902328038028684,1.543664384,9.2383527454243,2.06542887904766,0.223571120952342,2.07773772247054,5.06319537160659,74.2954400502725,25.7045599497275,-0.2,3.0786244560521,2.6249,12.5881845963092,34.8595881128564,7.7465751361903,27.1130129766661,39.7011975729753,39.7011975729753,0.242080473005947,czo,57,23,NA,10,226.1,226.1,250.5,292.8,290.8,223.7,283.7,1,NA,NA,NA,NA,NA,NA,427,2020_september_abco_1.4,2.67,2.289,154.3664384
