model.spp.gr.sample,model.spp.bins5lfm_gr.sample,model.spp.bins5lfm_gr.sample_nodate,model.spp.bins10lfm_gr.sample_nodate,individual,sample,round,year.month.spp,model.spp.gr,model.spp.bins5lfm_gr,model.spp.bins5lfm_gr_nodate,model.spp.bins10lfm_gr_nodate,spp,model,mpa,lfm,lfm.notes,fh,ttfg,gti,tti,fd,gd,pfg,ignition,start.temp,temp.max,ignition.temp,prop.new,sample.wt,glow,year.month,year,month,dry.wt,fresh.wt,water.wt,site,lfm.outliers.out,lfm.NAs.imputed,gr,precip.2month,precip.2mo,season,prop.ignite,ros,bins5lfm_gr,individual.bins5lfm_gr,prop.ignite.bins5,individual.bins5lfm_gr_nodate,prop.ignite.bins5_nodate,bins10lfm_gr,individual.bins10lfm_gr_nodate,prop.ignite.bins10_nodate,hydration,bins5lfm,bins10lfm,bins20lfm,temp.change,gdw.gfw,gww.gdw,gdw.gww,dw.flam.sample,ww.flam.sample,ww.outs,dw.outs,gww.gdw.saturated,gdw.gww.saturated,RWC,RWD,max.mpa.sample,tti.outs,gti.outs,gd.outs,fd.outs,pfg.outs,fh.outs,temp.max.outs,ignition.temp.outs,flam.index,mean.wt,dry.norm.fh,dry.norm.gd,dry.norm.fd,dry.norm.pfg,dry.norm.ttfg,dry.norm.tti,dry.norm.gti,LFM,PC1...90,PC2...91,PC3...92,PC4...93,PC5...94,PC6...95,PC7...96,PC8...97,PC1...98,PC2...99,PC3...100,PC4...101,PC5...102,PC6...103,PC7...104,PC8...105
"2020_September_EPI_ADFA_(60,70]_1.1","2020_September_EPI_ADFA_(65,70]_1.1","EPI_ADFA_(65,70]_1.1","EPI_ADFA_(60,70]_1.1",2020_September_ADFA_1.1,1.1,7,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(65,70]","EPI_ADFA_(65,70]","EPI_ADFA_(60,70]",ADFA,EPI,-5.122,68.67623604,0,NA,7,NA,NA,NA,97,NA,0,278.1,NA,NA,100,0.4754,1,2020_September,2020,September,0.3135,0.5288,0.2153,St. Marys,68.67623604,68.67623604,"(60,70]",2020_September,0.01,Dry,94,NA,"(65,70]","2020_September_EPI_ADFA_(65,70]_1.1",94,"EPI_ADFA_(65,70]_1.1",92,"(60,70]","EPI_ADFA_(60,70]_1.1",93,moderate,"(65,70]","(60,70]","(60,80]",NA,0.5928517397881996,0.6867623604,1.4561077566186718,0.2818417170953101,0.1935582829046899,0.1935582829046899,0.2818417170953101,1.0304679,0.9704329461457232,66.64568206345875,33.35431793654125,-0.043,NA,NA,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.67623604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_September_EPI_ADFA_(20,30]_2.3","2020_September_EPI_ADFA_(20,25]_2.3","EPI_ADFA_(20,25]_2.3","EPI_ADFA_(20,30]_2.3",2020_September_ADFA_2.3,2.3,7,2020_September_ADFA,"2020_September_EPI_ADFA_(20,30]","2020_September_EPI_ADFA_(20,25]","EPI_ADFA_(20,25]","EPI_ADFA_(20,30]",ADFA,EPI,-5.259,20.28415961,0,NA,13,NA,NA,NA,163,NA,0,284,NA,NA,20,0.4615,1,2020_September,2020,September,0.3308,0.3979,0.0671,Painted Caves,NA,15.756431942825202,"(20,30]",2020_September,0.01,Dry,0,NA,"(20,25]","2020_September_EPI_ADFA_(20,25]_2.3",0,"EPI_ADFA_(20,25]_2.3",50,"(20,30]","EPI_ADFA_(20,30]_2.3",50,dry,"(20,25]","(20,30]","(20,40]",NA,0.8313646644885649,0.15756431942825205,4.929955290611027,0.3836747926614727,0.07782520733852727,0.07782520733852727,0.3836747926614727,0.9564,1.0455876202425762,16.474730178612717,83.52526982138728,-0.043,NA,NA,163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.756431942825202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_September_EPI_ADFA_(70,80]_2.6","2020_September_EPI_ADFA_(75,80]_2.6","EPI_ADFA_(75,80]_2.6","EPI_ADFA_(70,80]_2.6",2020_September_ADFA_2.6,2.6,7,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(75,80]","EPI_ADFA_(75,80]","EPI_ADFA_(70,80]",ADFA,EPI,-4.28,75.74183976,0,NA,19,NA,NA,NA,173,NA,0,273.5,NA,NA,NA,0.5433,1,2020_September,2020,September,0.2696,0.4738,0.2042,Painted Caves,75.74183976,75.74183976,"(70,80]",2020_September,0.01,Dry,88,NA,"(75,80]","2020_September_EPI_ADFA_(75,80]_2.6",93,"EPI_ADFA_(75,80]_2.6",97,"(70,80]","EPI_ADFA_(70,80]_2.6",87,moderate,"(75,80]","(70,80]","(60,80]",NA,0.5690164626424652,0.7574183976000001,1.3202742409402548,0.30914664415365134,0.2341533558463487,0.2341533558463487,0.30914664415365134,0.9452848407,1.0578821927136532,80.12594352397721,19.874056476022787,-0.043,NA,NA,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.74183976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_September_EPI_ADFA_(50,60]_1.1","2020_September_EPI_ADFA_(55,60]_1.1","EPI_ADFA_(55,60]_1.1","EPI_ADFA_(50,60]_1.1",2020_September_ADFA_1.1,1.1,8,2020_September_ADFA,"2020_September_EPI_ADFA_(50,60]","2020_September_EPI_ADFA_(55,60]","EPI_ADFA_(55,60]","EPI_ADFA_(50,60]",ADFA,EPI,-2.816,57.06787964,0,NA,18,NA,NA,NA,158,NA,0,268.3,NA,NA,100,0.5134,1,2020_September,2020,September,0.2858,0.4489,0.1631,St. Marys,57.06787964,57.06787964,"(50,60]",2020_September,0.01,Dry,89,NA,"(55,60]","2020_September_EPI_ADFA_(55,60]_1.1",88,"EPI_ADFA_(55,60]_1.1",90,"(50,60]","EPI_ADFA_(50,60]_1.1",91,dry,"(55,60]","(50,60]","(40,60]",NA,0.636667409222544,0.5706787964,1.7522992029429798,0.32686504789485404,0.18653495210514592,0.18653495210514592,0.32686504789485404,1.0304679,0.9704329461457232,55.38055056348673,44.61944943651327,-0.043,NA,NA,158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.06787964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_September_EPI_ADFA_(70,80]_2.4","2020_September_EPI_ADFA_(70,75]_2.4","EPI_ADFA_(70,75]_2.4","EPI_ADFA_(70,80]_2.4",2020_September_ADFA_2.4,2.4,9,2020_September_ADFA,"2020_September_EPI_ADFA_(70,80]","2020_September_EPI_ADFA_(70,75]","EPI_ADFA_(70,75]","EPI_ADFA_(70,80]",ADFA,EPI,-4.942,73.64932052,0,NA,12,NA,NA,NA,153,NA,0,266.3,NA,NA,100,0.5295,1,2020_September,2020,September,0.3017,0.5239,0.2222,Painted Caves,73.64932052,73.64932052,"(70,80]",2020_September,0.01,Dry,88,NA,"(70,75]","2020_September_EPI_ADFA_(70,75]_2.4",82,"EPI_ADFA_(70,75]_2.4",76,"(70,80]","EPI_ADFA_(70,80]_2.4",87,moderate,"(70,75]","(70,80]","(60,80]",NA,0.5758732582553923,0.7364932052000001,1.3577857785778578,0.3049248902462302,0.22457510975376976,0.22457510975376976,0.3049248902462302,1.079264214,0.9265571738456772,68.24030627962617,31.759693720373832,-0.043,NA,NA,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.64932052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_September_EPI_ADFA_(60,70]_1.2","2020_September_EPI_ADFA_(60,65]_1.2","EPI_ADFA_(60,65]_1.2","EPI_ADFA_(60,70]_1.2",2020_September_ADFA_1.2,1.2,10,2020_September_ADFA,"2020_September_EPI_ADFA_(60,70]","2020_September_EPI_ADFA_(60,65]","EPI_ADFA_(60,65]","EPI_ADFA_(60,70]",ADFA,EPI,-8.35,63.18211703,0,NA,10,NA,NA,NA,172,NA,0,272.2,NA,NA,100,0.4982,1,2020_September,2020,September,0.3042,0.4964,0.1922,St. Marys,63.18211703,63.18211703,"(60,70]",2020_September,0.01,Dry,94,NA,"(60,65]","2020_September_EPI_ADFA_(60,65]_1.2",92,"EPI_ADFA_(60,65]_1.2",93,"(60,70]","EPI_ADFA_(60,70]_1.2",93,moderate,"(60,65]","(60,70]","(60,80]",NA,0.612812248186946,0.6318211703,1.582726326742976,0.3053030620467365,0.19289693795326343,0.19289693795326343,0.3053030620467365,1.024280911,0.9762946754194018,61.68436446630216,38.31563553369784,-0.043,NA,NA,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.18211703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(290,300]_2","2020_January_EPI_CEME_(295,300]_2","EPI_CEME_(295,300]_2","EPI_CEME_(290,300]_2",2020_January_CEME_2,2,1,2020_January_CEME,"2020_January_EPI_CEME_(290,300]","2020_January_EPI_CEME_(295,300]","EPI_CEME_(295,300]","EPI_CEME_(290,300]",CEME,EPI,-0.38,296.5271594,0,NA,24,NA,NA,NA,143,NA,0,267.4,285,NA,100,0.698,1,2020_January,2020,January,0.1123,0.4453,0.333,St. Marys,NA,174.43694372281175,"(290,300]",2020_January,5.82,Wet,0,NA,"(295,300]","2020_January_EPI_CEME_(295,300]_2",0,"EPI_CEME_(295,300]_2",0,"(290,300]","EPI_CEME_(290,300]_2",0,hydrated,"(295,300]","(290,300]","(280,300]",17.600000000000023,0.25218953514484616,1.7443694372281175,0.3372372372372372,0.1760282955311026,0.5219717044688974,NA,0.1760282955311026,1.890806373835132,0.3372372372372372,92.25531822647731,7.744681773522672,-0.043,NA,NA,143,NA,NA,NA,285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.43694372281175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(180,190]_4","2020_January_EPI_CEME_(180,185]_4","EPI_CEME_(180,185]_4","EPI_CEME_(180,190]_4",2020_January_CEME_4,4,1,2020_January_CEME,"2020_January_EPI_CEME_(180,190]","2020_January_EPI_CEME_(180,185]","EPI_CEME_(180,185]","EPI_CEME_(180,190]",CEME,EPI,-0.312,182.2440853,0,NA,19,NA,NA,NA,86,NA,0,275.1,276,NA,100,0.477,1,2020_January,2020,January,0.2135,0.6025,0.389,St. Marys,NA,162.62871908797374,"(180,190]",2020_January,5.82,Wet,20,NA,"(180,185]","2020_January_EPI_CEME_(180,185]_4",0,"EPI_CEME_(180,185]_4",40,"(180,190]","EPI_CEME_(180,190]_4",44,hydrated,"(180,185]","(180,190]","(180,200]",0.8999999999999773,0.354356846473029,1.6262871908797374,0.5488431876606683,0.16902821576763483,0.30797178423236515,0.30797178423236515,0.16902821576763483,1.648472426208795,0.39799446749654216,98.65419433310876,1.345805666891252,-0.043,NA,NA,86,NA,NA,NA,276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.62871908797374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020_January_EPI_CEME_NA_5,2020_January_EPI_CEME_NA_5,EPI_CEME_NA_5,EPI_CEME_NA_5,2020_January_CEME_5,5,1,2020_January_CEME,2020_January_EPI_CEME_NA,2020_January_EPI_CEME_NA,EPI_CEME_NA,EPI_CEME_NA,CEME,EPI,-0.467,NA,0,NA,6,NA,NA,NA,137,NA,0,277.2,283.4,NA,100,0.646,1,2020_January,2020,January,0.0598,0.5368,0.477,St. Marys,NA,230.9701596226629,NA,2020_January,5.82,Wet,0,NA,NA,2020_January_EPI_CEME_NA_5,0,EPI_CEME_NA_5,36,NA,EPI_CEME_NA_5,36,NA,NA,NA,NA,6.199999999999989,0.11140089418777942,2.309701596226629,0.12536687631027257,0.0719649776453055,0.5740350223546945,NA,NA,2.309701596226629,0.12536687631027257,100,0,-0.043,NA,NA,137,NA,NA,NA,283.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230.9701596226629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(210,220]_6","2020_January_EPI_CEME_(215,220]_6","EPI_CEME_(215,220]_6","EPI_CEME_(210,220]_6",2020_January_CEME_6,6,1,2020_January_CEME,"2020_January_EPI_CEME_(210,220]","2020_January_EPI_CEME_(215,220]","EPI_CEME_(215,220]","EPI_CEME_(210,220]",CEME,EPI,-0.61,218.7254131,0,NA,26,NA,NA,NA,106,NA,0,275.3,NA,NA,100,0.591,1,2020_January,2020,January,0.2542,0.8102,0.556,St. Marys,NA,199.52672321401496,"(210,220]",2020_January,5.82,Wet,0,NA,"(215,220]","2020_January_EPI_CEME_(215,220]_6",0,"EPI_CEME_(215,220]_6",0,"(210,220]","EPI_CEME_(210,220]_6",0,hydrated,"(215,220]","(210,220]","(200,220]",NA,0.3137496914342137,1.9952672321401497,0.45719424460431646,0.1854260676376203,0.4055739323623797,0.4055739323623797,0.1854260676376203,1.9952672321401497,0.45719424460431646,100,0,-0.043,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199.52672321401496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(250,260]_4","2020_January_EPI_CEME_(250,255]_4","EPI_CEME_(250,255]_4","EPI_CEME_(250,260]_4",2020_January_CEME_4,4,2,2020_January_CEME,"2020_January_EPI_CEME_(250,260]","2020_January_EPI_CEME_(250,255]","EPI_CEME_(250,255]","EPI_CEME_(250,260]",CEME,EPI,-1.783,251.2597741,0,NA,22,NA,NA,NA,105,NA,0,273.5,275,NA,100,0.556,1,2020_January,2020,January,0.1151,0.4043,0.2892,St. Marys,NA,158.70129713258012,"(250,260]",2020_January,5.82,Wet,0,NA,"(250,255]","2020_January_EPI_CEME_(250,255]_4",0,"EPI_CEME_(250,255]_4",0,"(250,260]","EPI_CEME_(250,260]_4",0,hydrated,"(250,255]","(250,260]","(240,260]",1.5,0.2846895869403908,1.5870129713258012,0.39799446749654216,0.15828741033885732,0.3977125896611427,0.3977125896611427,0.15828741033885732,1.648472426208795,0.39799446749654216,96.27173291431146,3.728267085688543,-0.043,NA,NA,105,NA,NA,NA,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.70129713258012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(180,190]_6","2020_January_EPI_CEME_(185,190]_6","EPI_CEME_(185,190]_6","EPI_CEME_(180,190]_6",2020_January_CEME_6,6,2,2020_January_CEME,"2020_January_EPI_CEME_(180,190]","2020_January_EPI_CEME_(185,190]","EPI_CEME_(185,190]","EPI_CEME_(180,190]",CEME,EPI,-1.433,188.4696905,0,NA,18,NA,NA,NA,125,NA,0,267,269.3,NA,100,0.533,1,2020_January,2020,January,0.2359,0.6805,0.4446,St. Marys,NA,170.8585315683986,"(180,190]",2020_January,5.82,Wet,20,NA,"(185,190]","2020_January_EPI_CEME_(185,190]_6",33,"EPI_CEME_(185,190]_6",50,"(180,190]","EPI_CEME_(180,190]_6",44,hydrated,"(185,190]","(180,190]","(180,200]",2.3000000000000114,0.3466568699485672,1.708585315683986,0.5305892937471884,0.18476811168258633,0.3482318883174137,0.3482318883174137,0.18476811168258633,1.9952672321401497,0.45719424460431646,85.63190374511063,14.368096254889366,-0.043,NA,NA,125,NA,NA,NA,269.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170.8585315683986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(180,190]_4","2020_January_EPI_CEME_(185,190]_4","EPI_CEME_(185,190]_4","EPI_CEME_(180,190]_4",2020_January_CEME_4,4,3,2020_January_CEME,"2020_January_EPI_CEME_(180,190]","2020_January_EPI_CEME_(185,190]","EPI_CEME_(185,190]","EPI_CEME_(180,190]",CEME,EPI,-2.08,185.3365919,0,NA,20,NA,NA,NA,112,NA,0,278,279.9,NA,100,0.516,1,2020_January,2020,January,0.2251,0.6422,0.4171,St. Marys,NA,164.8472426208795,"(180,190]",2020_January,5.82,Wet,20,NA,"(185,190]","2020_January_EPI_CEME_(185,190]_4",33,"EPI_CEME_(185,190]_4",50,"(180,190]","EPI_CEME_(180,190]_4",44,hydrated,"(185,190]","(180,190]","(180,200]",1.8999999999999773,0.3505138586110246,1.648472426208795,0.5396787341165188,0.18086515104328868,0.3351348489567113,0.3351348489567113,0.18086515104328868,1.648472426208795,0.39799446749654216,100,0,-0.043,NA,NA,112,NA,NA,NA,279.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.8472426208795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(150,160]_1","2020_January_EPI_CEME_(150,155]_1","EPI_CEME_(150,155]_1","EPI_CEME_(150,160]_1",2020_January_CEME_1,1,4,2020_January_CEME,"2020_January_EPI_CEME_(150,160]","2020_January_EPI_CEME_(150,155]","EPI_CEME_(150,155]","EPI_CEME_(150,160]",CEME,EPI,-3.42,150.5224898,0,NA,21,NA,NA,NA,110,NA,0,264.8,265.4,NA,100,0.45,1,2020_January,2020,January,0.2201,0.5514,0.3313,St. Marys,150.5224898,150.5224898,"(150,160]",2020_January,5.82,Wet,50,NA,"(150,155]","2020_January_EPI_CEME_(150,155]_1",0,"EPI_CEME_(150,155]_1",0,"(150,160]","EPI_CEME_(150,160]_1",75,hydrated,"(150,155]","(150,160]","(140,160]",0.5999999999999659,0.39916575988393177,1.5052248979999998,0.6643525505584063,0.1796245919477693,0.2703754080522307,0.2703754080522307,0.1796245919477693,1.8080913821630569,0.40836543753439736,83.24938179835073,16.750618201649274,-0.043,NA,NA,110,NA,NA,NA,265.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.5224898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(110,120]_3","2020_January_EPI_CEME_(115,120]_3","EPI_CEME_(115,120]_3","EPI_CEME_(110,120]_3",2020_January_CEME_3,3,4,2020_January_CEME,"2020_January_EPI_CEME_(110,120]","2020_January_EPI_CEME_(115,120]","EPI_CEME_(115,120]","EPI_CEME_(110,120]",CEME,EPI,-3.71,119.3153153,0,NA,20,NA,NA,NA,119,NA,0,271.7,291.9,NA,100,0.499,1,2020_January,2020,January,0.2775,0.6086,0.3311,St. Marys,119.3153153,119.3153153,"(110,120]",2020_January,5.82,Wet,40,NA,"(115,120]","2020_January_EPI_CEME_(115,120]_3",0,"EPI_CEME_(115,120]_3",71,"(110,120]","EPI_CEME_(110,120]_3",81,hydrated,"(115,120]","(110,120]","(100,120]",20.19999999999999,0.45596450870851135,1.193153153,0.838115372999094,0.22752628984554715,0.2714737101544529,0.2714737101544529,0.22752628984554715,2.0264853273018097,0.34663951120162934,58.87795667332263,41.12204332667737,-0.043,NA,NA,119,NA,NA,NA,291.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.3153153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(140,150]_4","2020_January_EPI_CEME_(145,150]_4","EPI_CEME_(145,150]_4","EPI_CEME_(140,150]_4",2020_January_CEME_4,4,4,2020_January_CEME,"2020_January_EPI_CEME_(140,150]","2020_January_EPI_CEME_(145,150]","EPI_CEME_(145,150]","EPI_CEME_(140,150]",CEME,EPI,-3.45,145.081266,0,NA,18,NA,NA,NA,97,NA,0,270.4,276.7,NA,100,0.545,1,2020_January,2020,January,0.2338,0.573,0.3392,St. Marys,145.081266,145.081266,"(140,150]",2020_January,5.82,Wet,67,NA,"(145,150]","2020_January_EPI_CEME_(145,150]_4",33,"EPI_CEME_(145,150]_4",33,"(140,150]","EPI_CEME_(140,150]_4",64,hydrated,"(145,150]","(140,150]","(140,160]",6.300000000000011,0.4080279232111693,1.45081266,0.68926886792452835,0.2223752181500873,0.3226247818499127,0.3226247818499127,0.2223752181500873,1.648472426208795,0.39799446749654216,88.00951941529415,11.99048058470585,-0.043,NA,NA,97,NA,NA,NA,276.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.081266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(140,150]_6","2020_January_EPI_CEME_(145,150]_6","EPI_CEME_(145,150]_6","EPI_CEME_(140,150]_6",2020_January_CEME_6,6,4,2020_January_CEME,"2020_January_EPI_CEME_(140,150]","2020_January_EPI_CEME_(145,150]","EPI_CEME_(145,150]","EPI_CEME_(140,150]",CEME,EPI,-3.34,148.1025641,0,NA,22,NA,NA,NA,100,NA,0,267.1,293.8,NA,100,0.555,1,2020_January,2020,January,0.2438,0.6048,0.361,St. Marys,148.1025641,148.1025641,"(140,150]",2020_January,5.82,Wet,67,NA,"(145,150]","2020_January_EPI_CEME_(145,150]_6",33,"EPI_CEME_(145,150]_6",33,"(140,150]","EPI_CEME_(140,150]_6",64,hydrated,"(145,150]","(140,150]","(140,160]",26.69999999999999,0.4031084656084656,1.481025641,0.6753462603878116,0.2237251984126984,0.3312748015873016,0.3312748015873016,0.2237251984126984,1.9952672321401497,0.45719424460431646,74.22693146779305,25.77306853220695,-0.043,NA,NA,100,NA,NA,NA,293.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.1025641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(100,110]_5","2020_January_EPI_CEME_(100,105]_5","EPI_CEME_(100,105]_5","EPI_CEME_(100,110]_5",2020_January_CEME_5,5,5,2020_January_CEME,"2020_January_EPI_CEME_(100,110]","2020_January_EPI_CEME_(100,105]","EPI_CEME_(100,105]","EPI_CEME_(100,110]",CEME,EPI,-6.1,103.2672332,0,NA,22,NA,NA,NA,127,NA,0,263.9,270.8,NA,100,0.441,1,2020_January,2020,January,0.2648,0.5382,0.2734,St. Marys,103.2672332,103.2672332,"(100,110]",2020_January,5.82,Wet,67,NA,"(100,105]","2020_January_EPI_CEME_(100,105]_5",50,"EPI_CEME_(100,105]_5",57,"(100,110]","EPI_CEME_(100,110]_5",62,hydrated,"(100,105]","(100,110]","(100,120]",6.900000000000034,0.49201040505388327,1.032672332,0.9685442574981712,0.2169765886287625,0.2240234113712375,0.2240234113712375,0.2169765886287625,2.309701596226629,0.12536687631027257,44.71020558184148,55.28979441815852,-0.043,NA,NA,127,NA,NA,NA,270.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.2672332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(110,120]_4","2020_January_EPI_CEME_(115,120]_4","EPI_CEME_(115,120]_4","EPI_CEME_(110,120]_4",2020_January_CEME_4,4,9,2020_January_CEME,"2020_January_EPI_CEME_(110,120]","2020_January_EPI_CEME_(115,120]","EPI_CEME_(115,120]","EPI_CEME_(110,120]",CEME,EPI,-4.5,116.7458187,0,NA,8,NA,NA,NA,140,NA,0,269.5,272.8,NA,100,0.492,1,2020_January,2020,January,0.2422,0.5249,0.2827,St. Marys,116.7458187,116.7458187,"(110,120]",2020_January,5.82,Wet,40,NA,"(115,120]","2020_January_EPI_CEME_(115,120]_4",0,"EPI_CEME_(115,120]_4",71,"(110,120]","EPI_CEME_(110,120]_4",81,hydrated,"(115,120]","(110,120]","(100,120]",3.3000000000000114,0.4614212230901123,1.167458187,0.8567385921471524,0.22701924176033528,0.2649807582396647,0.2649807582396647,0.22701924176033528,1.648472426208795,0.39799446749654216,70.82060751752786,29.17939248247214,-0.043,NA,NA,140,NA,NA,NA,272.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.7458187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(120,130]_6","2020_January_EPI_CEME_(125,130]_6","EPI_CEME_(125,130]_6","EPI_CEME_(120,130]_6",2020_January_CEME_6,6,9,2020_January_CEME,"2020_January_EPI_CEME_(120,130]","2020_January_EPI_CEME_(125,130]","EPI_CEME_(125,130]","EPI_CEME_(120,130]",CEME,EPI,-3.9,126.8797425,0,NA,14,NA,NA,NA,94,NA,0,280.3,279,NA,100,0.46,1,2020_January,2020,January,0.2175,0.4934,0.2759,St. Marys,126.8797425,126.8797425,"(120,130]",2020_January,5.82,Wet,67,NA,"(125,130]","2020_January_EPI_CEME_(125,130]_6",0,"EPI_CEME_(125,130]_6",67,"(120,130]","EPI_CEME_(120,130]_6",80,hydrated,"(125,130]","(120,130]","(120,140]",-1.3000000000000114,0.4408188082691528,1.268797425,0.7883291047480971,0.2027766518038103,0.25722334819618975,0.25722334819618975,0.2027766518038103,1.9952672321401497,0.45719424460431646,63.59035043336382,36.40964956663618,-0.043,NA,NA,94,NA,NA,NA,279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.8797425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020_January_EPI_CEME_(180,190]_2","2020_January_EPI_CEME_(180,185]_2","EPI_CEME_(180,185]_2","EPI_CEME_(180,190]_2",2020_January_CEME_2,2,10,2020_January_CEME,"2020_January_EPI_CEME_(180,190]","2020_January_EPI_CEME_(180,185]","EPI_CEME_(180,185]","EPI_CEME_(180,190]",CEME,EPI,-6.2,183.5914154,0,NA,12,NA,NA,NA,110,NA,0,267.5,279.8,NA,100,0.613,1,2020_January,2020,January,0.1841,0.522,0.3379,St. Marys,NA,146.79841553857938,"(180,190]",2020_January,5.82,Wet,20,NA,"(180,185]","2020_January_EPI_CEME_(180,185]_2",0,"EPI_CEME_(180,185]_2",40,"(180,190]","EPI_CEME_(180,190]_2",44,hydrated,"(180,185]","(180,190]","(180,200]",12.300000000000011,0.35268199233716474,1.4679841553857935,0.5448357502219592,0.216194061302682,0.396805938697318,0.396805938697318,0.216194061302682,1.890806373835132,0.3372372372372372,77.63799486291524,22.362005137084765,-0.043,NA,NA,110,NA,NA,NA,279.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.79841553857938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
