"","individual","site","year","year_month","month","lfm_outliers_out","lfm_n_as_imputed","mpa","dw_flam_sample","ww_flam_sample","sample_wt","spp","start_temp","gww_gdw_saturated","gdw_gww_saturated","fd","fh","gd","gti","pfg","dry_norm_fd","dry_norm_fh","dry_norm_gd","dry_norm_gti","dry_norm_pfg","temp_max","ttfg","tti","temp_change","pc1","pc2","pc3","pc4","ttms","model","lfm","prop_ignite","bins10lfm","flam_index","precip_2mo"
"250","2020_October_CADE_2.2",2,2020,"2020_October","October",139.6958411,139.6958411,0.774,2.22426397363772,0.132936026362281,2.3572,"CADE",262.4,1.396958411,13.0148605777258,22,33,86,9,55,9.89091234707166,14.8363685206075,38.6644755385529,4.04628232380204,24.7272808676792,266.3,48,57,3.90000000000003,-1.22971234306282,0.000353656531883109,0.0457661414732098,0.0780598844052232,1,"HP",139.6958411,100,"(130,140]",NA,NA
"251","2020_October_CADE_2.2",2,2020,"2020_October","October",116.8100681,116.8100681,2.871,3.0399767627996,0.2146232372004,3.2546,"CADE",254.6,1.396958411,13.0148605777258,38,30,101,0.5,63,12.5000955484294,9.86849648560213,33.2239381681938,0.164474941426702,20.7238426197645,289.7,68,68,35.1,-0.430780349607018,-0.424495087388608,1.28521213933194,0.0626305607875938,NA,"HP",116.8100681,100,"(110,120]",NA,NA
"252","2020_October_CADE_2.2",2,2020,"2020_October","October",83.57766143,83.57766143,4.018,2.4269224671307,0.149077532869296,2.576,"CADE",237.4,1.396958411,13.0148605777258,9,46,86,12,65,3.70840029786386,18.9540459668597,35.4358250684769,4.94453373048515,26.7828910401279,332.2,94,106,94.8,0.809850105633158,1.68141487684697,-0.22761979987165,-0.0518284369406939,2,"HP",83.57766143,100,"(80,90]",NA,NA
"253","2020_October_ABCO_2.2",2,2020,"2020_October","October",114.5489443,114.5489443,3.489,2.92029760218405,0.116702397815953,3.037,"ABCO",246.6,1.845419019,12.7799181725196,7,44,129,49,73,2.39701597356544,15.0669575481256,44.1735800842773,16.779111814958,24.9974522957538,314.2,14,63,67.6,-0.560048438831586,0.274809369180104,-2.51590411274908,-1.98807235887084,2,"HP",114.5489443,92,"(110,120]",NA,NA
"254","2020_October_CADE_2.2",2,2020,"2020_October","October",83.61344538,83.61344538,3.129,3.47552957729019,0.180370422709806,3.6559,"CADE",228.2,1.396958411,13.0148605777258,15,37,131,37,79,4.31588903688606,10.645859624319,37.6920975888049,10.645859624319,22.7303489275999,268.6,22,59,40.4,-0.918854374409856,-0.31877190113591,-1.85452329099995,-0.981762787611093,3,"HP",83.61344538,100,"(80,90]",NA,NA
"255","2020_October_ARPA_2.2",2,2020,"2020_October","October",107.4138792,107.4138792,0.098,4.24624913633908,0.242650863660917,4.4889,"ARPA",309.1,1.705291971,12.6368299139643,63,26,157,0.5,94,14.8366235652192,6.12305099516982,36.9738079323716,0.117750980676343,22.1371843671524,293.2,55,55,-15.9,-0.0537207055198373,-2.09414412813015,2.17127659904581,-0.593176219288951,3,"HP",107.4138792,100,"(100,110]",NA,NA
"256","2020_October_CADE_2.2",2,2020,"2020_October","October",111.1423915,111.1423915,0.998,2.37134002931351,0.140159970686487,2.5115,"CADE",233.1,1.396958411,13.0148605777258,13,50,158,49,96,5.48213239742063,21.085124605464,66.6289937532661,20.6634221133547,40.4834392424908,235,13,62,1.90000000000001,-0.544075996726106,-0.0229103085068437,-2.8392133775237,-1.34957011850706,1,"HP",111.1423915,100,"(110,120]",NA,NA
"257","2020_October_ARPA_2.2",2,2020,"2020_October","October",78.97819063,78.97819063,4.78,4.28609030319129,0.131109696808713,4.4172,"ARPA",237.4,1.705291971,12.6368299139643,18,33,184,0.5,166,4.19963153520069,7.69932448120126,42.9295668042737,0.116656431533352,38.729935269073,353.7,88,88,116.3,1.37212811761025,-1.08227205407363,0.340802531726623,0.47784668144524,6,"HP",78.97819063,57,"(70,80]",NA,NA
"258","2020_October_CADE_2.2",2,2020,"2020_October","October",128.0448319,128.0448319,1.127,3.8927491852931,0.159750814706897,4.0525,"CADE",263.5,1.396958411,13.0148605777258,23,39,223,14,186,5.90842073434747,10.0186264625892,57.285992337369,3.5964300122115,47.78114159081,327.1,62,76,63.6,1.33391681845361,-1.67105618156691,-0.443829303324465,-0.235000163229818,1,"HP",128.0448319,100,"(120,130]",NA,NA
"259","2020_October_CADE_2.2",2,2020,"2020_October","October",103.1925676,103.1925676,2.601,2.86193490713353,0.137565092866473,2.9995,"CADE",239,1.396958411,13.0148605777258,35,41,253,0.5,218,12.2294884879319,14.3259722287203,88.4017310699079,0.174706978399028,76.172242581976,312,77,77,73,1.91868075246492,-2.27131087926569,0.545883923841537,0.29646871727018,NA,"HP",103.1925676,100,"(100,110]",NA,NA
"260","2020_October_CADE_2.2",2,2020,"2020_October","October",109.8697487,109.8697487,2.02,2.63921524989575,0.202784750104247,2.842,"CADE",264.1,1.396958411,13.0148605777258,18,31,268,0.5,250,6.82020915145553,11.7459157608401,101.545336255005,0.189450254207098,94.725127103549,280,88,88,15.9,1.79720455329702,-2.60204275658011,-0.52459457449796,1.70509393675066,7,"HP",109.8697487,100,"(100,110]",NA,NA
"261","2020_October_ABCO_2.3",2,2020,"2020_October","October",161.9933238,161.9933238,0.798,2.94881939337054,0.134680606629465,3.0835,"ABCO",269.2,1.812757974,13.6552281710384,9,35,69,4,56,3.05206891281086,11.8691568831534,23.3991949982166,1.35647507236038,18.9906510130454,265.1,87,91,-4.09999999999997,-0.434880887922184,1.13120340378464,-0.192243363960733,1.12522460009322,NA,"HP",161.9933238,100,"(160,170]",NA,NA
"262","2020_October_ABCO_2.3",2,2020,"2020_October","October",156.744579,156.744579,2.2,2.56775789189786,0.188042108102144,2.7558,"ABCO",249.2,1.812757974,13.6552281710384,19,33,80,1,60,7.39945150590382,12.8516789313066,31.1555852880161,0.389444816100201,23.3666889660121,268.6,87,88,19.4,-0.310807805637132,0.663035521202586,0.380915836674879,0.98360928364033,2,"HP",156.744579,100,"(150,160]",NA,NA
"263","2020_October_ABCO_2.3",2,2020,"2020_October","October",181.2757974,181.2757974,0.192,3.62304273200758,0.232057267992424,3.8551,"ABCO",269.5,1.812757974,13.6552281710384,10,43,73,0.5,63,2.76011097292768,11.868477183589,20.1488101023721,0.138005548646384,17.3886991294444,271.9,103,103,2.39999999999998,0.271300545723398,1.63493212736929,0.0804615990019144,1.15239713402341,NA,"HP",181.2757974,100,"(180,190]",NA,NA
"264","2020_October_CADE_2.3",2,2020,"2020_October","October",123.184459,123.184459,0.301,4.3477212543554,0.378778745644599,4.7265,"CADE",269.6,1.326933936,10.8543262411348,25,52,94,0.5,69,5.75013864445791,11.9602883804724,21.6205213031617,0.115002772889158,15.8703826587038,331.8,64,64,62.2,0.0965290364465544,0.825282337072497,1.00234169329054,-0.782729265418462,2,"HP",123.184459,100,"(120,130]",NA,NA
"265","2020_October_CADE_2.3",2,2020,"2020_October","October",114.5935728,114.5935728,2.684,3.42784900058543,0.267650999414569,3.6955,"CADE",254.1,1.326933936,10.8543262411348,29,44,99,0.5,70,8.46011594882014,12.8360379913133,28.881085480455,0.145864068083106,20.4209695316348,290,64,64,35.9,-0.280208128652995,0.310164684912163,0.899499774284203,-0.164572781276279,NA,"HP",114.5935728,100,"(110,120]",NA,NA
"266","2020_October_ABCO_2.3",2,2020,"2020_October","October",130.751936,130.751936,2.759,2.86163120741816,0.196868792581843,3.0585,"ABCO",232.8,1.812757974,13.6552281710384,7,40,82,0.5,75,2.44615727626048,13.9780415786313,28.6549852361942,0.174725519732892,26.2088279599338,260,107,107,27.2,0.309816081517817,1.44735921084374,-0.17755327973898,1.566578647417,2,"HP",130.751936,100,"(130,140]",NA,NA
"267","2020_October_ARPA_2.3",2,2020,"2020_October","October",102.1771109,102.1771109,0.124,4.17683324843831,0.192266751561688,4.3691,"ARPA",252.7,1.238226559,11.8765169902913,39,33,123,0.5,84,9.33721737983718,7.90072239832377,29.448147121025,0.119707915126118,20.1109297411878,374.1,54,54,121.4,0.00875622907251478,-0.915775991558799,1.71041255559579,-1.15462803017911,2,"HP",102.1771109,100,"(100,110]",NA,NA
"268","2020_October_ABCO_2.3",2,2020,"2020_October","October",98.26746075,98.26746075,4.048,2.17934719993974,0.104052800060257,2.2834,"ABCO",238.7,1.812757974,13.6552281710384,12,34.5,152,53,87,5.50623599595869,15.8304284883812,69.7456559488101,24.3192089821509,39.9202109707005,247.1,29,82,8.40000000000001,-0.40853669376298,-0.265153722215388,-2.98675460702808,-0.888468838358085,2,"HP",98.26746075,100,"(90,100]",NA,NA
"269","2020_October_CADE_2.3",2,2020,"2020_October","October",99.12715517,99.12715517,1.58,2.9596174986408,0.208482501359201,3.1681,"CADE",242.4,1.326933936,10.8543262411348,11,48,98,0.5,87,3.71669650049432,16.218312002157,33.1123870044039,0.168940750022469,29.3956905039096,342.1,64,64,99.7,-0.025373321010446,0.733177367292479,0.377714300646354,-0.343171515325132,NA,"HP",99.12715517,100,"(90,100]",NA,NA
"270","2020_October_CADE_2.3",2,2020,"2020_October","October",60.10801343,60.10801343,6.08,3.52191068917018,0.185089310829817,3.707,"CADE",230.2,1.326933936,10.8543262411348,16,48,124,18,90,4.54298856844943,13.6289657053483,35.2081614054831,5.11086213950561,25.5543106975281,261.8,42,60,31.6,-0.504287986664147,0.240035299695937,-0.858275118680807,-0.376984752093928,2,"HP",60.10801343,100,"(60,70]",NA,NA
"271","2020_October_ARPA_2.3",2,2020,"2020_October","October",77.61262291,77.61262291,4.467,3.00871216339961,0.0813878366003946,3.0901,"ARPA",235.8,1.238226559,11.8765169902913,17,35,128,14,97,5.65025800965665,11.6328841375284,42.5431191315324,4.65315365501136,32.2397074668644,276.5,108,122,40.7,1.16284353916821,0.649711712501046,-0.495101995481744,0.994750546268062,NA,"HP",77.61262291,57,"(70,80]",NA,NA
"272","2020_October_CADE_2.3",2,2020,"2020_October","October",101.5276631,101.5276631,2.937,3.78224539457611,0.241754605423894,4.024,"CADE",255.2,1.326933936,10.8543262411348,39,43,166,29,98,10.3113351809292,11.3689080199988,43.8892728213909,7.66740308325504,25.9105345572067,351,27,56,95.8,0.345862197027373,-0.997078951285845,-0.0151028958295598,-2.35541923684829,1,"HP",101.5276631,100,"(100,110]",NA,NA
"273","2020_October_ABCO_2.3",2,2020,"2020_October","October",124.1585233,124.1585233,3.361,3.68491242798992,0.13548757201008,3.8204,"ABCO",258.1,1.812757974,13.6552281710384,9,31,119,0.5,110,2.44239182772368,8.41268296215934,32.293847499902,0.135688434873538,29.8514556721783,345.1,99,99,87,0.789384696002629,0.227854681817044,0.205223798401875,0.826631280558225,NA,"HP",124.1585233,100,"(120,130]",NA,NA
"274","2020_October_ABCO_2.3",2,2020,"2020_October","October",112.1657361,112.1657361,3.148,3.46158035732326,0.105819642676738,3.5674,"ABCO",256.4,1.812757974,13.6552281710384,9,43,122,2,111,2.59996853199139,12.42207187507,35.2440178781055,0.577770784886976,32.0662785612272,290.7,89,91,34.3,0.542368028951182,0.607696773138036,-0.192451925016811,0.891791797655223,2,"HP",112.1657361,92,"(110,120]",NA,NA
"275","2020_October_CADE_2.3",2,2020,"2020_October","October",132.6933936,132.6933936,1.52,3.38531386452562,0.311886135474376,3.6972,"CADE",245.8,1.326933936,10.8543262411348,15,39,182,35,132,4.43090378035063,11.5203498289116,53.761632534921,10.3387754874848,38.9919532670856,395.7,38,73,149.9,0.914280791253809,-0.834897685725498,-1.23650494116319,-1.97990296360391,NA,"HP",132.6933936,100,"(130,140]",NA,NA
"276","2020_October_CADE_2.3",2,2020,"2020_October","October",118.140965,118.140965,1.721,3.96943401542566,0.158065984574338,4.1275,"CADE",261.7,1.326933936,10.8543262411348,20,45,169,17,132,5.03850169124308,11.3366288052969,42.575339291004,4.28272643755662,33.2541111622043,334.8,50,67,73.1,0.616857819705425,-0.58530405113807,-0.412334980326086,-0.907215792756164,2,"HP",118.140965,100,"(110,120]",NA,NA
"277","2020_October_ARPA_2.3",2,2020,"2020_October","October",109.7751873,109.7751873,1.262,4.4722385429184,0.376561457081596,4.8488,"ARPA",245.5,1.238226559,11.8765169902913,38,16,188,0.5,150,8.4968634019246,3.5776266955472,42.0371136726796,0.11180083423585,33.540250270755,250.7,54,54,5.19999999999999,-0.486167811657123,-2.81946049415578,0.566593954830241,1.04971787802261,8,"HP",109.7751873,100,"(100,110]",NA,NA
"278","2020_October_ARPA_2.3",2,2020,"2020_October","October",47.46774194,47.46774194,5.401,4.31847344142776,0.0987265585722428,4.4172,"ARPA",237.4,1.238226559,11.8765169902913,18,31,189,0.5,171,4.16813956230999,7.17846257953387,43.7654654042549,0.115781654508611,39.5973258419449,345,88,88,107.6,1.32139763973621,-1.26256539722092,0.259644940324885,0.657016118215217,5,"HP",47.46774194,100,"(40,50]",NA,NA
"279","2020_October_ARPA_2.3",2,2020,"2020_October","October",123.8226559,123.8226559,0.895,4.91604724068785,0.375352759312147,5.2914,"ARPA",260.2,1.238226559,11.8765169902913,21,27,245,0.5,224,4.27172461366781,5.49221736043004,49.8367871594577,0.101707728896853,45.5650625457899,360.1,52,52,99.9,0.89845856476527,-3.08934531940487,0.151928388060277,0.169535335960345,15,"HP",123.8226559,100,"(120,130]",NA,NA
"280","2020_October_CADE_2.3",2,2020,"2020_October","October",125.5093379,125.5093379,1.224,3.90464503700138,0.299154962998616,4.2038,"CADE",256.3,1.326933936,10.8543262411348,16,38,242,0.5,226,4.09768361743002,9.73199859139629,61.977464713629,0.128052613044688,57.879781096199,376.6,82,82,120.3,2.09343543926914,-1.90935495616794,0.0933407844360059,0.256629310905859,9,"HP",125.5093379,100,"(120,130]",NA,NA
"281","2020_October_ARPA_2.4",2,2020,"2020_October","October",100.3858211,100.3858211,4.224,3.98552600241651,0.217973997583488,4.2035,"ARPA",219.2,1.094005896,16.0413736036409,32,20,40,0.5,8,8.02905312387818,5.01815820242386,10.0363164048477,0.125453955060597,2.00726328096954,260.1,47,47,40.9,-2.22270365750667,-0.181244531047959,1.08641374919432,0.317493611299828,24,"HP",100.3858211,100,"(100,110]",NA,NA
"282","2020_October_ABCO_2.4",2,2020,"2020_October","October",137.43148,137.43148,2.934,2.63880259022981,0.0375974097701932,2.6764,"ABCO",250.6,1.972067039,9.15851063829787,26,23,70,0.5,44,9.85295379664446,8.71607451241625,26.5271832986582,0.189479880704701,16.6742295020137,286.3,72,72,35.7,-0.968576184230303,-0.0191606744819684,0.848377115966773,0.615922269549781,NA,"HP",137.43148,100,"(130,140]",NA,NA
"283","2020_October_ABCO_2.4",2,2020,"2020_October","October",155.8872305,155.8872305,2.182,3.02689879568541,0.330501204314587,3.3574,"ABCO",267.9,1.972067039,9.15851063829787,21,41,69,0.5,48,6.93779389979398,13.5452166615025,22.7956085278945,0.165185569042714,15.8578146281005,322.6,88,88,54.7,0.143145790679345,1.20707279332141,0.893921726667859,0.053918000926433,NA,"HP",155.8872305,100,"(150,160]",NA,NA
"284","2020_October_ABCO_2.4",2,2020,"2020_October","October",129.9528302,129.9528302,2.897,2.91656011869297,0.0909398813070337,3.0075,"ABCO",241.7,1.972067039,9.15851063829787,18,50,97,29,50,6.17165402647917,17.1434834068866,33.2583578093599,9.94322037599421,17.1434834068866,282,61,90,40.3,0.153340032329582,1.36647652167529,-1.00281012270208,-0.885140153623236,2,"HP",129.9528302,100,"(120,130]",NA,NA
"285","2020_October_CADE_2.4",2,2020,"2020_October","October",142.2244339,142.2244339,0.154,3.72706428527851,0.279435714721493,4.0065,"CADE",269.5,1.422244339,13.3378236529041,11,48,89,21,57,2.95138456383722,12.8787690058352,23.8793841983194,5.63446144005288,15.2935381944293,266.6,57,78,-2.89999999999998,-0.410716913377546,1.23271773612347,-1.01110636349784,-0.278010494716686,1,"HP",142.2244339,100,"(140,150]",NA,NA
"286","2020_October_CADE_2.4",2,2020,"2020_October","October",126.1800361,126.1800361,1.209,2.85955218844892,0.111447811551084,2.971,"CADE",260.1,1.422244339,13.3378236529041,24,33,81,0.5,57,8.39292253414621,11.540268484451,28.3261135527434,0.174852552794713,19.9331910185972,297.8,70,70,37.7,-0.589285834450625,0.259109466186369,0.786174716304679,0.253577162281993,1,"HP",126.1800361,100,"(120,130]",NA,NA
"287","2020_October_CADE_2.4",2,2020,"2020_October","October",125.1348183,125.1348183,1.72,3.21152306460553,0.225976935394469,3.4375,"CADE",267.6,1.422244339,13.3378236529041,20,34,85,4,61,6.2275747667584,10.5868771034893,26.4671927587232,1.24551495335168,18.9941030386131,303.5,61,65,35.9,-0.713975171962918,0.212185198124454,0.435062339445202,0.0422050552222524,1,"HP",125.1348183,100,"(120,130]",NA,NA
"288","2020_October_ABCO_2.4",2,2020,"2020_October","October",133.4739379,133.4739379,2.082,4.41675659639345,0.258843403606553,4.6756,"ABCO",253.2,1.972067039,9.15851063829787,15,39,103,24,64,3.39615726441625,8.83000888748225,23.3202798823249,5.433851623066,14.4902709948427,297.2,77,101,44,0.374829724948703,0.953427086672033,-0.848180580026987,-0.202727962374624,2,"HP",133.4739379,100,"(130,140]",NA,NA
"289","2020_October_ARPA_2.4",2,2020,"2020_October","October",109.4005896,109.4005896,0.046,3.34679961151244,0.148200388487564,3.495,"ARPA",242.8,1.094005896,16.0413736036409,45,24,110,0.5,65,13.4456810157404,7.17102987506153,32.8672202606987,0.149396455730449,19.4215392449583,311.8,48,48,69,-0.878526677955484,-1.30777956546634,1.66044848394087,-0.496264875070872,4,"HP",109.4005896,100,"(100,110]",NA,NA
"290","2020_October_ABCO_2.4",2,2020,"2020_October","October",197.2067039,197.2067039,0.192,5.14101197695686,0.362588023043138,5.5036,"ABCO",259.9,1.972067039,9.15851063829787,13,45,82,0.5,69,2.52868502510184,8.75314047150635,15.9501670814116,0.0972571163500706,13.4214820563097,305.1,183,183,45.2,3.00573703950443,2.9979563510134,0.482262801266798,1.9104958610788,NA,"HP",197.2067039,100,"(190,200]",NA,NA
"291","2020_October_CADE_2.4",2,2020,"2020_October","October",112.811245,112.811245,2.404,2.47690244079003,0.180097559209971,2.657,"CADE",274.4,1.422244339,13.3378236529041,20,35,96,4,72,8.07460143388644,14.1305525093013,38.7580868826549,1.61492028677729,29.0685651619912,290.1,61,65,15.7,-0.648169591727556,0.0731064385837383,0.302186565593747,0.20748520823186,0,"HP",112.811245,100,"(110,120]",NA,NA
"292","2020_October_CADE_2.4",2,2020,"2020_October","October",88.80042463,88.80042463,3.729,1.97323821802779,0.103261781972208,2.0765,"CADE",231,1.422244339,13.3378236529041,18,49,91,0.5,73,9.12206130792997,24.8322780049205,46.1170877234237,0.253390591886944,36.9950264154938,277.4,58,58,46.4,-0.588887266732418,0.704187096702947,0.351642962536144,0.0331921413115207,NA,"HP",88.80042463,100,"(80,90]",NA,NA
"293","2020_October_ABCO_2.4",2,2020,"2020_October","October",162.2038253,162.2038253,2.487,5.77913371367009,0.432066286329914,6.2112,"ABCO",249.5,1.972067039,9.15851063829787,21,32,103,0.5,82,3.63376260880176,5.53716207055506,17.8227404145991,0.0865181573524228,14.1889778057973,308.2,91,91,58.7,0.282783692029579,0.256970190373966,0.621619705978293,0.669495285656596,7,"HP",162.2038253,100,"(160,170]",NA,NA
"294","2020_October_ABCO_2.4",2,2020,"2020_October","October",115.2752649,115.2752649,4.145,3.44656307791308,0.201336922086922,3.6479,"ABCO",242,1.972067039,9.15851063829787,18,32,137,34,85,5.22259410116444,9.28461173540345,39.749743992196,9.86489996886617,24.6622499221654,285.3,36,70,43.3,-0.49866714485662,-0.507417635919725,-1.49436506476584,-0.773148092564198,4,"HP",115.2752649,92,"(110,120]",NA,NA
"295","2020_October_CADE_2.4",2,2020,"2020_October","October",82.32488074,82.32488074,4.413,2.46707297746025,0.106127022539747,2.5732,"CADE",247.5,1.422244339,13.3378236529041,18,44,127,0.5,109,7.29609548013056,17.8349000625414,51.478006998699,0.202669318892516,44.1819115185684,272.5,67,67,25,-0.0870378039448604,0.0203402444805711,0.142120919433013,0.521058158104019,4,"HP",82.32488074,100,"(80,90]",NA,NA
"296","2020_October_ABCO_2.4",2,2020,"2020_October","October",150.0223914,150.0223914,2.494,4.02550149432158,0.350498505678422,4.376,"ABCO",266.5,1.972067039,9.15851063829787,12,39,157,27,118,2.98099504295983,9.68823388961944,39.0013518120577,6.70723884665961,29.3131179224383,299.1,102,129,32.6,1.74879569118267,0.598611311098328,-1.35997128702742,0.371328453133169,3,"HP",150.0223914,100,"(150,160]",NA,NA
