"","model.spp.gr.sample","model.spp.bins5lfm_gr.sample","individual","sample","round","model.spp.gr","model.spp.bins5lfm_gr","spp","model","mpa","lfm.notes","fh","ttfg","gti","tti","fd","gd","pfg","ignition","start.temp","temp.max","ignition.temp","prop.new","sample.wt","glow","year.month","year","month","dry.wt","fresh.wt","water.wt","site","lfm.outliers.out","lfm.NAs.imputed","gr","precip.2month","precip.2mo","season","prop.ignite","ros","bins5lfm_gr","individual.bins5lfm_gr","prop.ignite.bins5","hydration","bins5lfm","bins10lfm","bins20lfm","temp.change","gdw.gfw","gww.gdw","gdw.gww","dw.flam.sample","ww.flam.sample","gww.gdw.saturated","gdw.gww.saturated","RWC","RWD","max.mpa.sample"
"440","2019_December_EPI_CEME_(20,30]_6","2019_December_EPI_CEME_(25,30]_6","2019_December_CEME_6",6,4,"2019_December_EPI_CEME_(20,30]","2019_December_EPI_CEME_(25,30]","CEME","EPI",-10,"0",12,13,26,39,5,142,111,1,276.9,282.1,NA,100,0.532,1,"2019_December",2019,"December",0.4689,0.6025,0.1336,"St. Marys",28.49525435,28.49525435,"(20,30]","2019_December",3.69,"Wet",50,2,"(25,30]","2019_December_EPI_CEME_(25,30]_6",50,"dry","(25,30]","(20,30]","(20,40]",5.20000000000005,0.778257261410788,0.2849525435,3.50973053892216,0.414032863070539,0.117967136929461,1.702711981,0.543586550435866,16.7352169174641,83.2647830825359,-0.043
"441","2019_December_EPI_CEME_(90,100]_8","2019_December_EPI_CEME_(90,95]_8","2019_December_CEME_8",8,4,"2019_December_EPI_CEME_(90,100]","2019_December_EPI_CEME_(90,95]","CEME","EPI",-3.19,"0",9,11,35,46,5,103,63,1,258.9,297.2,NA,100,0.524,1,"2019_December",2019,"December",0.1892,0.564,0.3748,"St. Marys",NA,94.204959127305,"(90,100]","2019_December",3.69,"Wet",80,2,"(90,95]","2019_December_EPI_CEME_(90,95]_8",83,"hydrated","(90,95]","(90,100]","(80,100]",38.3,0.335460992907801,0.94204959127305,0.504802561366062,0.175781560283688,0.348218439716312,1.480726086,0.326428332776478,63.6207871381453,36.3792128618547,-0.043
"442","2019_December_EPI_CEME_(170,180]_9","2019_December_EPI_CEME_(170,175]_9","2019_December_CEME_9",9,4,"2019_December_EPI_CEME_(170,180]","2019_December_EPI_CEME_(170,175]","CEME","EPI",-2.89,"0",NA,32,NA,NA,NA,138,NA,0,269.1,286.5,NA,100,0.655,1,"2019_December",2019,"December",0.202,0.5536,0.3516,"St. Marys",174.1025006,174.1025006,"(170,180]","2019_December",3.69,"Wet",60,NA,"(170,175]","2019_December_EPI_CEME_(170,175]_9",60,"hydrated","(170,175]","(170,180]","(160,180]",17.4,0.364884393063584,1.741025006,0.574516496018203,0.238999277456647,0.416000722543353,1.741025006,0.519501879699248,100,0,-0.043
"443","2019_December_EPI_CEME_(70,80]_4","2019_December_EPI_CEME_(70,75]_4","2019_December_CEME_4",4,5,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(70,75]","CEME","EPI",-8.01,"0",13,16,41,57,7,148,100,1,269.9,276.9,NA,100,0.534,1,"2019_December",2019,"December",0.4401,0.7672,0.3271,"St. Marys",74.32401727,74.32401727,"(70,80]","2019_December",3.69,"Wet",100,1.42857142857143,"(70,75]","2019_December_EPI_CEME_(70,75]_4",100,"moderate","(70,75]","(70,80]","(60,80]",7,0.573644421272159,0.7432401727,1.34546010394375,0.306326120959333,0.227673879040667,1.479640844,0.478717201166181,50.2311203231424,49.7688796768576,-0.043
"444","2019_December_EPI_CEME_(100,110]_5","2019_December_EPI_CEME_(105,110]_5","2019_December_CEME_5",5,5,"2019_December_EPI_CEME_(100,110]","2019_December_EPI_CEME_(105,110]","CEME","EPI",-4.74,"0",9,38,10,48,7,153,136,1,256.1,291.6,NA,100,0.667,1,"2019_December",2019,"December",0.3278,0.6808,0.353,"St. Marys",107.6876144,107.6876144,"(100,110]","2019_December",3.69,"Wet",53,1.42857142857143,"(105,110]","2019_December_EPI_CEME_(105,110]_5",50,"hydrated","(105,110]","(100,110]","(100,120]",35.5,0.481492361927145,1.076876144,0.928611898016997,0.321155405405405,0.345844594594595,1.624141315,0.61570996978852,66.3043378094227,33.6956621905773,-0.043
"445","2019_December_EPI_CEME_(110,120]_6","2019_December_EPI_CEME_(115,120]_6","2019_December_CEME_6",6,5,"2019_December_EPI_CEME_(110,120]","2019_December_EPI_CEME_(115,120]","CEME","EPI",-3.752,"0",9,32,11,43,8,145,126,1,273.8,285.5,NA,100,0.594,1,"2019_December",2019,"December",0.3003,0.6563,0.356,"St. Marys",118.5678601,118.5678601,"(110,120]","2019_December",3.69,"Wet",54,1.25,"(115,120]","2019_December_EPI_CEME_(115,120]_6",100,"hydrated","(115,120]","(110,120]","(100,120]",11.7,0.457565137894256,1.185678601,0.843539325842697,0.271793691909188,0.322206308090812,1.702711981,0.543586550435866,69.6347129890783,30.3652870109217,-0.043
"446","2019_December_EPI_CEME_(90,100]_7","2019_December_EPI_CEME_(95,100]_7","2019_December_CEME_7",7,5,"2019_December_EPI_CEME_(90,100]","2019_December_EPI_CEME_(95,100]","CEME","EPI",-2.85,"0",11,11,17,28,9,132,106,1,276.1,285.1,NA,100,0.566,1,"2019_December",2019,"December",0.1539,0.7014,0.5475,"St. Marys",NA,96.2113963413446,"(90,100]","2019_December",3.69,"Wet",80,1.11111111111111,"(95,100]","2019_December_EPI_CEME_(95,100]_7",75,"hydrated","(95,100]","(90,100]","(80,100]",9,0.219418306244654,0.962113963413446,0.281095890410959,0.124190761334474,0.441809238665526,1.326370757,0.220500595947557,72.5373322908269,27.4626677091731,-0.043
"447","2019_December_EPI_CEME_(120,130]_8","2019_December_EPI_CEME_(120,125]_8","2019_December_CEME_8",8,5,"2019_December_EPI_CEME_(120,130]","2019_December_EPI_CEME_(120,125]","CEME","EPI",-6.9,"0",2,7,46,53,1,129,82,1,272.1,281,NA,100,0.443,1,"2019_December",2019,"December",0.3073,0.684,0.3768,"St. Marys",122.6254407,122.6254407,"(120,130]","2019_December",3.69,"Wet",86,10,"(120,125]","2019_December_EPI_CEME_(120,125]_8",86,"hydrated","(120,125]","(120,130]","(120,140]",8.89999999999998,0.449269005847953,1.226254407,0.815552016985138,0.199026169590643,0.243973830409357,1.480726086,0.326428332776478,82.8143988678268,17.1856011321732,-0.043
"448","2019_December_EPI_CEME_(120,130]_9","2019_December_EPI_CEME_(120,125]_9","2019_December_CEME_9",9,5,"2019_December_EPI_CEME_(120,130]","2019_December_EPI_CEME_(120,125]","CEME","EPI",-3.36,"0",9,16,28,44,10,149,111,1,262.3,289.7,NA,100,0.506,1,"2019_December",2019,"December",0.2674,0.5974,0.33,"St. Marys",123.4106208,123.4106208,"(120,130]","2019_December",3.69,"Wet",86,1,"(120,125]","2019_December_EPI_CEME_(120,125]_9",86,"hydrated","(120,125]","(120,130]","(120,140]",27.4,0.447606293940408,1.234106208,0.81030303030303,0.226488784733847,0.279511215266153,1.741025006,0.519501879699248,70.8838875804177,29.1161124195823,-0.043
"449","2019_December_EPI_CEME_(80,90]_4","2019_December_EPI_CEME_(80,85]_4","2019_December_CEME_4",4,6,"2019_December_EPI_CEME_(80,90]","2019_December_EPI_CEME_(80,85]","CEME","EPI",-6.33,"0",12,15,29,44,2,106,75,1,275.6,278.5,NA,100,0.479,1,"2019_December",2019,"December",0.3835,0.702,0.3185,"St. Marys",83.05626182,83.05626182,"(80,90]","2019_December",3.69,"Wet",64,5,"(80,85]","2019_December_EPI_CEME_(80,85]_4",57,"moderate","(80,85]","(80,90]","(80,100]",2.89999999999998,0.546296296296296,0.8305626182,1.20408163265306,0.261675925925926,0.217324074074074,1.479640844,0.478717201166181,56.132717717814,43.867282282186,-0.043
"450","2019_December_EPI_CEME_(60,70]_5","2019_December_EPI_CEME_(65,70]_5","2019_December_CEME_5",5,6,"2019_December_EPI_CEME_(60,70]","2019_December_EPI_CEME_(65,70]","CEME","EPI",-8.77,"0",12,20,20,40,11,149,118,1,267.2,277.7,NA,100,0.6,1,"2019_December",2019,"December",0.4783,0.8046,0.3263,"St. Marys",68.22791427,68.22791427,"(60,70]","2019_December",3.69,"Wet",100,0.909090909090909,"(65,70]","2019_December_EPI_CEME_(65,70]_5",100,"moderate","(65,70]","(60,70]","(60,80]",10.5,0.594456872980363,0.6822791427,1.46582899172541,0.356674123788218,0.243325876211782,1.624141315,0.61570996978852,42.0086070342962,57.9913929657038,-0.043
"451","2019_December_EPI_CEME_(70,80]_6","2019_December_EPI_CEME_(75,80]_6","2019_December_CEME_6",6,6,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(75,80]","CEME","EPI",-7.59,"M",19,14,19,33,7,135,109,1,275.8,294.9,NA,100,0.573,1,"2019_December",2019,"December",0.3749,0.6589,0.284,"St. Marys",75.76363879,75.76363879,"(70,80]","2019_December",3.69,"Wet",100,1.42857142857143,"(75,80]","2019_December_EPI_CEME_(75,80]_6",100,"moderate","(75,80]","(70,80]","(60,80]",19.1,0.568978600698133,0.7576363879,1.32007042253521,0.32602473820003,0.24697526179997,1.702711981,0.543586550435866,44.4958628560916,55.5041371439084,-0.043
"452","2019_December_EPI_CEME_(130,140]_7","2019_December_EPI_CEME_(130,135]_7","2019_December_CEME_7",7,6,"2019_December_EPI_CEME_(130,140]","2019_December_EPI_CEME_(130,135]","CEME","EPI",-3.378,"0",NA,31,NA,NA,NA,83,NA,0,261.5,NA,NA,100,0.589,1,"2019_December",2019,"December",0.1915,0.4455,0.254,"St. Marys",132.6370757,132.6370757,"(130,140]","2019_December",3.69,"Wet",50,NA,"(130,135]","2019_December_EPI_CEME_(130,135]_7",33,"hydrated","(130,135]","(130,140]","(120,140]",NA,0.429854096520763,1.326370757,0.753937007874016,0.253184062850729,0.33581593714927,1.326370757,0.220500595947557,100,0,-0.043
"453","2019_December_EPI_CEME_(140,150]_8","2019_December_EPI_CEME_(145,150]_8","2019_December_CEME_8",8,6,"2019_December_EPI_CEME_(140,150]","2019_December_EPI_CEME_(145,150]","CEME","EPI",-4.02,"0",NA,13,NA,NA,NA,170,NA,0,279.6,279.4,NA,100,0.438,1,"2019_December",2019,"December",0.2452,0.6082,0.363,"St. Marys",148.0726086,148.0726086,"(140,150]","2019_December",3.69,"Wet",60,NA,"(145,150]","2019_December_EPI_CEME_(145,150]_8",33,"hydrated","(145,150]","(140,150]","(140,160]",-0.200000000000045,0.403156856297271,1.480726086,0.675482093663912,0.176582703058205,0.261417296941795,1.480726086,0.326428332776478,100,0,-0.043
"454","2019_December_EPI_CEME_(110,120]_9","2019_December_EPI_CEME_(110,115]_9","2019_December_CEME_9",9,6,"2019_December_EPI_CEME_(110,120]","2019_December_EPI_CEME_(110,115]","CEME","EPI",-4.61,"0",4,15,26,41,13,150,111,1,275.5,284.2,NA,100,0.536,1,"2019_December",2019,"December",0.3492,0.7432,0.394,"St. Marys",112.8454819,112.8454819,"(110,120]","2019_December",3.69,"Wet",54,0.769230769230769,"(110,115]","2019_December_EPI_CEME_(110,115]_9",40,"hydrated","(110,115]","(110,120]","(100,120]",8.69999999999999,0.469860064585576,1.128454819,0.886294416243655,0.251844994617869,0.284155005382131,1.741025006,0.519501879699248,64.8155434362555,35.1844565637445,-0.043
"455","2019_December_EPI_CEME_(100,110]_1","2019_December_EPI_CEME_(100,105]_1","2019_December_CEME_1",1,7,"2019_December_EPI_CEME_(100,110]","2019_December_EPI_CEME_(100,105]","CEME","EPI",-1.19,"Missing lower video ",NA,17,18,35,14,106,74,1,269.3,292.1,NA,100,0.48,1,"2019_December",2019,"December",0.4786,0.964,0.4854,"St. Marys",101.4208107,101.4208107,"(100,110]","2019_December",3.69,"Wet",53,0.714285714285714,"(100,105]","2019_December_EPI_CEME_(100,105]_1",57,"hydrated","(100,105]","(100,110]","(100,120]",22.8,0.496473029045643,1.014208107,0.985990935311084,0.238307053941909,0.241692946058091,1.742857143,0.367606192933704,58.1922684296564,41.8077315703436,-0.043
"456","2019_December_EPI_CEME_(110,120]_2","2019_December_EPI_CEME_(110,115]_2","2019_December_CEME_2",2,7,"2019_December_EPI_CEME_(110,120]","2019_December_EPI_CEME_(110,115]","CEME","EPI",-0.56,"Missing lower video ",NA,26,24,50,6,131,101,1,271.8,267.4,NA,100,0.453,1,"2019_December",2019,"December",0.7044,1.511,0.8066,"St. Marys",114.5088018,114.5088018,"(110,120]","2019_December",3.69,"Wet",54,1.66666666666667,"(110,115]","2019_December_EPI_CEME_(110,115]_2",40,"hydrated","(110,115]","(110,120]","(100,120]",-4.40000000000003,0.466181336863005,1.145088018,0.873295313662286,0.211180145598941,0.241819854401059,1.497320472,0.314155942467827,76.4758139231532,23.5241860768468,-0.043
"457","2019_December_EPI_CEME_(100,110]_3","2019_December_EPI_CEME_(105,110]_3","2019_December_CEME_3",3,7,"2019_December_EPI_CEME_(100,110]","2019_December_EPI_CEME_(105,110]","CEME","EPI",-1.2,"0",NA,8,NA,NA,NA,158,NA,0,256.7,270.5,NA,100,0.524,1,"2019_December",2019,"December",0.4565,0.941,0.4845,"St. Marys",106.1336254,106.1336254,"(100,110]","2019_December",3.69,"Wet",53,NA,"(105,110]","2019_December_EPI_CEME_(105,110]_3",50,"hydrated","(105,110]","(100,110]","(100,120]",13.8,0.485122210414453,1.061336254,0.942208462332301,0.254204038257173,0.269795961742827,1.431654676,0.698492462311558,74.1335373531096,25.8664626468904,-0.043
"458","2019_December_EPI_CEME_(70,80]_4","2019_December_EPI_CEME_(70,75]_4","2019_December_CEME_4",4,7,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(70,75]","CEME","EPI",-6.98,"0",11,12,21,33,14,125,90,1,264.3,281.7,NA,100,0.556,1,"2019_December",2019,"December",0.368,0.6328,0.2648,"St. Marys",71.96629977,71.96629977,"(70,80]","2019_December",3.69,"Wet",100,0.714285714285714,"(70,75]","2019_December_EPI_CEME_(70,75]_4",100,"moderate","(70,75]","(70,80]","(60,80]",17.4,0.581542351453856,0.7196629977,1.38972809667674,0.323337547408344,0.232662452591656,1.479640844,0.478717201166181,48.6376812736862,51.3623187263138,-0.043
"459","2019_December_EPI_CEME_(80,90]_5","2019_December_EPI_CEME_(85,90]_5","2019_December_CEME_5",5,7,"2019_December_EPI_CEME_(80,90]","2019_December_EPI_CEME_(85,90]","CEME","EPI",-5.69,"0",4,19,23,42,13,92,56,1,272.4,267.3,NA,100,0.602,1,"2019_December",2019,"December",0.4077,0.7627,0.355,"St. Marys",87.08450877,87.08450877,"(80,90]","2019_December",3.69,"Wet",64,0.769230769230769,"(85,90]","2019_December_EPI_CEME_(85,90]_5",71,"moderate","(85,90]","(80,90]","(80,100]",-5.09999999999997,0.534548315196014,0.8708450877,1.14845070422535,0.321798085748,0.280201914252,1.624141315,0.61570996978852,53.6188002643107,46.3811997356893,-0.043
"460","2019_December_EPI_CEME_(70,80]_6","2019_December_EPI_CEME_(75,80]_6","2019_December_CEME_6",6,7,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(75,80]","CEME","EPI",-7.09,"0",12,24,26,50,4,139,109,1,276.2,269.8,NA,100,0.597,1,"2019_December",2019,"December",0.338,0.6067,0.2687,"St. Marys",79.50880308,79.50880308,"(70,80]","2019_December",3.69,"Wet",100,2.5,"(75,80]","2019_December_EPI_CEME_(75,80]_6",100,"moderate","(75,80]","(70,80]","(60,80]",-6.39999999999998,0.557112246579858,0.7950880308,1.25790844808336,0.332596011208175,0.264403988791825,1.702711981,0.543586550435866,46.6953918027314,53.3046081972686,-0.043
"461","2019_December_EPI_CEME_(90,100]_7","2019_December_EPI_CEME_(90,95]_7","2019_December_CEME_7",7,7,"2019_December_EPI_CEME_(90,100]","2019_December_EPI_CEME_(90,95]","CEME","EPI",-6.2,"0",7,10,19,29,4,120,97,1,252.5,262.8,NA,100,0.559,1,"2019_December",2019,"December",0.3141,0.6001,0.286,"St. Marys",91.05380452,91.05380452,"(90,100]","2019_December",3.69,"Wet",80,2.5,"(90,95]","2019_December_EPI_CEME_(90,95]_7",83,"hydrated","(90,95]","(90,100]","(80,100]",10.3,0.523412764539243,0.9105380452,1.09825174825175,0.292587735377437,0.266412264622563,1.326370757,0.220500595947557,68.6488329446787,31.3511670553213,-0.043
"462","2019_December_EPI_CEME_(60,70]_8","2019_December_EPI_CEME_(60,65]_8","2019_December_CEME_8",8,7,"2019_December_EPI_CEME_(60,70]","2019_December_EPI_CEME_(60,65]","CEME","EPI",-8.78,"0",17,11,15,26,8,106,83,1,272.2,303.2,NA,100,0.564,1,"2019_December",2019,"December",0.3494,0.5708,0.2214,"St. Marys",63.36576989,63.36576989,"(60,70]","2019_December",3.69,"Wet",100,1.25,"(60,65]","2019_December_EPI_CEME_(60,65]_8",100,"moderate","(60,65]","(60,70]","(60,80]",31,0.612123335669236,0.6336576989,1.57813911472448,0.345237561317449,0.218762438682551,1.480726086,0.326428332776478,42.7937148464608,57.2062851535392,-0.043
"463","2019_December_EPI_CEME_(90,100]_9","2019_December_EPI_CEME_(90,95]_9","2019_December_CEME_9",9,7,"2019_December_EPI_CEME_(90,100]","2019_December_EPI_CEME_(90,95]","CEME","EPI",-6.9,"0",22,20,15,35,12,129,102,1,266.8,278.2,NA,100,0.747,1,"2019_December",2019,"December",0.2931,0.5616,0.2685,"St. Marys",91.62259,91.62259,"(90,100]","2019_December",3.69,"Wet",80,0.833333333333333,"(90,95]","2019_December_EPI_CEME_(90,95]_9",83,"hydrated","(90,95]","(90,100]","(80,100]",11.4,0.521901709401709,0.9162259,1.09162011173184,0.389860576923077,0.357139423076923,1.741025006,0.519501879699248,52.6256599900898,47.3743400099102,-0.043
"464","2019_December_EPI_CEME_(90,100]_1","2019_December_EPI_CEME_(90,95]_1","2019_December_CEME_1",1,8,"2019_December_EPI_CEME_(90,100]","2019_December_EPI_CEME_(90,95]","CEME","EPI",-1.9,"0",NA,14,NA,NA,NA,157,NA,0,271,289.7,NA,100,0.586,1,"2019_December",2019,"December",0.3793,0.722,0.3427,"St. Marys",90.35064593,90.35064593,"(90,100]","2019_December",3.69,"Wet",80,NA,"(90,95]","2019_December_EPI_CEME_(90,95]_1",83,"hydrated","(90,95]","(90,100]","(80,100]",18.7,0.525346260387812,0.9035064593,1.10679894951853,0.307852908587258,0.278147091412742,1.742857143,0.367606192933704,51.8405345457508,48.1594654542492,-0.043
"465","2019_December_EPI_CEME_(110,120]_2","2019_December_EPI_CEME_(110,115]_2","2019_December_CEME_2",2,8,"2019_December_EPI_CEME_(110,120]","2019_December_EPI_CEME_(110,115]","CEME","EPI",-1.52,"Missing lower video ",NA,18,29,47,17,187,141,1,278.7,275.7,NA,100,0.532,1,"2019_December",2019,"December",0.2688,0.568,0.2992,"St. Marys",111.3095238,111.3095238,"(110,120]","2019_December",3.69,"Wet",54,0.588235294117647,"(110,115]","2019_December_EPI_CEME_(110,115]_2",40,"hydrated","(110,115]","(110,120]","(100,120]",-3,0.473239436619718,1.113095238,0.898395721925134,0.25176338028169,0.28023661971831,1.497320472,0.314155942467827,74.3391450804928,25.6608549195072,-0.043
"466","2019_December_EPI_CEME_(90,100]_3","2019_December_EPI_CEME_(95,100]_3","2019_December_CEME_3",3,8,"2019_December_EPI_CEME_(90,100]","2019_December_EPI_CEME_(95,100]","CEME","EPI",-2,"0",NA,24,NA,NA,NA,149,NA,0,278.9,NA,NA,100,0.596,1,"2019_December",2019,"December",0.648,1.296,0.648,"St. Marys",100,100,"(90,100]","2019_December",3.69,"Wet",80,NA,"(95,100]","2019_December_EPI_CEME_(95,100]_3",75,"hydrated","(95,100]","(90,100]","(80,100]",NA,0.5,1,1,0.298,0.298,1.431654676,0.698492462311558,69.8492462437918,30.1507537562082,-0.043
"467","2019_December_EPI_CEME_(70,80]_4","2019_December_EPI_CEME_(70,75]_4","2019_December_CEME_4",4,8,"2019_December_EPI_CEME_(70,80]","2019_December_EPI_CEME_(70,75]","CEME","EPI",-8.77,"0",19,12,19,31,9,108,80,1,264.1,271.41,NA,100,0.6,1,"2019_December",2019,"December",0.3094,0.53,0.2206,"St. Marys",71.31081299,71.31081299,"(70,80]","2019_December",3.69,"Wet",100,1.11111111111111,"(70,75]","2019_December_EPI_CEME_(70,75]_4",100,"moderate","(70,75]","(70,80]","(60,80]",7.31,0.58377358490566,0.7131081299,1.40253853127833,0.350264150943396,0.249735849056604,1.479640844,0.478717201166181,48.1946772956208,51.8053227043792,-0.043
"468","2019_December_EPI_CEME_(160,170]_5","2019_December_EPI_CEME_(160,165]_5","2019_December_CEME_5",5,8,"2019_December_EPI_CEME_(160,170]","2019_December_EPI_CEME_(160,165]","CEME","EPI",-3.687,"0",7,15,29,44,5,115,81,1,271,270.1,NA,100,0.555,1,"2019_December",2019,"December",0.2038,0.5348,0.331,"St. Marys",162.4141315,162.4141315,"(160,170]","2019_December",3.69,"Wet",100,2,"(160,165]","2019_December_EPI_CEME_(160,165]_5",100,"hydrated","(160,165]","(160,170]","(160,180]",-0.899999999999977,0.381077038145101,1.624141315,0.61570996978852,0.211497756170531,0.343502243829469,1.624141315,0.61570996978852,100,0,-0.043
"469","2019_December_EPI_CEME_(80,90]_6","2019_December_EPI_CEME_(80,85]_6","2019_December_CEME_6",6,8,"2019_December_EPI_CEME_(80,90]","2019_December_EPI_CEME_(80,85]","CEME","EPI",-8.49,"0",9,15,18,33,16,109,75,1,270.6,306.6,NA,100,0.617,1,"2019_December",2019,"December",0.3146,0.5694,0.2548,"St. Marys",81.00460976,81.00460976,"(80,90]","2019_December",3.69,"Wet",64,0.625,"(80,85]","2019_December_EPI_CEME_(80,85]_6",57,"moderate","(80,85]","(80,90]","(80,100]",36,0.552511415525114,0.8100460976,1.23469387755102,0.340899543378995,0.276100456621005,1.702711981,0.543586550435866,47.5738766531883,52.4261233468117,-0.043
"470","2019_December_EPI_CEME_(120,130]_7","2019_December_EPI_CEME_(120,125]_7","2019_December_CEME_7",7,8,"2019_December_EPI_CEME_(120,130]","2019_December_EPI_CEME_(120,125]","CEME","EPI",-4.59,"0",13,20,41,61,4,187,142,1,273.9,276.2,NA,100,0.691,1,"2019_December",2019,"December",0.2698,0.6048,0.335,"St. Marys",124.1890639,124.1890639,"(120,130]","2019_December",3.69,"Wet",86,2.5,"(120,125]","2019_December_EPI_CEME_(120,125]_7",86,"hydrated","(120,125]","(120,130]","(120,140]",2.30000000000001,0.446097883597884,1.241890639,0.805373134328358,0.308253637566137,0.382746362433862,1.326370757,0.220500595947557,93.6307312601585,6.3692687398415,-0.043
"471","2019_December_EPI_CEME_(120,130]_8","2019_December_EPI_CEME_(120,125]_8","2019_December_CEME_8",8,8,"2019_December_EPI_CEME_(120,130]","2019_December_EPI_CEME_(120,125]","CEME","EPI",-4.65,"0",NA,64,NA,NA,NA,139,NA,0,267.6,274.1,NA,100,0.471,1,"2019_December",2019,"December",0.2375,0.5335,0.296,"St. Marys",124.6315789,124.6315789,"(120,130]","2019_December",3.69,"Wet",86,NA,"(120,125]","2019_December_EPI_CEME_(120,125]_8",86,"hydrated","(120,125]","(120,130]","(120,140]",6.5,0.445173383317713,1.246315789,0.802364864864865,0.209676663542643,0.261323336457357,1.480726086,0.326428332776478,84.16923297183,15.83076702817,-0.043
"472","2019_December_EPI_CEME_(100,110]_9","2019_December_EPI_CEME_(105,110]_9","2019_December_CEME_9",9,8,"2019_December_EPI_CEME_(100,110]","2019_December_EPI_CEME_(105,110]","CEME","EPI",-5.56,"0",9,18,17,35,18,126,91,1,253.3,298.4,NA,100,0.676,1,"2019_December",2019,"December",0.3012,0.6222,0.321,"St. Marys",106.570167,106.570167,"(100,110]","2019_December",3.69,"Wet",53,0.555555555555556,"(105,110]","2019_December_EPI_CEME_(105,110]_9",50,"hydrated","(105,110]","(100,110]","(100,120]",45.1,0.484088717454195,1.06570167,0.938317757009346,0.327243972999036,0.348756027000964,1.741025006,0.519501879699248,61.2111639021456,38.7888360978544,-0.043
"473","2019_December_EPI_CEME_(120,130]_1","2019_December_EPI_CEME_(120,125]_1","2019_December_CEME_1",1,9,"2019_December_EPI_CEME_(120,130]","2019_December_EPI_CEME_(120,125]","CEME","EPI",-3.15,"0",10.5,8,47,55,5,119,67,1,282.3,301.4,NA,100,0.536,1,"2019_December",2019,"December",0.1688,0.379,0.2102,"St. Marys",124.5260664,124.5260664,"(120,130]","2019_December",3.69,"Wet",86,2,"(120,125]","2019_December_EPI_CEME_(120,125]_1",86,"hydrated","(120,125]","(120,130]","(120,140]",19.1,0.445382585751979,1.245260664,0.803044719314938,0.238725065963061,0.297274934036939,1.742857143,0.367606192933704,71.4493823547992,28.5506176452008,-0.043
