spp,n,sd,bottle_number,unique_id,age,pod,site,lfm,date,predawn1,predawn2,predawn3,midday1,midday2,midday3,predawn,midday,type,doy,location,month,timing,wettest_lfm,rwc,rwd,water_potential,swc,tlp
QUKE,564,0.42966196743440377,Q6,QUKE_old_1_1.6,old,1.6,1,92.36416696,2021-09-16,-1.98,-1.9,NA,-3.64,-3.7,NA,-1.94,-3.67,tree,259,CZO,9,fall,208.8373526,44.2278001564745,55.7721998435255,-3.67,2.088373526,-2.8678212332375885
QUKE,564,0.42966196743440377,Q2,QUKE_old_1_1.2,old,1.2,1,194.4428714,2021-10-16,-2.39,-2.08,-2.15,-3.21,-3.41,NA,-2.206666667,-3.31,tree,289,CZO,10,fall,194.4428714,100,0,-3.31,1.944428714,-2.8678212332375885
QUKE,564,0.42966196743440377,Q5,QUKE_old_1_1.5,old,1.5,1,117.004306,2021-07-08,-1.4,-1.33,NA,-3,-2.98,NA,-1.365,-2.99,tree,189,CZO,7,spring,NA,NA,NA,-2.99,NA,-2.8678212332375885
QUKE,564,0.42966196743440377,Q1,QUKE_old_1_1.1,old,1.1,1,101.2242525,2021-09-16,-3.55,-3.46,NA,-4.34,-4.55,-4.26,-3.505,-4.383333333,tree,259,CZO,9,fall,201.5393922,50.22554221040267,49.77445778959733,-4.383333333,2.015393922,-2.8678212332375885
QUKE,564,0.42966196743440377,Q6,QUKE_old_1_1.6,old,1.6,1,201.9237184,2021-10-16,-2.19,-2.3,NA,-3.05,-3.03,NA,-2.245,-3.04,tree,289,CZO,10,fall,208.8373526,96.6894647370664,3.3105352629335982,-3.04,2.088373526,-2.8678212332375885
QUKE,564,0.42966196743440377,Q4,QUKE_old_1_1.4,old,1.4,1,94.18793556,2021-07-30,-1.85,-1.81,NA,-3.82,-3.9,NA,-1.83,-3.86,tree,211,CZO,7,spring,208.1937779,45.240514154673974,54.759485845326026,-3.86,2.081937779,-2.8678212332375885
QUKE,564,0.42966196743440377,NA,QUKE_old_1_1.5,old,1.5,1,NA,2021-10-16,-2.04,-2.04,NA,-3.49,-3.05,NA,-2.04,-3.27,tree,289,CZO,10,fall,NA,NA,NA,-3.27,NA,-2.8678212332375885
QUKE,564,0.42966196743440377,Q5,QUKE_old_1_1.5,old,1.5,1,221.6198325,2021-06-16,-1.2,-1.1,NA,-1.79,-1.62,-1.66,-1.15,-1.69,tree,167,CZO,6,spring,NA,NA,NA,-1.69,NA,-2.8678212332375885
QUKE,564,0.42966196743440377,Q4,QUKE_old_1_1.4,old,1.4,1,89.06004205,2021-08-19,-2.65,-2.95,-3.04,-3.57,-3.51,NA,-2.88,-3.54,tree,231,CZO,8,fall,208.1937779,42.777475363734204,57.222524636265796,-3.54,2.081937779,-2.8678212332375885
QUKE,564,0.42966196743440377,Q3,QUKE_old_1_1.3,old,1.3,1,204.1753552,2021-10-16,-2.75,-2.72,NA,-4.32,-3.87,-3.78,-2.735,-3.99,tree,289,CZO,10,fall,204.1753552,100,0,-3.99,2.0417535520000003,-2.8678212332375885
QUKE,564,0.42966196743440377,Q6,QUKE_old_1_1.6,old,1.6,1,122.6487504,2021-07-08,-1.51,-1.51,NA,-2.72,-2.75,NA,-1.51,-2.735,tree,189,CZO,7,spring,208.8373526,58.729316797516226,41.270683202483774,-2.735,2.088373526,-2.8678212332375885
QUKE,564,0.42966196743440377,Q2,QUKE_old_1_1.2,old,1.2,1,89.70374465,2021-09-16,-1.83,-1.95,-1.71,-3.11,-2.97,-3.15,-1.83,-3.076666667,tree,259,CZO,9,fall,194.4428714,46.13372761064873,53.86627238935127,-3.076666667,1.944428714,-2.8678212332375885
QUKE,564,0.42966196743440377,Q1,QUKE_old_1_1.1,old,1.1,1,101.6199305,2021-08-19,-2.91,-2.76,-2.56,-3.73,-3.63,NA,-2.743333333,-3.68,tree,231,CZO,8,fall,201.5393922,50.42187008242848,49.57812991757152,-3.68,2.015393922,-2.8678212332375885
QUKE,564,0.42966196743440377,Q5,QUKE_old_1_1.5,old,1.5,1,108.3156145,2021-07-30,-1.79,-1.26,-1.65,-3.28,-3.19,NA,-1.566666667,-3.235,tree,211,CZO,7,spring,NA,NA,NA,-3.235,NA,-2.8678212332375885
QUKE,564,0.42966196743440377,Q1,QUKE_old_1_1.1,old,1.1,1,186.6985534,2021-06-16,-1.08,-0.92,-1.05,-1.93,-1.86,NA,-1.016666667,-1.895,tree,167,CZO,6,spring,201.5393922,92.63625902708264,7.3637409729173555,-1.895,2.015393922,-2.8678212332375885
spp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
