spp,n.x,mean_lfm_fall_spp.x,sd_lfm_fall_spp.x,mean_tlp_spp,sd_spp,n.y,mean_lfm_fall_spp.y,sd_lfm_fall_spp.y,bottle_number,unique_id,age,pod,site,lfm,date,predawn1,predawn2,midday1,midday2,predawn,midday,type,doy,location,month,timing,wettest_lfm,rwc,rwd,water_potential,swc,predawn3,midday3
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,22,ABCO_old_2_2.2,old,2.2,2,136.8846476,2021-09-17,-1.36,-1.32,-1.85,-1.88,-1.34,-1.865,tree,260,CZO,9,fall,212.1340251,64.52743615055273,35.47256384944727,-1.865,2.121340251,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,22,ABCO_old_2_2.2,old,2.2,2,139.8065007,2021-07-31,-0.83,-0.88,-1.71,-1.88,-0.855,-1.793333333,tree,212,CZO,7,spring,212.1340251,65.90479798518658,34.095202014813424,-1.793333333,2.121340251,NA,-1.79
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,22,ABCO_Old_2_2.2,Old,2.2,2,125.9093413,2021-04-24,-0.68,-0.72,-0.78,-0.85,-0.7,-0.775,tree,114,CZO,4,spring,125.9093413,100,0,-0.775,1.259093413,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,23,ABCO_New_1_6,New,6,1,NA,2020-07-15,-0.345,NA,-1.6,NA,-0.345,-1.6,tree,197,CZO,7,spring,256.544739,100,0,-1.6,2.56544739,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,23,ABCO_Old_1_4,Old,4,1,133.4944225,2020-08-26,-1.357,-1.53,-2.453,-2.2,-1.4435,-2.3265,tree,238,CZO,8,fall,135.9188856,98.21624265877588,1.783757341224117,-2.3265,1.359188856,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,23,ABCO_old_2_2.2,old,2.2,2,120.7900834,2021-06-15,-0.68,-0.68,-1.7,-1.68,-0.68,-1.69,tree,166,CZO,6,spring,212.1340251,56.94045702619348,43.05954297380652,-1.69,2.121340251,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,23,ABCO_old_2_2.2,old,2.2,2,134.8879344,2021-08-20,-1.01,-1.07,-1.95,-2.07,-1.04,-2.016666667,tree,232,CZO,8,fall,212.1340251,63.586185354477585,36.413814645522415,-2.016666667,2.121340251,NA,-2.03
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,23,ABCO_old_2_2.2,old,2.2,2,143.1966406,2021-07-09,-0.64,-0.66,-1.71,-1.8,-0.65,-1.755,tree,190,CZO,7,spring,212.1340251,67.50291026274408,32.49708973725592,-1.755,2.121340251,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,23,ABCO_old_2_2.2,old,2.2,2,212.1340251,2021-10-17,-1.12,-1.18,-1.97,-1.94,-1.15,-1.955,tree,290,CZO,10,fall,212.1340251,100,0,-1.955,2.121340251,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,24,ABCO_old_1_1.2,old,1.2,1,NA,2021-07-30,-1.04,-0.97,-2.04,-2.07,-1.005,-2.055,tree,211,CZO,7,spring,NA,NA,NA,-2.055,NA,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,24,ABCO_Old_1_5,Old,5,1,141.2222166,2020-07-27,-0.42,-0.6,-1.75,NA,-0.51,-1.75,tree,209,CZO,7,spring,176.6692227,79.93594721351542,20.06405278648458,-1.75,1.766692227,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,26,ABCO_old_2_2.3,old,2.3,2,136.2969865,2021-07-09,-0.58,-0.6,-1.78,-1.73,-0.59,-1.755,tree,190,CZO,7,spring,212.2914377,64.20277142435124,35.79722857564876,-1.755,2.122914377,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,26,ABCO_old_2_2.3,old,2.3,2,149.7178921,2021-09-17,-1.51,-1.33,-1.86,-1.87,-1.433333333,-1.865,tree,260,CZO,9,fall,212.2914377,70.52469648426147,29.47530351573853,-1.865,2.122914377,-1.46,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,26,ABCO_old_2_2.5,old,2.5,2,110.67457280000001,2021-08-20,-1.74,-1.78,-2.1,-2.13,-1.76,-2.115,tree,232,CZO,8,fall,201.8121264,54.84039773736807,45.15960226263193,-2.115,2.018121264,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,26,ABCO_Old_2_3,Old,3,2,128.2792728,2020-10-19,-1.966,-2.03,-2.299,-2.188,-1.998,-2.2435,tree,292,SEKI,10,fall,160.9165334,79.71789479277957,20.282105207220425,-2.2435,1.6091653339999998,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,28,ABCO_new_2_2.4,new,2.4,2,160.1263334,2021-07-31,-1.11,-1.14,-1.84,-1.81,-1.125,-1.825,tree,212,CZO,7,spring,498.3113674,32.133791014136115,67.86620898586389,-1.825,4.983113674,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,28,ABCO_new_2_2.4,new,2.4,2,239.3787596,2021-07-09,-0.71,-0.64,-1.99,-1.95,-0.675,-1.97,tree,190,CZO,7,spring,498.3113674,48.03798894835325,51.96201105164675,-1.97,4.983113674,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,28,ABCO_New_2_3,New,3,2,166.3814574,2020-10-19,-1.966,-2.03,-2.299,-2.188,-1.998,-2.2435,tree,292,SEKI,10,fall,316.0678298,52.64106046644548,47.35893953355452,-2.2435,3.160678298,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,28,ABCO_old_2_2.4,old,2.4,2,117.3838496,2021-08-20,-1.63,-1.66,-1.74,-1.68,-1.645,-1.71,tree,232,CZO,8,fall,NA,NA,NA,-1.71,NA,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,29,ABCO_old_2_2.4,old,2.4,2,103.0953495,2021-06-15,-0.6,-0.54,-1.66,-1.68,-0.57,-1.67,tree,166,CZO,6,spring,NA,NA,NA,-1.67,NA,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,29,ABCO_old_2_2.4,old,2.4,2,112.6673354,2021-04-24,-0.83,-0.8,-1.54,-1.58,-0.815,-1.56,tree,114,CZO,4,spring,NA,NA,NA,-1.56,NA,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,29,ABCO_old_2_2.4,old,2.4,2,115.6565105,2021-07-09,-0.71,-0.64,-1.99,-1.95,-0.675,-1.97,tree,190,CZO,7,spring,NA,NA,NA,-1.97,NA,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,29,ABCO_old_2_2.4,old,2.4,2,123.4439919,2021-07-31,-1.11,-1.14,-1.84,-1.81,-1.125,-1.825,tree,212,CZO,7,spring,NA,NA,NA,-1.825,NA,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,29,ABCO_old_2_2.4,old,2.4,2,128.5415246,2021-09-17,-1.74,-1.69,-1.9,-1.96,-1.715,-1.93,tree,260,CZO,9,fall,NA,NA,NA,-1.93,NA,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,29,ABCO_Old_2_2.4,Old,2.4,2,112.6673354,2021-04-24,-0.83,-0.8,-1.54,-1.58,-0.815,-1.1975,tree,114,CZO,4,spring,112.6673354,100,0,-1.1975,1.126673354,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,29,ABCO_Old_2_4,Old,4,2,138.8258007,2020-10-19,-2.037,-2.229,-2.298,-2.374,-2.133,-2.336,tree,292,SEKI,10,fall,142.9276927,97.13009290046422,2.86990709953578,-2.336,1.4292769269999999,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,3,ABCO_Old_1_1,Old,1,1,128.656535,2020-07-15,-0.56,-0.59,-1.2,-1.2,-0.575,-1.2,tree,197,CZO,7,spring,218.7980735,58.80149351497832,41.19850648502168,-1.2,2.187980735,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,3,ABCO_Old_1_1,Old,1,1,146.2693365,2020-08-26,-1.166,-1.121,-2.061,-1.816,-1.1435,-1.9385,tree,238,CZO,8,fall,218.7980735,66.85129085471587,33.14870914528413,-1.9385,2.187980735,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,3,ABCO_old_1_1.1,old,1.1,1,126.9074131,2021-08-19,-1.1,-1.22,-1.93,-1.85,-1.183333333,-1.89,tree,231,CZO,8,fall,203.1782212,62.461130110533716,37.538869889466284,-1.89,2.031782212,-1.23,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,3,ABCO_Old_1_2,Old,2,1,133.0160992,2020-08-04,-0.68,-0.73,-1.89,-1.95,-0.705,-1.92,tree,216,CZO,8,fall,145.8300134,91.21311594146778,8.786884058532223,-1.92,1.4583001340000001,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,31,ABCO_New_2_1,New,1,2,NA,2020-07-15,-0.61,NA,-1.2,NA,-0.61,-1.2,tree,197,CZO,7,spring,239.6032968,95.46931789128871,4.530682108711289,-1.2,2.396032968,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,31,ABCO_new_2_2.5,new,2.5,2,126.2829053,2021-04-24,-1,-1.19,-1.51,-1.45,-1.095,-1.48,tree,114,CZO,4,spring,242.5369686,52.067487290265404,47.932512709734596,-1.48,2.425369686,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,31,ABCO_New_2_2.5,New,2.5,2,126.2829053,2021-04-24,-1,-1.19,-1.51,-1.45,-1.095,-1.2725,tree,114,CZO,4,spring,126.2829053,100,0,-1.2725,1.262829053,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,31,ABCO_Old_1_4,Old,4,1,110.4518525,2020-08-04,-1.12,-1.13,-1.79,-1.81,-1.125,-1.8,tree,216,CZO,8,fall,135.9188856,81.26306510859149,18.73693489140851,-1.8,1.359188856,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,31,ABCO_Old_1_4,Old,4,1,130.4571042,2020-07-27,-0.9,-0.85,-2.1,NA,-0.875,-2.1,tree,209,CZO,7,spring,135.9188856,95.98158756534124,4.018412434658757,-2.1,1.359188856,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,31,ABCO_old_2_2.5,old,2.5,2,101.9135875,2021-06-15,-0.8,-0.75,-1.78,-1.62,-0.775,-1.68,tree,166,CZO,6,spring,201.8121264,50.49923873157307,49.50076126842693,-1.68,2.018121264,NA,-1.64
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_Old_1_5,Old,5,1,141.2277735,2020-08-04,-0.64,-0.83,-1.95,-1.9,-0.735,-1.925,tree,216,CZO,8,fall,176.6692227,79.9390925831022,20.060907416897805,-1.925,1.766692227,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_Old_1_5,Old,5,1,176.6692227,2020-07-15,-0.39,-0.43,-1.75,NA,-0.41,-1.75,tree,197,CZO,7,spring,176.6692227,100,0,-1.75,1.766692227,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_old_2_2.5,old,2.5,2,96.49160642,2021-05-14,-0.85,-0.88,-1.95,-2.02,-0.865,-1.985,tree,134,CZO,5,spring,201.8121264,47.81259091871894,52.18740908128106,-1.985,2.018121264,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_old_2_2.5,old,2.5,2,105.9018926,2021-07-31,-1.62,-1.66,-1.99,-1.97,-1.64,-1.98,tree,212,CZO,7,spring,201.8121264,52.47548523922594,47.52451476077406,-1.98,2.018121264,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_old_2_2.5,old,2.5,2,112.9226181,2021-04-24,-1,-1.19,-1.51,-1.45,-1.095,-1.48,tree,114,CZO,4,spring,201.8121264,55.95432747989716,44.04567252010284,-1.48,2.018121264,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_old_2_2.5,old,2.5,2,115.9792387,2021-09-17,-2,-1.92,-1.94,-2,-1.96,-1.97,tree,260,CZO,9,fall,201.8121264,57.468914662800955,42.531085337199045,-1.97,2.018121264,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_old_2_2.5,old,2.5,2,124.0029641,2021-07-09,-1.37,-1.35,-1.87,-1.99,-1.36,-1.92,tree,190,CZO,7,spring,201.8121264,61.44475374795911,38.55524625204089,-1.92,2.018121264,NA,-1.9
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_old_2_2.5,old,2.5,2,201.8121264,2021-10-17,-1.23,-1.47,-1.95,-1.99,-1.436666667,-1.97,tree,290,CZO,10,fall,201.8121264,100,0,-1.97,2.018121264,-1.61,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_Old_2_2.5,Old,2.5,2,112.9226181,2021-04-24,-1,-1.19,-1.51,-1.45,-1.095,-1.2725,tree,114,CZO,4,spring,112.9226181,100,0,-1.2725,1.129226181,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,32,ABCO_Old_2_5,Old,5,2,115.0502272,2020-08-26,-1.28,-1.25,-1.701,-1.753,-1.265,-1.727,tree,238,CZO,8,fall,183.2976215,62.7668958595843,37.2331041404157,-1.727,1.832976215,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,33,ABCO_new_1_1.2,new,1.2,1,NA,2021-07-30,-1.04,-0.97,-2.04,-2.07,-1.005,-2.055,tree,211,CZO,7,spring,NA,NA,NA,-2.055,NA,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,33,ABCO_old_1_1.2,old,1.2,1,107.0244153,2021-06-16,-0.75,-0.86,-2.06,-1.86,-0.813333333,-1.973333333,tree,167,CZO,6,spring,NA,NA,NA,-1.973333333,NA,-0.83,-2
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,34,ABCO_Old_1_6,Old,6,1,131.826819,2020-07-15,-0.345,NA,-1.6,NA,-0.345,-1.6,tree,197,CZO,7,spring,135.786488,97.08390057190374,2.9160994280962598,-1.6,1.35786488,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,34,ABCO_old_2_2.3,old,2.3,2,104.2173392,2021-05-14,-0.85,-0.83,-1.91,-2.76,-0.84,-2.335,tree,134,CZO,5,spring,212.2914377,49.09163569153218,50.90836430846782,-2.335,2.122914377,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,34,ABCO_old_2_2.3,old,2.3,2,117.1128028,2021-04-24,-0.78,-0.76,-1.59,-1.55,-0.77,-1.57,tree,114,CZO,4,spring,212.2914377,55.16605100460913,44.83394899539087,-1.57,2.122914377,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,34,ABCO_old_2_2.3,old,2.3,2,139.9630475,2021-07-31,-0.69,-0.73,-1.77,-1.83,-0.71,-1.8,tree,212,CZO,7,spring,212.2914377,65.9296715008304,34.070328499169605,-1.8,2.122914377,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,34,ABCO_Old_2_2.3,Old,2.3,2,117.1128028,2021-04-24,-0.78,-0.76,-1.59,-1.55,-0.77,-1.16,tree,114,CZO,4,spring,117.1128028,100,0,-1.16,1.171128028,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,36,ABCO_New_1_3,New,3,1,NA,2020-07-27,-0.7,-0.7,-1.78,NA,-0.7,-1.78,tree,209,CZO,7,spring,279.2466681,88.58969447449603,11.410305525503972,-1.78,2.792466681,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,36,ABCO_new_2_2.1,new,2.1,2,136.6259488,2021-04-24,-0.84,-1.02,-1.55,-1.54,-0.93,-1.545,tree,114,CZO,4,spring,488.3069661,27.97952072877463,72.02047927122537,-1.545,4.883069661,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,36,ABCO_new_2_2.1,new,2.1,2,140.4497696,2021-09-17,-1.69,-1.62,-1.85,-1.92,-1.655,-1.885,tree,260,CZO,9,fall,488.3069661,28.76259798661922,71.23740201338077,-1.885,4.883069661,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,36,ABCO_new_2_2.1,new,2.1,2,159.1595407,2021-08-20,-1.48,-1.41,-2,-2.08,-1.445,-2.04,tree,232,CZO,8,fall,488.3069661,32.59415731280103,67.40584268719897,-2.04,4.883069661,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,36,ABCO_new_2_2.1,new,2.1,2,232.6835977,2021-10-17,-1.32,-1.4,-1.96,-1.81,-1.36,-1.87,tree,290,CZO,10,fall,488.3069661,47.65109118929688,52.34890881070312,-1.87,4.883069661,NA,-1.84
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,36,ABCO_new_2_2.1,new,2.1,2,NA,2021-07-09,-0.83,-0.86,-1.78,-1.84,-0.845,-1.81,tree,190,CZO,7,spring,488.3069661,100,0,-1.81,4.883069661,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,36,ABCO_New_2_2.1,New,2.1,2,136.6259488,2021-04-24,-0.84,-1.02,-1.55,-1.54,-0.93,-1.235,tree,114,CZO,4,spring,136.6259488,100,0,-1.235,1.366259488,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,36,ABCO_Old_2_3,Old,3,2,160.9165334,2020-08-26,-0.649,-0.657,-1.899,-1.855,-0.653,-1.877,tree,238,CZO,8,fall,160.9165334,100,0,-1.877,1.6091653339999998,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,38,ABCO_New_1_2,New,2,1,161.9039524,2020-10-19,-2.093,-1.899,-2.094,-2.079,-1.996,-2.0865,tree,292,SEKI,10,fall,305.8628758,52.93350884004211,47.06649115995789,-2.0865,3.058628758,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,38,ABCO_New_1_2,New,2,1,191.0454938,2020-08-04,-0.68,-0.73,-1.89,-1.95,-0.705,-1.92,tree,216,CZO,8,fall,305.8628758,62.461157896430144,37.538842103569856,-1.92,3.058628758,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,38,ABCO_Old_1_1,Old,1,1,NA,2020-07-27,-0.6,-0.7,-2,NA,-0.65,-2,tree,209,CZO,7,spring,218.7980735,100,0,-2,2.187980735,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,39,ABCO_new_1_1.3,new,1.3,1,145.0229112,2021-09-16,-1.46,-1.55,-2.26,-2.21,-1.505,-2.235,tree,259,CZO,9,fall,316.0726266,45.88278104308322,54.11721895691678,-2.235,3.1607262659999997,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,39,ABCO_old_1_1.3,old,1.3,1,129.3575352,2021-06-16,-0.83,-0.89,-1.84,-1.7,-0.86,-1.87,tree,167,CZO,6,spring,202.7640786,63.797067060970036,36.202932939029964,-1.87,2.027640786,NA,-2.07
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,3O,ABCO_New_1_2,New,2,1,NA,2020-07-15,-0.601,NA,-1.05,NA,-0.601,-1.05,tree,197,CZO,7,spring,305.8628758,100,0,-1.05,3.058628758,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,4,ABCO_New_1_1,New,1,1,141.1017466,2020-07-27,-0.6,-0.7,-2,NA,-0.65,-2,tree,209,CZO,7,spring,261.9922516,53.85722124921042,46.14277875078958,-2,2.619922516,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,4,ABCO_New_1_1,New,1,1,168.0235936,2020-08-26,-1.166,-1.121,-2.061,-1.816,-1.1435,-1.9385,tree,238,CZO,8,fall,261.9922516,64.13303926886059,35.866960731139415,-1.9385,2.619922516,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,4,ABCO_New_2_1,New,1,2,NA,2020-08-04,-0.51,-0.62,-1.73,-2,-0.565,-1.865,tree,216,CZO,8,fall,239.6032968,100,0,-1.865,2.396032968,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,4,ABCO_New_2_4,New,4,2,NA,2020-07-15,-0.529,NA,-1.6,NA,-0.529,-1.6,tree,197,CZO,7,spring,299.9851164,100,0,-1.6,2.999851164,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,40,ABCO_old_1_1.4,old,1.4,1,125.6083267,2021-09-16,-1.84,-2.09,-2.27,-2.18,-1.966666667,-2.225,tree,259,CZO,9,fall,204.3210028,61.47597406956344,38.52402593043656,-2.225,2.043210028,-1.97,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,41,ABCO_new_1_1.6,new,1.6,1,140.6290549,2021-08-19,-1.77,-1.86,-2.1,-2.13,-1.815,-2.115,tree,231,CZO,8,fall,249.5819519,56.34584305052067,43.65415694947933,-2.115,2.495819519,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,42,ABCO_New_2_1,New,1,2,159.8613426,2020-10-19,-1.586,-1.592,-2.035,-1.961,-1.589,-1.998,tree,292,SEKI,10,fall,239.6032968,66.71917487572733,33.28082512427267,-1.998,2.396032968,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,42,ABCO_old_1_1.2,old,1.2,1,117.0055022,2021-07-08,-1.01,-0.99,-2.27,-2.13,-1.033333333,-2.136666667,tree,189,CZO,7,spring,NA,NA,NA,-2.136666667,NA,-1.1,-2.01
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,42,ABCO_old_2_2.1,old,2.1,2,123.9121829,2021-04-24,-0.84,-1.02,-1.55,-1.54,-0.93,-1.545,tree,114,CZO,4,spring,215.8320152,57.411400614119835,42.588599385880165,-1.545,2.158320152,NA,NA
ABCO,295,150.26899825463954,19.18157018480266,-2.2704244956133333,0.5094009242637658,295,150.26899825463954,19.18157018480266,42,ABCO_Old_2_2.1,Old,2.1,2,123.9121829,2021-04-24,-0.84,-1.02,-1.55,-1.54,-0.93,-1.235,tree,114,CZO,4,spring,123.9121829,100,0,-1.235,1.2391218290000001,NA,NA
