"","bins10lfm","bins20lfm","bins40lfm","bins5lfm","bottle.wt","dry.wt","dw.flam.sample","fd","fh","fresh.wt","gd","gdw.gfw","gdw.gww","gdw.gww.saturated","glow","gr","gti","gww.gdw","gww.gdw.saturated","hydration","ignition","ignition.temp","individual","lfm","lfm.NAs.imputed","lfm.notes","lfm.outliers.out","max.mpa.sample","model","model.spp.gr","model.spp.gr.sample","month","mpa","n","pfg","prop.ignite","prop.new","ros","round","RWC","RWD","sample","sample.wt","site","spp","start.temp","temp.max","total","ttfg","tti","ttms","water.wt","ww.flam.sample","year","year.month","mean.wt","dry.norm.fh","dry.norm.gd","dry.norm.fd","dry.norm.pfg","dry.norm.ttfg","dry.norm.tti","dry.norm.gti","temp.change","PC1.norm","PC2.norm","PC3.norm","PC4.norm","PC5.norm","PC6.norm","PC7.norm","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"120","(150,160]","(140,160]","(120,160]","(150,155]",12.1076,12.4549,3.46061137169096,12,36,12.9796,125,0.959575025424512,0.661902039260531,0.521265560165975,1,"(150,160]",53,1.510797581,1.91840796,"hydrated",1,282,"2020_October_ABCO_1.3",151.0797581,151.0797581,"written on side of datasheet: 2.6779 (UPDATE: entered for 1.6-4, since that was missing flam weight and is only likely candidate for the extra flam weight)",151.0797581,-0.046,"HP","2020_October_HP_ABCO_(150,160]","2020_October_HP_ABCO_(150,160]_1.3","October",-2.755,12,60,3408,66,0.833333333333333,4,78.7526747439059,21.2473252560941,1.3,3.6064,"SEKI","ABCO",264.3,304.6,409,44,97,2,0.5247,0.145788628309039,2020,"2020_October",3.70336718504992,10.4027861361414,36.1207851949354,3.4675953787138,17.337976893569,12.7145163886173,28.0297293112699,15.3152129226526,40.3,0.832549525325524,-0.111308146513048,-0.757253214823481,-1.06157869609049,0.36095261176125,-0.171662178961753,-0.138471797618628,0.568280633892684,-0.818299266553277,-0.65616996397068,1.42934953662737,0.337555928970982,-0.355673957451467,-0.0114322494668423,-0.00149575956156551
"121","(110,120]","(100,120]","(80,120]","(115,120]",12.227,12.4702,2.11597022327836,10,58,12.7509,70,0.977985867664243,0.866405415033843,0.423771313941827,0,"(110,120]",0.5,1.154194079,1.897634742,"hydrated",1,256.2,"2020_October_ABCO_1.6",115.4194079,115.4194079,"0",115.4194079,-0.046,"HP","2020_October_HP_ABCO_(110,120]","2020_October_HP_ABCO_(110,120]_1.6","October",-3.04,12,60,3408,70,1,6,60.8227733954504,39.1772266045496,1.6,2.1636,"SEKI","ABCO",243.6,295.8,409,59,59,2,0.2807,0.0476297767216431,2020,"2020_October",3.70336718504992,27.4105936661709,33.0817509764132,4.72596442520188,28.3557865512113,27.8831901086911,27.8831901086911,0.236298221260094,52.2,0.399924913766927,-2.65776074419662,-1.22889299793158,0.984364014417342,1.48471735573586,0.0166067414360499,0.0122325079068573,0.761288106232581,-3.60892512240749,1.89538033268366,-0.0269663096864431,-2.90273856240226,-1.65588325365403,-0.0228917074647691,-0.00216978771612707
"122","(100,110]","(100,120]","(80,120]","(105,110]",7.247,7.4046,1.83007475235756,28,26,7.5714,106,0.977969728187654,0.944844124700242,0.499480789200416,1,"(100,110]",18,1.058375635,2.002079002,"hydrated",1,227.7,"2020_October_ABCO_1.2",105.8375635,105.8375635,"0",105.8375635,-0.046,"HP","2020_October_HP_ABCO_(100,110]","2020_October_HP_ABCO_(100,110]_1.2","October",-3.822,5,60,8180,66,0.357142857142857,7,52.8638297461151,47.1361702538849,1.2,1.8713,"SEKI","ABCO",235.3,236.4,409,45,63,4,0.1668,0.0412252476424437,2020,"2020_October",3.70336718504992,14.2070699388132,57.9211312890076,15.299921472568,32.7855460126458,24.5891595094843,34.4248233132781,9.83566380379374,1.09999999999999,-1.19608109964934,-1.47347046133301,-0.64767848692682,0.164287839696104,0.221358309902883,0.040417053781254,0.0612053760316508,-0.273680358789845,-1.122923268176,1.2547374372816,-0.399524960078055,-0.567106718305391,0.250708728524762,-0.0372194296747629,-0.000740235277218054
"123","(120,130]","(120,140]","(120,160]","(125,130]",7.2155,7.461,3.2012170245596,10,44,7.777,74,0.959367365307959,0.776898734177217,0.552022058823529,1,"(120,130]",3,1.287169043,1.811521812,"hydrated",1,257.8,"2020_October_ABCO_1.5",128.7169043,128.7169043,"0",128.7169043,-0.046,"HP","2020_October_HP_ABCO_(120,130]","2020_October_HP_ABCO_(120,130]_1.5","October",-2.94,10,61,4090,55,1,7,71.0545704983209,28.9454295016791,1.5,3.3368,"SEKI","ABCO",240.7,307.1,409,113,116,2,0.316,0.135582975440401,2020,"2020_October",3.70336718504992,13.7447725856866,23.1162084395638,3.12381195129241,19.0552529028837,35.2990750496042,36.2362186349919,0.937143585387723,66.4,-0.562872296919692,-1.43210888333896,-0.297924843958278,-0.988852449952356,-0.128586884964363,0.0168174507355286,-0.1124942434817,0.300366343753951,-1.62513202994595,-0.110134844115213,0.290017814392205,1.02321521665059,-0.652882139498638,-0.0291701869918718,-0.00049250806284871
"124","(120,130]","(120,140]","(120,160]","(125,130]",7.1583,7.5848,3.21152306460553,20,34,8.1185,85,0.934261255157973,0.799138092561366,-0.145787399188689,1,"(120,130]",4,1.251348183,1.422244339,"hydrated",1,268.2,"2020_October_CADE_2.4",125.1348183,125.1348183,"0",125.1348183,-0.046,"HP","2020_October_HP_CADE_(120,130]","2020_October_HP_CADE_(120,130]_2.4","October",-1.72,19,61,2153,NA,0.5,2,87.9840508895849,12.0159491104151,2.4,3.4375,"SEKI","CADE",267.6,303.5,409,61,65,1,0.5337,0.225976935394469,2020,"2020_October",3.70336718504992,10.5868771034893,26.4671927587232,6.2275747667584,18.9941030386131,18.9941030386131,20.2396179919648,1.24551495335168,35.9,-0.911768485625183,-0.142932762819552,-0.334095805436006,-2.22631872225576,1.7288489942792,-0.128181678622635,-0.256012889498615,0.766841277382356,-2.51428671356486,-1.26221303526074,2.69956409813466,-1.07682348802969,0.982464141677696,0.018634485500973,-0.0026783274722516
"125","(70,80]","(60,80]","(40,80]","(75,80]",7.1748,7.5733,1.88480656122074,11,38,7.8903,72,0.959824087804013,1.25709779179811,-0.162527112488039,0,"(70,80]",0.5,0.7954830615,1.582789179,"hydrated",1,236.5,"2020_October_CADE_2.5",79.54830615,79.54830615,"0",79.54830615,-0.046,"HP","2020_October_HP_CADE_(70,80]","2020_October_HP_CADE_(70,80]_2.5","October",-6,6,61,6817,NA,0.909090909090909,7,50.2583080585996,49.7416919414004,2.5,1.9637,"SEKI","CADE",237.4,298.3,409,84,84,2,0.317,0.0788934387792606,2020,"2020_October",3.70336718504992,20.1612201388923,38.2002065789539,5.83614267178463,32.3640639071693,44.5669076754462,44.5669076754462,0.265279212353847,60.9,1.12829488494369,-2.63527425046548,1.19208676760582,0.119603103369449,0.444541550303848,0.324658869605684,0.0509402575756745,1.36512715029795,-3.70146866851883,-0.150624008163298,-1.10897442381519,0.864614090739516,0.0759147205677737,-0.0361487219028896,0.000576520739780264
"126","(90,100]","(80,100]","(80,120]","(90,95]",12.1208,12.6064,1.95415659205599,20,40,13.0589,82,0.965349302008592,1.07314917127072,-0.162527112488039,0,"(90,100]",0.5,0.9318369028,1.582789179,"hydrated",1,242.3,"2020_October_CADE_2.5",93.18369028,93.18369028,"0",93.18369028,-0.046,"HP","2020_October_HP_CADE_(90,100]","2020_October_HP_CADE_(90,100]_2.5","October",-2.899,10,62,4090,NA,0.5,6,58.8730903119221,41.1269096880779,2.5,2.0243,"SEKI","CADE",237.3,301.4,409,54,54,2,0.4525,0.0701434079440073,2020,"2020_October",3.70336718504992,20.4691886835515,41.9618368012805,10.2345943417757,31.7272424595048,27.6334047227945,27.6334047227945,0.255864858544393,64.1,0.931927351500059,0.155948331311195,-1.29174697818395,0.186718572142175,0.503402264574172,-0.16467139147298,0.280692034323729,-0.0477102740499541,0.0920096307598619,0.144118646387288,1.18189573248857,-0.601019466243705,-0.118691947222303,-0.11280653331083,0.199349981407342
"127","(180,190]","(180,200]","(160,200]","(180,185]",7.276,7.5425,3.62304273200758,10,43,8.0256,73,0.939805123604466,0.551645622024427,0.551645622024427,0,"(180,190]",0.5,1.812757974,1.812757974,"hydrated",1,242.2,"2020_October_ABCO_2.3",181.2757974,181.2757974,"0",181.2757974,-0.046,"HP","2020_October_HP_ABCO_(180,190]","2020_October_HP_ABCO_(180,190]_2.3","October",-0.192,8,63,5112,NA,1,1,100,0,2.3,3.8551,"SEKI","ABCO",269.5,271.9,409,103,103,2,0.4831,0.232057267992424,2020,"2020_October",3.70336718504992,11.868477183589,20.1488101023721,2.76011097292768,17.3886991294444,28.4291430211551,28.4291430211551,0.138005548646384,2.39999999999998,1.25223073995669,-0.530613649019595,-0.425111441499769,-1.69203900498752,0.315259898096566,-0.124956812623125,-0.323148656277301,0.963555946960643,-2.06206720256371,-0.638384138814882,0.811079896061274,0.950356819566818,0.683070736891522,-0.0440228515913429,-0.000755143241066685
"128","(110,120]","(100,120]","(80,120]","(115,120]",12.1051,12.8838,3.0399767627996,38,30,13.7934,101,0.934055417808517,0.856090589270009,0.715840924239057,0,"(110,120]",0.5,1.168100681,1.396958411,"hydrated",1,248.1,"2020_October_CADE_2.2",116.8100681,116.8100681,"0",116.8100681,-0.046,"HP","2020_October_HP_CADE_(110,120]","2020_October_HP_CADE_(110,120]_2.2","October",-2.871,11,63,3718,NA,0.263157894736842,4,83.6174271046355,16.3825728953645,2.2,3.2546,"SEKI","CADE",254.6,289.7,409,68,68,2,0.9096,0.2146232372004,2020,"2020_October",3.70336718504992,9.86849648560213,33.2239381681938,12.5000955484294,20.7238426197645,22.3685920340315,22.3685920340315,0.164474941426702,35.1,2.11114232734043,-0.604785197026907,-1.48789742685157,0.587534640349693,0.632959071574449,-0.193588102109305,0.0368934370036485,0.494509837724698,-0.583006574008333,0.230761404344027,0.850631233512172,-0.410536417788151,-0.907001553247589,-0.0217527781760238,-0.00158066071110953
"129","(70,80]","(60,80]","(40,80]","(75,80]",12.1796,12.9046,2.56271887165021,30,49,13.471,93,0.957954123673076,1.28001412429378,-0.118418537239891,0,"(70,80]",0.5,0.7812413793,1.290838068,"hydrated",1,218.4,"2020_October_CADE_1.6",78.12413793,78.12413793,"0",78.12413793,-0.046,"HP","2020_October_HP_CADE_(70,80]","2020_October_HP_CADE_(70,80]_1.6","October",-3.761,6,63,6817,NA,0.333333333333333,6,60.5220281820818,39.4779718179182,1.6,2.6752,"SEKI","CADE",241.9,308.4,409,78,78,2,0.5664,0.112481128349788,2020,"2020_October",3.70336718504992,19.1203180895326,36.2895833127863,11.706317197673,24.5832661151133,30.4364247139498,30.4364247139498,0.195105286627883,66.5,1.13175943891352,-1.19189984782396,-0.264701253961407,-1.279747862626,-0.347112756084628,-0.0150291305738045,-0.263827903120764,0.597930455378987,-1.59882251194845,0.184069631172992,-0.626558433598175,1.78697536845901,0.895891387208209,-0.0792473919967207,0.000464359253651966
"130","(120,130]","(120,140]","(120,160]","(125,130]",7.2187,7.6554,2.38257886752943,24,36,8.2139,87,0.932005502867091,0.781915846016115,0.438639252009435,0,"(120,130]",0.5,1.278910007,1.510759919,"hydrated",1,269.7,"2020_October_CADE_2.1",127.8910007,127.8910007,"0",127.8910007,-0.046,"HP","2020_October_HP_CADE_(120,130]","2020_October_HP_CADE_(120,130]_2.1","October",-1.768,19,63,2153,NA,0.416666666666667,2,84.6534244730648,15.3465755269352,2.1,2.5564,"SEKI","CADE",257.4,221.9,409,64,64,2,0.5585,0.173821132470569,2020,"2020_October",3.70336718504992,15.1096782107068,36.5150556758748,10.0731188071379,26.4419368687369,26.8616501523677,26.8616501523677,0.209856641815373,-35.5,1.09869401857142,2.02074791914003,-1.01875776398513,-1.12505998278327,0.168874376933117,-0.339447610197585,-0.0550162229398299,0.363993444971535,1.49938023390238,-0.992337676709521,2.59537331712708,-0.437591345280437,-0.438155029601079,0.0164616424203247,-0.00261933767754537
"131","(140,150]","(140,160]","(120,160]","(145,150]",12.1121,12.3819,2.72342108578942,6,36,12.7778,77,0.969016575623347,0.681485223541298,0.552022058823529,1,"(140,150]",7,1.467383247,1.811521812,"hydrated",1,257.6,"2020_October_ABCO_1.5",146.7383247,146.7383247,"0",146.7383247,-0.046,"HP","2020_October_HP_ABCO_(140,150]","2020_October_HP_ABCO_(140,150]_1.5","October",-2.518,11,64,3718,NA,1.66666666666667,4,81.0027920878272,18.9972079121728,1.5,2.8105,"SEKI","ABCO",235.4,293.2,409,245,252,2,0.3959,0.0870789142105841,2020,"2020_October",3.70336718504992,13.2186683094454,28.2732627729805,2.20311138490757,23.4998547723474,89.9603815503925,92.530678166118,2.5702966157255,57.8,-1.76080851726688,-1.6566728230477,-0.300250144560413,-0.372657811196636,0.233818853802375,0.109083092259363,0.0314294638100822,-0.714451412770885,-1.51330327468447,0.879882364944478,-0.0391552837016317,-0.546593923148657,0.779531661750633,-0.0198708871571134,-0.000830366709794356
"132","(130,140]","(120,140]","(120,160]","(130,135]",7.2272,7.5591,4.41675659639345,15,39,8.0021,103,0.944639532122818,0.74920993227991,0.507082152974505,1,"(130,140]",24,1.334739379,1.972067039,"hydrated",1,255.9,"2020_October_ABCO_2.4",133.4739379,133.4739379,"0",133.4739379,-0.046,"HP","2020_October_HP_ABCO_(130,140]","2020_October_HP_ABCO_(130,140]_2.4","October",-2.082,9,64,4544,60,0.666666666666667,7,67.6822517999602,32.3177482000398,2.4,4.6756,"SEKI","ABCO",253.2,297.2,409,77,101,2,0.443,0.258843403606553,2020,"2020_October",3.70336718504992,8.83000888748225,23.3202798823249,3.39615726441625,14.4902709948427,17.4336072906701,22.8674589137361,5.433851623066,44,0.151459367534395,-1.40259634603853,-0.588848341190482,-0.603466977089901,0.419819945438617,-0.0121464024663188,-0.0771128740719785,-0.0918089541131666,-1.95604497573221,-0.167183097683751,0.902586355923469,-0.0228978177417325,-0.264858996179752,-0.00415269722631083,-0.00124514210636454
"133","(90,100]","(80,100]","(80,120]","(90,95]",7.1825,7.3944,1.79336086286595,17,40,7.5933,82,0.973805855161787,1.06535947712418,0.554621848739496,0,"(90,100]",0.5,0.9386503067,1.803030303,"hydrated",1,233.9,"2020_October_ABCO_2.1",93.86503067,93.86503067,"0",93.86503067,-0.046,"HP","2020_October_HP_ABCO_(90,100]","2020_October_HP_ABCO_(90,100]_2.1","October",-3.061,4,65,10225,20,0.588235294117647,7,52.0595968430598,47.9404031569402,2.1,1.8416,"SEKI","ABCO",249.4,267.1,409,56,56,2,0.1989,0.0482391371340525,2020,"2020_October",3.70336718504992,22.3044903166207,45.7242051490724,9.47940838456378,36.2447967645086,31.2262864432689,31.2262864432689,0.278806128957758,17.7,0.780984558001004,-1.67679884122917,-0.359649194808745,-1.28033314051091,0.597805093541871,-0.000956336956329684,-0.258334792701647,0.473269780355353,-3.34049836696976,-0.813167989542354,1.18305457408237,0.443203741399844,0.222651892901287,-0.0122617480939399,-0.00113233612651297
"134","(80,90]","(80,100]","(80,120]","(80,85]",7.2233,7.7963,2.4269224671307,9,46,8.2752,86,0.942128286929621,1.19649196074337,0.715840924239057,1,"(80,90]",12,0.8357766143,1.396958411,"hydrated",1,270,"2020_October_CADE_2.2",83.57766143,83.57766143,"0",83.57766143,-0.046,"HP","2020_October_HP_CADE_(80,90]","2020_October_HP_CADE_(80,90]_2.2","October",-4.018,10,65,4090,NA,1.11111111111111,7,59.8283104005736,40.1716895994264,2.2,2.576,"SEKI","CADE",237.4,332.2,409,94,106,2,0.4789,0.149077532869296,2020,"2020_October",3.70336718504992,18.9540459668597,35.4358250684769,3.70840029786386,26.7828910401279,38.7321808888003,43.6767146192855,4.94453373048515,94.8,-1.79822557681757,-2.32960876924319,-0.232443402652714,-0.302617815785049,0.864781772275134,0.189656757466029,0.0182069122802423,-1.31571558765019,-2.43309187744518,0.633068482243658,0.671506198086256,-1.45727043555154,0.782792886004899,0.0182306425630801,-0.0015586084078626
"135","(100,110]","(100,120]","(80,120]","(105,110]",7.2374,7.5427,3.34679961151244,45,24,7.8767,110,0.957596455368365,0.914071856287425,0.914071856287425,0,"(100,110]",0.5,1.094005896,1.094005896,"hydrated",1,274.8,"2020_October_ARPA_2.4",109.4005896,109.4005896,"0",109.4005896,-0.046,"HP","2020_October_HP_ARPA_(100,110]","2020_October_HP_ARPA_(100,110]_2.4","October",-0.046,8,65,5112,NA,0.222222222222222,1,100,0,2.4,3.495,"SEKI","ARPA",242.8,311.8,409,48,48,4,0.334,0.148200388487564,2020,"2020_October",3.70336718504992,7.17102987506153,32.8672202606987,13.4456810157404,19.4215392449583,14.3420597501231,14.3420597501231,0.149396455730449,69,-1.08281742538998,-1.92481877307793,-1.04533225251176,0.932350321895535,0.908033007229305,0.0049685231197617,0.0222108409248542,0.191755990099776,-2.00136696734247,2.08902464135704,-0.312285097819351,-2.47106989524629,-1.22190795772546,-0.0249362743929006,-0.00179282107712869
"136","(70,80]","(60,80]","(40,80]","(75,80]",12.1189,12.2891,1.62683409319134,4,33,12.417,70,0.989699605379721,1.33072713057075,0.732790525536634,0,"(70,80]",0.5,0.7514688602,1.364646465,"hydrated",1,224.2,"2020_October_QUKE_1.1",75.14688602,75.14688602,"0",75.14688602,-0.046,"HP","2020_October_HP_QUKE_(70,80]","2020_October_HP_QUKE_(70,80]_1.1","October",-4.251,5,66,8180,NA,2.5,4,55.0669260847717,44.9330739152283,1.1,1.64376552678039,"SEKI","QUKE",226.3,255.5,409,14,14,1,0.1279,0.0169314335890483,2020,"2020_October",3.70336718504992,20.2847974099586,43.0283581423363,2.45876332241922,40.5695948199171,8.60567162846727,8.60567162846727,0.307345415302402,29.2,-1.9688478044966,-1.63951423691839,-1.02772275205878,0.939280222361454,2.71691997279863,0.0586953427493037,0.00352226822099497,-1.58806025627635,-2.20312668131915,1.49495796755805,1.06052392797553,-3.78426721230788,0.317453852901584,0.0441371675869939,-0.00288626212461297
"137","(140,150]","(140,160]","(120,160]","(145,150]",12.0165,12.3525,4.17417577693397,18,43,12.8518,88,0.961149410977451,0.67294211896655,0.521265560165975,1,"(140,150]",4,1.486011905,1.91840796,"hydrated",1,285.9,"2020_October_ABCO_1.3",148.6011905,148.6011905,"0",148.6011905,-0.046,"HP","2020_October_HP_ABCO_(140,150]","2020_October_HP_ABCO_(140,150]_1.3","October",-2.61,11,66,3718,80,0.555555555555556,5,77.4606828153486,22.5393171846514,1.3,4.3429,"SEKI","ABCO",265.1,333,409,77,81,2,0.4993,0.16872422306603,2020,"2020_October",3.70336718504992,10.3014348934736,21.0820062936205,4.31222856005873,15.8115047202153,18.4467555069179,19.4050285202643,0.958273013346384,67.9,-0.212820467032533,-0.29115306161508,-0.672513298534429,-1.12737887176552,0.537574502338985,-0.144558919302416,-0.0978423968570804,1.5245175129331,-0.983650425448906,0.165643396951723,0.380697130607047,0.281975155300505,0.911310481900075,-0.0689537774997889,-0.000891518169966544
"138","(70,80]","(60,80]","(40,80]","(70,75]",7.1986,7.6294,2.05055628197696,10,39,7.9354,116,0.96143861683091,1.4078431372549,0.7087303631213,1,"(70,80]",40,0.7103064067,1.410973837,"hydrated",1,217.3,"2020_October_CADE_1.5",71.03064067,71.03064067,"0",71.03064067,-0.046,"HP","2020_October_HP_CADE_(70,80]","2020_October_HP_CADE_(70,80]_1.5","October",-5.086,6,66,6817,NA,1,9,50.3415717622551,49.6584282377449,1.5,2.1328,"SEKI","CADE",205.1,270.2,409,16,56,1,0.306,0.0822437180230358,2020,"2020_October",3.70336718504992,19.0192292417352,56.5700151805456,4.87672544659876,32.1863879475518,7.80276071455801,27.309662500953,19.506901786395,65.1,-1.26422803837524,-1.31638745095525,-0.81137580560173,0.464287458213554,0.250626951219872,0.00430990881561588,0.0703446948346786,0.175141426026436,-0.840899815170073,1.80146007172281,-0.946591326508805,-0.702104485909412,0.331832992981561,-0.0631025608964234,-0.000539603696987295
